"sensor_serial_number","timestamp","value","measurement_unit"
"802","2017-04-18 19:57:38","918.53","mg/Dl"
"282","2010-10-04 05:10:09","75.23","mg/Dl"
"797","2010-03-05 02:24:18","599.92","mg/Dl"
"148","2010-10-15 23:03:54","210.28","kPa"
"641","2010-12-25 17:44:44","746.72","mg/Dl"
"164","2007-11-24 13:26:04","597.07","kPa"
"957","2007-06-19 20:58:21","99.64","kPa"
"670","2008-02-06 12:36:38","751.23","kPa"
"801","2013-09-29 18:13:29","297.15","kPa"
"997","2006-06-12 20:50:05","298.95","kPa"
"136","2005-04-16 11:49:32","45.66","kPa"
"883","2006-10-04 01:17:50","118.09","kPa"
"197","2009-10-28 03:49:05","872.80","mg/Dl"
"247","2008-05-22 18:22:09","286.16","mg/Dl"
"824","2006-11-20 04:59:39","437.04","mg/Dl"
"547","2007-07-21 12:50:28","895.40","kPa"
"293","2008-11-14 21:53:20","939.15","mg/Dl"
"899","2013-11-05 12:06:18","852.99","kPa"
"471","2011-07-17 01:18:54","130.82","kPa"
"87","2006-09-20 08:37:41","536.11","mg/Dl"
"251","2011-06-03 10:33:58","584.61","mg/Dl"
"294","2007-10-23 11:23:56","404.60","mg/Dl"
"22","2014-08-27 15:18:31","320.16","kPa"
"265","2015-03-29 23:00:01","501.61","mg/Dl"
"440","2005-04-17 23:26:08","72.64","mg/Dl"
"856","2013-05-20 10:49:26","888.14","kPa"
"432","2013-03-25 21:07:49","639.32","kPa"
"216","2016-09-19 19:12:56","980.22","kPa"
"71","2012-06-30 12:15:52","4.39","kPa"
"355","2011-05-10 04:42:58","87.64","kPa"
"519","2017-08-25 06:20:13","674.46","mg/Dl"
"575","2009-04-07 08:07:50","115.64","kPa"
"295","2007-01-28 16:55:26","670.04","kPa"
"163","2009-02-09 03:16:21","892.74","kPa"
"84","2013-01-23 08:49:38","421.91","kPa"
"164","2009-01-06 13:58:42","260.01","kPa"
"968","2017-06-22 09:59:58","882.96","kPa"
"787","2014-12-18 17:36:32","311.93","mg/Dl"
"455","2016-09-28 08:51:47","154.55","mg/Dl"
"224","2009-05-02 06:16:49","755.40","kPa"
"110","2013-11-18 18:37:36","962.89","mg/Dl"
"614","2015-11-18 14:39:15","568.80","mg/Dl"
"809","2006-05-24 10:39:57","232.03","kPa"
"739","2015-08-22 17:44:32","142.89","mg/Dl"
"590","2013-09-09 16:22:56","562.61","kPa"
"978","2017-01-21 20:13:27","93.04","kPa"
"155","2008-08-10 00:20:28","622.13","mg/Dl"
"419","2008-07-06 10:04:21","500.58","mg/Dl"
"203","2017-09-23 20:57:37","717.14","kPa"
"728","2012-06-20 16:50:20","598.09","kPa"
"590","2016-10-12 16:12:58","288.15","kPa"
"109","2017-01-28 12:33:36","819.34","mg/Dl"
"258","2005-10-01 20:47:09","835.37","kPa"
"623","2015-11-27 23:08:40","723.37","mg/Dl"
"899","2012-02-10 19:55:55","141.25","mg/Dl"
"202","2009-03-19 13:08:02","939.92","kPa"
"491","2017-10-25 12:42:26","351.10","mg/Dl"
"542","2011-04-26 01:09:01","911.37","mg/Dl"
"301","2010-07-09 12:04:33","956.87","mg/Dl"
"928","2005-06-24 06:25:02","595.02","kPa"
"514","2008-07-03 08:02:16","403.64","mg/Dl"
"457","2011-09-15 21:10:00","288.64","mg/Dl"
"414","2005-09-03 20:37:41","510.56","kPa"
"680","2007-04-28 00:56:26","527.10","mg/Dl"
"719","2017-06-23 07:35:34","227.99","mg/Dl"
"494","2010-09-11 13:35:29","324.30","kPa"
"480","2013-12-05 21:49:07","201.65","kPa"
"874","2012-09-26 05:44:26","485.51","mg/Dl"
"557","2014-07-18 04:32:48","900.12","mg/Dl"
"700","2015-01-10 12:56:45","951.37","kPa"
"765","2009-03-08 00:40:29","601.91","kPa"
"45","2009-02-07 02:24:39","145.78","kPa"
"972","2010-01-27 09:32:29","705.13","kPa"
"297","2005-04-25 09:47:16","652.96","kPa"
"798","2010-11-24 19:37:07","691.33","mg/Dl"
"630","2013-10-11 22:51:29","639.51","mg/Dl"
"676","2014-11-26 21:45:19","674.31","mg/Dl"
"480","2006-09-08 21:09:21","739.47","kPa"
"213","2014-08-04 18:48:12","25.12","kPa"
"352","2006-07-27 09:02:00","434.89","mg/Dl"
"947","2010-07-08 07:33:08","771.82","mg/Dl"
"761","2005-05-11 09:36:40","672.61","kPa"
"175","2011-08-27 04:59:21","713.26","kPa"
"841","2006-03-19 04:25:34","766.23","mg/Dl"
"180","2008-08-18 08:54:18","802.29","kPa"
"289","2017-07-01 21:09:06","828.31","mg/Dl"
"110","2014-11-10 17:37:41","888.07","kPa"
"926","2016-08-09 14:27:40","674.60","mg/Dl"
"864","2007-11-14 16:37:54","357.95","kPa"
"848","2015-10-25 17:30:19","532.73","mg/Dl"
"425","2009-12-14 20:15:07","285.46","mg/Dl"
"406","2010-11-28 07:39:30","992.78","kPa"
"801","2010-10-31 01:29:22","27.11","mg/Dl"
"34","2014-07-05 00:50:14","554.60","mg/Dl"
"947","2011-09-20 02:29:49","671.97","kPa"
"571","2007-08-21 00:21:43","284.01","kPa"
"49","2008-01-23 08:05:35","645.33","mg/Dl"
"131","2012-10-25 04:49:19","491.66","kPa"
"32","2010-03-25 18:35:12","112.31","mg/Dl"
"37","2015-03-25 03:12:46","827.32","kPa"
"107","2006-11-20 18:17:01","586.63","kPa"
"761","2016-05-22 02:49:18","650.21","mg/Dl"
"176","2015-07-25 05:06:24","491.19","mg/Dl"
"246","2017-06-16 10:14:18","231.29","kPa"
"931","2013-03-18 23:07:23","963.84","mg/Dl"
"412","2012-06-06 06:46:39","84.29","mg/Dl"
"531","2015-12-17 09:41:36","278.36","kPa"
"637","2005-07-07 05:15:27","153.80","mg/Dl"
"993","2017-12-25 18:18:59","135.93","kPa"
"823","2014-04-19 07:01:09","434.40","kPa"
"639","2007-09-01 18:11:15","257.17","kPa"
"261","2015-02-10 10:50:04","906.91","kPa"
"509","2011-05-20 20:48:23","104.33","kPa"
"686","2013-11-04 22:44:43","85.83","mg/Dl"
"581","2005-09-14 14:58:57","824.77","kPa"
"885","2017-09-16 10:23:00","434.00","kPa"
"791","2011-03-09 11:11:32","221.28","mg/Dl"
"67","2017-08-24 14:07:54","952.55","mg/Dl"
"573","2012-09-27 06:42:40","515.98","kPa"
"647","2014-10-01 03:05:57","260.92","mg/Dl"
"318","2013-03-06 17:46:03","130.39","mg/Dl"
"837","2009-02-02 06:02:21","885.13","kPa"
"783","2005-03-25 16:53:57","602.91","mg/Dl"
"626","2007-02-13 00:36:24","542.70","mg/Dl"
"572","2013-01-25 08:00:34","12.68","kPa"
"426","2015-01-22 22:49:52","299.83","mg/Dl"
"232","2017-01-21 13:20:08","979.12","mg/Dl"
"982","2009-07-17 20:12:09","255.01","kPa"
"673","2015-01-03 08:23:37","21.05","mg/Dl"
"96","2007-06-26 18:54:22","130.73","mg/Dl"
"125","2005-08-30 17:45:25","49.63","mg/Dl"
"169","2012-02-24 18:12:15","911.75","kPa"
"46","2013-09-18 12:09:24","252.15","mg/Dl"
"412","2013-02-04 06:44:49","618.03","kPa"
"771","2016-07-09 13:42:16","16.94","kPa"
"649","2013-01-05 16:44:59","930.03","kPa"
"806","2009-07-28 14:18:45","726.25","kPa"
"389","2017-01-31 06:01:10","763.02","mg/Dl"
"644","2012-03-23 17:28:19","778.78","mg/Dl"
"870","2015-03-30 19:50:07","908.84","mg/Dl"
"717","2005-04-12 11:29:02","624.55","kPa"
"260","2012-10-25 00:26:04","503.77","mg/Dl"
"877","2015-03-11 19:49:20","634.32","kPa"
"965","2009-01-30 17:06:08","639.89","mg/Dl"
"331","2005-01-04 08:15:38","467.38","mg/Dl"
"915","2010-12-30 05:36:17","795.63","mg/Dl"
"131","2017-01-22 05:57:30","133.51","kPa"
"451","2014-01-06 14:11:17","626.68","mg/Dl"
"701","2016-01-22 23:40:09","8.20","kPa"
"122","2006-12-17 07:28:18","816.50","mg/Dl"
"590","2010-05-17 16:09:45","698.20","kPa"
"680","2009-11-30 18:43:59","252.54","mg/Dl"
"557","2016-03-05 03:05:38","364.69","mg/Dl"
"841","2011-12-14 20:33:05","459.55","mg/Dl"
"285","2009-10-12 19:14:43","93.76","mg/Dl"
"699","2006-02-03 02:12:34","508.48","mg/Dl"
"251","2006-04-25 01:23:00","312.19","mg/Dl"
"82","2010-06-03 22:01:13","124.43","mg/Dl"
"21","2015-05-28 15:49:38","436.31","kPa"
"542","2014-08-21 22:30:57","368.85","kPa"
"840","2009-02-20 17:50:33","723.76","kPa"
"295","2011-12-22 03:28:40","573.00","kPa"
"218","2008-05-16 06:55:08","183.68","kPa"
"797","2005-12-08 05:15:21","485.43","kPa"
"429","2006-08-21 12:23:02","857.44","kPa"
"298","2014-06-18 03:45:29","276.79","mg/Dl"
"54","2006-01-27 22:32:31","476.75","kPa"
"46","2015-07-28 01:11:26","860.14","mg/Dl"
"192","2010-09-15 20:40:38","562.94","mg/Dl"
"654","2008-06-02 18:43:01","250.62","mg/Dl"
"432","2016-04-02 12:52:14","273.33","mg/Dl"
"761","2014-12-09 10:20:13","551.95","mg/Dl"
"203","2012-09-13 11:36:29","508.60","kPa"
"615","2017-01-22 20:56:07","840.67","mg/Dl"
"255","2013-04-06 15:27:11","948.01","kPa"
"504","2009-08-19 08:53:57","275.16","mg/Dl"
"940","2010-07-06 15:53:22","213.91","mg/Dl"
"224","2015-04-01 11:42:36","314.99","kPa"
"26","2016-04-01 04:13:19","419.25","kPa"
"309","2009-03-07 20:20:29","954.62","mg/Dl"
"639","2016-11-06 15:27:31","13.71","kPa"
"243","2006-11-03 23:49:38","390.63","mg/Dl"
"430","2013-08-04 10:50:47","408.76","kPa"
"221","2016-09-21 20:11:27","917.29","mg/Dl"
"853","2010-09-06 19:44:48","77.28","kPa"
"710","2009-12-21 18:48:14","23.98","mg/Dl"
"173","2015-08-16 11:51:59","138.52","mg/Dl"
"271","2014-12-14 02:15:10","420.36","kPa"
"407","2012-12-19 17:48:42","258.80","kPa"
"404","2007-01-14 02:38:53","889.51","kPa"
"847","2005-10-29 14:08:05","627.23","kPa"
"286","2016-01-14 01:47:45","642.75","kPa"
"175","2011-12-17 19:37:37","865.34","mg/Dl"
"95","2006-03-14 21:05:18","977.03","kPa"
"346","2006-11-10 01:28:55","760.67","mg/Dl"
"576","2007-11-02 23:31:09","99.85","kPa"
"202","2005-08-13 03:40:32","394.27","mg/Dl"
"6","2006-05-05 11:57:50","648.60","kPa"
"509","2015-02-14 22:17:47","479.35","kPa"
"109","2015-05-23 05:53:21","680.63","kPa"
"429","2009-07-08 08:33:09","913.97","kPa"
"568","2006-08-13 23:16:28","313.81","kPa"
"109","2016-06-21 09:19:59","752.09","kPa"
"793","2008-11-04 06:07:47","151.82","kPa"
"958","2013-08-26 12:31:28","40.31","kPa"
"149","2009-04-10 22:58:13","605.53","mg/Dl"
"502","2009-06-10 19:47:13","485.56","kPa"
"432","2009-07-31 12:01:16","25.43","mg/Dl"
"41","2016-04-12 07:13:16","395.67","mg/Dl"
"116","2010-07-08 16:15:09","568.40","mg/Dl"
"216","2014-09-11 20:02:20","157.52","mg/Dl"
"662","2010-03-08 11:53:25","144.13","mg/Dl"
"433","2010-06-22 07:45:56","28.15","kPa"
"948","2006-07-23 22:31:15","908.11","mg/Dl"
"218","2012-03-09 15:29:35","755.53","kPa"
"430","2016-01-25 17:45:08","203.03","mg/Dl"
"45","2005-02-03 06:51:36","515.90","mg/Dl"
"180","2012-04-15 22:32:59","792.33","mg/Dl"
"432","2013-10-13 04:25:34","552.94","kPa"
"38","2011-01-24 14:47:36","697.22","mg/Dl"
"255","2015-11-13 10:58:58","384.40","kPa"
"863","2008-07-28 11:51:48","42.39","mg/Dl"
"42","2005-02-27 19:25:37","360.47","mg/Dl"
"504","2010-10-27 02:06:00","460.71","mg/Dl"
"766","2016-05-17 21:10:05","24.61","mg/Dl"
"507","2015-01-01 15:21:37","809.85","mg/Dl"
"160","2014-05-04 06:47:19","154.62","kPa"
"913","2009-06-05 14:15:02","45.98","mg/Dl"
"798","2012-03-08 03:28:40","515.29","mg/Dl"
"709","2014-09-27 14:25:46","993.37","kPa"
"67","2013-04-21 02:32:24","402.52","kPa"
"49","2013-03-31 16:21:53","682.15","mg/Dl"
"670","2009-05-12 14:23:03","625.05","mg/Dl"
"407","2008-09-22 01:53:31","718.46","mg/Dl"
"124","2006-03-29 14:30:37","978.79","kPa"
"263","2012-10-01 16:21:41","445.54","kPa"
"15","2009-01-02 17:58:40","798.08","mg/Dl"
"568","2005-08-03 23:11:02","176.34","mg/Dl"
"109","2016-10-01 11:52:54","300.73","mg/Dl"
"228","2009-12-07 08:42:44","578.08","mg/Dl"
"787","2007-06-14 04:57:30","111.91","kPa"
"796","2016-03-21 22:26:00","998.29","kPa"
"689","2017-05-04 22:33:40","196.33","kPa"
"770","2016-01-15 14:55:48","596.98","mg/Dl"
"244","2011-05-07 17:41:00","36.44","mg/Dl"
"565","2013-10-02 15:10:02","127.49","mg/Dl"
"615","2017-01-15 08:05:30","63.23","mg/Dl"
"35","2005-01-16 17:35:56","953.45","kPa"
"615","2011-11-01 21:34:38","320.75","kPa"
"802","2007-02-18 05:55:57","843.42","kPa"
"416","2015-04-02 23:47:01","77.23","mg/Dl"
"546","2012-08-21 15:48:22","518.65","kPa"
"763","2013-04-17 04:12:56","486.98","mg/Dl"
"949","2011-09-03 20:58:10","191.78","kPa"
"579","2013-09-03 08:20:57","565.06","kPa"
"136","2017-11-03 00:02:51","101.84","kPa"
"45","2005-09-10 04:27:03","220.90","kPa"
"71","2010-12-12 18:54:16","578.43","mg/Dl"
"392","2014-08-27 07:15:03","169.20","mg/Dl"
"270","2012-09-05 16:19:06","538.84","mg/Dl"
"67","2012-01-10 21:25:02","413.90","kPa"
"986","2010-09-07 22:08:48","696.51","mg/Dl"
"825","2015-01-13 22:03:07","101.16","kPa"
"185","2008-11-26 02:11:49","627.87","mg/Dl"
"474","2016-05-13 22:15:34","733.65","kPa"
"956","2017-07-21 08:39:02","273.54","mg/Dl"
"146","2011-05-19 10:40:07","604.97","mg/Dl"
"520","2005-07-21 08:24:36","335.69","kPa"
"352","2010-12-03 12:27:52","378.85","kPa"
"825","2005-07-13 13:59:50","348.83","kPa"
"721","2012-12-22 17:07:53","734.16","mg/Dl"
"749","2006-01-20 00:09:33","248.50","mg/Dl"
"455","2012-09-21 22:09:13","107.97","kPa"
"994","2009-04-28 13:52:48","921.53","kPa"
"577","2009-04-25 14:42:03","682.91","mg/Dl"
"488","2016-10-29 00:09:57","200.04","mg/Dl"
"191","2011-10-19 22:02:14","722.94","mg/Dl"
"428","2012-10-07 07:23:01","845.48","mg/Dl"
"523","2014-11-29 08:23:47","206.43","mg/Dl"
"106","2009-05-25 05:27:38","373.89","mg/Dl"
"983","2011-05-24 17:00:26","935.59","mg/Dl"
"393","2008-11-22 11:47:29","789.88","mg/Dl"
"51","2013-08-05 04:14:52","115.38","mg/Dl"
"740","2011-10-09 21:01:46","946.98","kPa"
"756","2013-10-14 16:41:11","948.01","mg/Dl"
"978","2005-01-07 08:19:27","932.98","kPa"
"573","2006-07-19 16:47:08","435.91","kPa"
"678","2011-03-08 14:21:38","518.65","kPa"
"775","2006-05-21 23:54:35","137.71","mg/Dl"
"841","2014-02-19 20:49:10","811.13","kPa"
"101","2014-07-22 21:18:45","589.44","mg/Dl"
"558","2008-04-11 19:38:47","152.01","mg/Dl"
"739","2007-03-12 19:27:09","954.13","kPa"
"396","2007-12-20 04:26:37","406.64","kPa"
"841","2005-06-25 09:18:57","865.26","mg/Dl"
"767","2016-06-25 07:23:31","844.25","kPa"
"123","2008-05-16 17:48:01","505.12","kPa"
"324","2016-08-29 10:40:33","125.09","mg/Dl"
"689","2010-11-04 04:41:37","534.35","kPa"
"291","2006-02-07 07:48:31","637.42","kPa"
"765","2011-07-28 02:40:37","340.46","kPa"
"625","2013-03-12 12:42:57","786.68","mg/Dl"
"739","2011-04-11 02:28:01","183.93","mg/Dl"
"128","2017-09-27 11:05:05","383.41","mg/Dl"
"796","2015-09-12 05:17:49","623.93","kPa"
"455","2017-03-04 05:16:23","135.84","mg/Dl"
"741","2007-01-17 08:22:08","240.53","mg/Dl"
"125","2012-08-07 09:49:20","384.79","kPa"
"923","2010-06-22 12:54:31","226.34","mg/Dl"
"313","2007-07-02 08:57:24","659.55","mg/Dl"
"278","2013-04-05 05:57:05","192.57","mg/Dl"
"924","2014-10-06 01:05:09","747.14","kPa"
"662","2013-09-25 21:39:30","268.91","mg/Dl"
"701","2008-02-14 09:10:25","697.13","kPa"
"131","2006-02-07 11:30:24","724.37","kPa"
"309","2007-06-09 20:17:24","299.42","mg/Dl"
"131","2010-11-27 05:10:52","299.83","kPa"
"43","2011-06-10 11:01:46","923.07","mg/Dl"
"969","2017-06-11 05:09:20","829.38","kPa"
"735","2010-09-24 02:04:39","365.40","mg/Dl"
"937","2008-12-24 14:33:32","596.38","mg/Dl"
"629","2008-12-27 20:13:24","289.14","mg/Dl"
"982","2016-07-02 03:54:36","983.49","mg/Dl"
"860","2008-07-03 03:44:10","502.27","kPa"
"126","2013-12-07 09:10:03","50.57","kPa"
"752","2014-10-21 16:38:53","423.29","mg/Dl"
"936","2013-05-06 04:48:49","627.96","kPa"
"267","2012-10-02 21:39:15","561.91","mg/Dl"
"27","2017-09-13 21:10:00","718.85","mg/Dl"
"230","2017-09-09 23:17:45","300.15","kPa"
"412","2014-10-17 09:29:42","536.99","kPa"
"415","2007-07-02 16:40:10","75.47","mg/Dl"
"621","2008-02-22 15:22:16","394.09","kPa"
"700","2012-06-15 22:13:29","721.67","kPa"
"110","2011-09-02 11:23:01","126.06","kPa"
"947","2005-03-30 11:44:38","14.19","mg/Dl"
"362","2017-02-15 18:32:31","493.27","mg/Dl"
"484","2013-06-16 01:17:49","776.22","kPa"
"83","2006-09-01 12:45:05","395.19","kPa"
"759","2015-06-24 05:18:58","436.94","mg/Dl"
"863","2008-05-26 05:15:06","144.56","mg/Dl"
"151","2006-03-08 08:12:01","980.68","mg/Dl"
"300","2006-10-15 13:25:29","994.95","mg/Dl"
"719","2013-06-23 22:32:16","399.33","kPa"
"376","2015-10-19 01:51:31","605.02","kPa"
"805","2014-01-08 19:16:53","252.31","kPa"
"221","2011-07-20 12:02:17","853.43","kPa"
"735","2013-12-07 21:20:14","770.06","mg/Dl"
"531","2006-10-27 11:36:07","43.04","kPa"
"4","2013-01-24 14:48:11","206.12","kPa"
"142","2005-12-31 06:04:53","908.77","kPa"
"435","2014-10-08 05:15:29","276.41","kPa"
"863","2017-07-13 22:35:08","279.65","kPa"
"832","2005-11-21 10:33:29","527.90","mg/Dl"
"998","2012-11-30 13:41:21","754.41","mg/Dl"
"832","2010-06-10 13:44:03","184.14","mg/Dl"
"915","2014-05-27 11:32:28","298.19","mg/Dl"
"949","2007-04-10 19:06:08","334.55","mg/Dl"
"86","2005-09-04 04:49:00","423.49","kPa"
"26","2011-05-08 02:28:43","506.40","mg/Dl"
"86","2017-03-20 12:28:49","204.37","kPa"
"373","2005-03-29 05:58:31","500.69","kPa"
"931","2016-11-29 06:45:13","113.61","kPa"
"81","2010-10-05 17:39:43","531.31","mg/Dl"
"296","2011-10-24 19:20:45","846.60","mg/Dl"
"896","2017-05-29 08:35:23","903.95","kPa"
"542","2017-10-22 02:05:05","384.99","mg/Dl"
"368","2005-10-27 01:59:59","760.20","kPa"
"999","2017-04-27 05:57:37","491.43","kPa"
"778","2012-04-29 17:44:22","421.44","kPa"
"258","2011-05-19 03:25:54","252.42","kPa"
"571","2013-07-26 16:49:44","55.94","mg/Dl"
"488","2016-04-20 04:14:08","789.62","mg/Dl"
"50","2013-01-12 22:59:06","296.03","mg/Dl"
"461","2010-02-21 23:09:29","635.75","kPa"
"579","2017-04-04 03:17:08","915.66","mg/Dl"
"148","2010-09-30 13:40:43","765.23","kPa"
"823","2007-03-24 09:13:19","183.23","mg/Dl"
"341","2006-03-29 07:28:05","833.33","kPa"
"491","2013-10-29 10:49:18","301.99","mg/Dl"
"863","2006-08-17 08:28:15","713.86","mg/Dl"
"542","2005-01-02 02:13:21","788.38","kPa"
"107","2011-04-12 16:39:26","39.79","kPa"
"41","2017-12-11 10:32:01","394.38","mg/Dl"
"793","2009-08-15 23:48:14","705.35","mg/Dl"
"477","2015-05-13 23:13:12","508.58","kPa"
"756","2009-05-25 01:53:47","441.89","mg/Dl"
"140","2007-09-01 16:08:49","954.43","kPa"
"14","2008-10-05 21:19:12","852.26","kPa"
"368","2016-03-29 05:59:00","904.84","mg/Dl"
"756","2014-01-18 19:22:36","95.22","kPa"
"631","2011-06-20 00:19:10","739.04","kPa"
"961","2006-06-16 09:16:35","627.53","mg/Dl"
"991","2014-04-13 09:42:22","147.61","mg/Dl"
"827","2017-02-11 19:02:07","609.84","mg/Dl"
"92","2006-07-15 19:12:47","540.17","mg/Dl"
"840","2017-12-09 12:40:49","292.92","kPa"
"185","2006-11-17 00:39:10","802.18","kPa"
"949","2013-11-18 15:06:37","654.10","mg/Dl"
"223","2008-07-21 15:28:59","982.05","mg/Dl"
"683","2005-05-04 04:33:03","934.53","kPa"
"978","2016-08-15 13:59:54","450.44","kPa"
"314","2011-11-13 23:27:02","424.03","kPa"
"207","2007-02-26 13:50:28","164.62","kPa"
"441","2011-08-30 15:04:41","692.51","mg/Dl"
"731","2008-05-04 02:24:27","681.66","kPa"
"314","2006-04-08 07:37:42","519.05","mg/Dl"
"842","2009-03-17 06:35:18","606.28","kPa"
"67","2016-05-06 02:01:57","518.93","mg/Dl"
"357","2011-09-29 06:29:45","927.31","mg/Dl"
"579","2015-10-31 02:25:50","115.60","kPa"
"473","2011-12-30 15:16:39","709.35","mg/Dl"
"709","2017-08-23 02:18:46","201.52","kPa"
"831","2009-01-26 18:58:20","463.48","mg/Dl"
"932","2009-01-25 12:31:32","936.14","mg/Dl"
"136","2016-04-06 14:17:52","148.72","mg/Dl"
"328","2008-09-20 13:59:18","450.02","mg/Dl"
"573","2013-09-07 03:04:43","659.53","kPa"
"947","2016-09-07 07:03:30","274.03","kPa"
"635","2012-05-28 04:08:51","166.85","kPa"
"790","2015-05-01 19:34:23","558.23","kPa"
"767","2013-01-05 04:41:21","212.53","kPa"
"699","2016-10-16 22:14:02","253.68","mg/Dl"
"856","2007-07-27 03:52:55","747.78","kPa"
"126","2010-08-12 21:30:29","526.59","kPa"
"292","2013-11-18 05:23:05","674.59","mg/Dl"
"31","2008-02-18 14:20:54","580.43","mg/Dl"
"427","2006-05-28 18:28:45","38.11","kPa"
"387","2015-11-07 12:31:52","558.44","mg/Dl"
"149","2017-09-11 11:41:51","53.73","kPa"
"52","2016-09-28 19:25:38","266.26","mg/Dl"
"172","2015-05-05 15:24:17","185.01","mg/Dl"
"614","2017-07-18 03:44:33","527.93","kPa"
"769","2005-03-21 06:15:52","648.79","mg/Dl"
"271","2008-11-20 07:01:24","204.84","mg/Dl"
"817","2013-08-24 23:34:33","968.72","kPa"
"126","2010-09-19 00:59:35","358.09","kPa"
"686","2015-07-20 07:30:04","565.21","mg/Dl"
"531","2005-06-27 07:07:41","13.80","mg/Dl"
"904","2005-12-29 18:13:09","222.10","mg/Dl"
"188","2015-05-15 15:45:06","244.79","mg/Dl"
"773","2012-09-16 13:26:44","550.54","kPa"
"219","2010-03-28 22:40:33","261.82","mg/Dl"
