"sensor_serial_number","timestamp","value","measurement_unit"
"581","1122904420","244.71","kPa"
"232","1159047137","792.63","mg/Dl"
"351","1296027763","987.28","kPa"
"330","1391370028","131.10","mg/Dl"
"373","1304756873","498.86","mg/Dl"
"159","1113359641","205.75","mg/Dl"
"648","1192902156","715.13","kPa"
"516","1112897025","120.07","kPa"
"673","1124478955","631.49","mg/Dl"
"468","1475053878","165.46","mg/Dl"
"561","1238153013","948.75","mg/Dl"
"26","1137380962","287.04","mg/Dl"
"313","1317166179","140.18","kPa"
"207","1193335721","148.11","mg/Dl"
"137","1202487136","246.06","mg/Dl"
"404","1410871652","319.39","kPa"
"825","1458662269","352.40","kPa"
"15","1180833393","379.95","kPa"
"712","1277530919","988.48","kPa"
"860","1461159429","921.61","kPa"
"787","1244716330","424.61","mg/Dl"
"733","1214945008","384.75","kPa"
"149","1507183610","110.70","mg/Dl"
"516","1456152464","434.41","mg/Dl"
"961","1320414514","765.13","kPa"
"936","1375645764","903.67","mg/Dl"
"957","1331769796","101.71","mg/Dl"
"625","1352551509","708.12","mg/Dl"
"20","1456208249","24.52","kPa"
"676","1258767998","167.44","kPa"
"51","1461969813","681.31","kPa"
"735","1410703915","786.87","mg/Dl"
"991","1348154761","856.73","kPa"
"504","1370177498","255.43","kPa"
"894","1127204940","318.56","kPa"
"529","1198133284","543.10","kPa"
"588","1396411915","370.07","mg/Dl"
"766","1274892301","937.74","kPa"
"647","1323338336","677.82","kPa"
"331","1381361781","391.23","kPa"
"398","1514395157","559.25","kPa"
"602","1467540141","963.40","mg/Dl"
"263","1377750712","153.26","mg/Dl"
"847","1463106054","604.92","mg/Dl"
"291","1115637549","37.90","kPa"
"895","1443745155","231.66","mg/Dl"
"621","1474783582","883.95","kPa"
"614","1158163863","563.72","kPa"
"294","1471837130","75.76","kPa"
"793","1444637905","663.26","kPa"
"45","1234570507","29.64","mg/Dl"
"142","1361345806","463.60","mg/Dl"
"817","1123013532","285.17","mg/Dl"
"313","1347847341","874.51","kPa"
"692","1154108799","630.84","mg/Dl"
"523","1352824813","639.24","mg/Dl"
"106","1387795815","299.12","mg/Dl"
"332","1136363039","949.51","mg/Dl"
"352","1338312625","77.65","mg/Dl"
"482","1475438684","667.43","mg/Dl"
"349","1381701902","435.92","mg/Dl"
"20","1272630217","704.52","mg/Dl"
"731","1264056741","67.49","mg/Dl"
"125","1120327047","846.70","kPa"
"875","1473135632","655.30","mg/Dl"
"519","1131262314","843.28","kPa"
"426","1278492718","945.25","mg/Dl"
"717","1210999436","482.26","kPa"
"647","1339302552","76.88","kPa"
"947","1457825549","313.24","kPa"
"507","1434848571","487.78","mg/Dl"
"518","1120460718","643.70","mg/Dl"
"700","1502719443","953.33","mg/Dl"
"297","1295346664","990.04","mg/Dl"
"26","1474869462","520.29","mg/Dl"
"990","1350482365","709.21","mg/Dl"
"877","1478395199","269.66","mg/Dl"
"591","1106279282","541.24","mg/Dl"
"680","1235151034","233.34","kPa"
"218","1449142327","61.21","mg/Dl"
"577","1416900841","73.99","kPa"
"97","1140622985","950.24","mg/Dl"
"230","1360396053","706.91","kPa"
"926","1385471756","756.62","mg/Dl"
"860","1445520056","236.38","kPa"
"322","1440547409","717.20","kPa"
"729","1408587459","942.08","mg/Dl"
"315","1364534124","859.21","kPa"
"15","1410350685","579.19","mg/Dl"
"442","1323353053","196.50","mg/Dl"
"96","1434460014","650.92","mg/Dl"
"505","1105851031","391.93","kPa"
"918","1423388868","225.79","kPa"
"300","1215757853","878.76","kPa"
"224","1179967221","161.66","mg/Dl"
"248","1253985561","543.83","mg/Dl"
"215","1206162639","574.07","mg/Dl"
"990","1387847885","680.21","mg/Dl"
"796","1172669803","58.88","mg/Dl"
"602","1271064200","849.39","kPa"
"14","1108218713","516.91","kPa"
"581","1288475760","463.49","mg/Dl"
"432","1111907443","597.61","mg/Dl"
"705","1152291449","547.02","mg/Dl"
"322","1433195367","403.94","mg/Dl"
"428","1337918141","81.30","kPa"
"816","1242066923","505.08","mg/Dl"
"24","1392039036","219.34","kPa"
"625","1216946250","767.23","mg/Dl"
"644","1512128451","208.01","kPa"
"95","1281616546","515.54","mg/Dl"
"170","1466490133","119.35","mg/Dl"
"915","1437767322","17.98","kPa"
"216","1447297774","103.98","mg/Dl"
"422","1174450447","871.33","kPa"
"674","1423880310","294.74","kPa"
"806","1439738456","162.43","kPa"
"468","1219678654","243.87","mg/Dl"
"662","1252232233","66.99","mg/Dl"
"72","1241160868","736.81","kPa"
"43","1198274663","81.79","mg/Dl"
"428","1431257399","432.16","kPa"
"730","1355982668","313.82","mg/Dl"
"289","1155646738","300.93","kPa"
"604","1148266323","74.79","kPa"
"399","1420728218","628.20","mg/Dl"
"275","1374565662","558.45","mg/Dl"
"330","1192172665","72.38","mg/Dl"
"49","1269640208","170.80","kPa"
"948","1118905768","207.50","kPa"
"561","1380004454","401.69","mg/Dl"
"199","1447442662","184.19","kPa"
"875","1504879566","187.13","mg/Dl"
"20","1222455106","797.55","mg/Dl"
"428","1473099450","933.13","mg/Dl"
"76","1186570210","833.09","mg/Dl"
"230","1150326071","626.62","mg/Dl"
"92","1346919527","143.56","mg/Dl"
"101","1154940136","321.79","mg/Dl"
"169","1349548647","385.02","kPa"
"581","1440427398","289.50","kPa"
"546","1450584190","683.19","kPa"
"121","1382858486","984.91","mg/Dl"
"969","1441884148","13.47","kPa"
"658","1467209482","908.31","mg/Dl"
"882","1259993678","639.32","kPa"
"587","1120213207","294.30","mg/Dl"
"978","1311662944","271.93","mg/Dl"
"155","1177065742","205.56","kPa"
"640","1476000946","476.05","kPa"
"847","1493141870","74.11","mg/Dl"
"622","1440978713","366.04","kPa"
"639","1174184304","520.58","kPa"
"807","1348320166","505.22","kPa"
"330","1162087556","593.48","mg/Dl"
"956","1440377372","661.38","kPa"
"301","1502037639","555.68","kPa"
"216","1423571824","279.81","mg/Dl"
"292","1166305657","364.52","mg/Dl"
"225","1299181911","139.74","mg/Dl"
"717","1209089633","851.04","mg/Dl"
"745","1409791364","165.15","kPa"
"140","1164929829","818.38","mg/Dl"
"393","1401500811","99.79","mg/Dl"
"69","1390044331","313.75","kPa"
"288","1208579236","140.07","mg/Dl"
"931","1480030755","851.32","mg/Dl"
"289","1457490254","386.96","mg/Dl"
"399","1489387769","498.41","mg/Dl"
"998","1396562433","447.61","mg/Dl"
"439","1135436186","307.83","kPa"
"455","1261559857","833.40","kPa"
"504","1289005965","364.90","mg/Dl"
"516","1289049382","188.29","mg/Dl"
"178","1459923084","699.28","mg/Dl"
"294","1493343263","390.09","kPa"
"975","1459106982","923.89","kPa"
"633","1245052356","329.30","kPa"
"14","1225339882","844.27","mg/Dl"
"189","1368353196","641.63","kPa"
"873","1213194418","520.93","kPa"
"323","1508850601","888.41","kPa"
"182","1335280842","660.91","mg/Dl"
"461","1308522426","8.21","mg/Dl"
"523","1288510460","507.53","kPa"
"989","1496580265","244.50","kPa"
"452","1369580917","41.11","mg/Dl"
"761","1184766539","959.86","mg/Dl"
"969","1296907019","700.65","kPa"
"723","1371109837","624.69","kPa"
"822","1256528112","594.06","kPa"
"531","1204604238","994.88","kPa"
"686","1514718618","341.73","mg/Dl"
"65","1191444815","823.34","kPa"
"674","1167114543","57.90","kPa"
"393","1443670853","967.34","kPa"
"717","1342628770","232.12","kPa"
"966","1132858507","118.92","mg/Dl"
"561","1335374836","348.42","mg/Dl"
"908","1324322422","587.67","mg/Dl"
"457","1122879996","343.96","kPa"
"814","1158038784","172.54","mg/Dl"
"59","1120010737","538.06","mg/Dl"
"182","1493183819","566.08","mg/Dl"
"793","1287882527","483.77","mg/Dl"
"216","1422878172","415.32","kPa"
"159","1268541747","540.53","kPa"
"11","1256098854","920.22","kPa"
"376","1475847085","520.60","kPa"
"58","1354107318","61.61","mg/Dl"
"854","1263354175","913.59","mg/Dl"
"805","1289096934","426.34","mg/Dl"
"858","1478886960","281.51","kPa"
"591","1328746141","421.45","mg/Dl"
"686","1359089355","986.84","kPa"
"19","1218632878","57.76","kPa"
"822","1459901301","464.01","kPa"
"476","1282848928","627.89","mg/Dl"
"686","1444744885","471.31","mg/Dl"
"215","1334201680","524.75","kPa"
"647","1512530285","818.75","kPa"
"215","1150883954","243.28","kPa"
"558","1162827092","814.25","kPa"
"863","1433573213","706.68","mg/Dl"
"600","1201622923","414.85","mg/Dl"
"435","1361845978","463.87","mg/Dl"
"415","1476278396","825.15","kPa"
"294","1199778422","850.59","kPa"
"579","1286200366","16.56","mg/Dl"
"494","1438341487","802.90","kPa"
"561","1401380519","517.84","mg/Dl"
"160","1492086779","899.02","mg/Dl"
"577","1354044793","471.69","mg/Dl"
"258","1118827435","199.79","mg/Dl"
"241","1210147217","689.09","mg/Dl"
"25","1476994126","206.19","mg/Dl"
"372","1262522463","540.72","mg/Dl"
"749","1403775045","476.94","mg/Dl"
"195","1415954728","485.08","mg/Dl"
"37","1513301194","202.68","kPa"
"829","1505327969","779.92","mg/Dl"
"663","1160188550","945.00","mg/Dl"
"336","1483895375","95.19","kPa"
"1","1235407522","277.17","mg/Dl"
"793","1280753259","932.96","mg/Dl"
"858","1279738494","744.20","mg/Dl"
"189","1472621805","756.32","kPa"
"322","1482793903","258.11","kPa"
"50","1289943701","782.00","mg/Dl"
"841","1490701706","201.31","kPa"
"614","1465846451","451.26","mg/Dl"
"983","1394107796","398.23","kPa"
"257","1509064331","563.26","kPa"
"194","1232052916","80.53","kPa"
"255","1320998337","40.86","kPa"
"223","1375994164","692.24","mg/Dl"
"768","1217272273","861.04","mg/Dl"
"669","1218316182","111.61","mg/Dl"
"301","1294288272","82.78","kPa"
"140","1350974737","690.41","kPa"
"649","1472762304","360.29","mg/Dl"
"107","1399556356","589.45","mg/Dl"
"288","1198275188","258.25","mg/Dl"
"89","1495497357","710.46","kPa"
"419","1458045797","959.89","mg/Dl"
"822","1486194145","156.99","mg/Dl"
"156","1257894273","153.52","mg/Dl"
"649","1391439556","495.50","mg/Dl"
"176","1137031399","527.02","kPa"
"754","1113274904","106.69","kPa"
"783","1315118538","124.38","mg/Dl"
"663","1464018954","917.42","mg/Dl"
"352","1508298717","7.56","kPa"
"864","1227058879","665.79","mg/Dl"
"957","1246151025","109.37","kPa"
"80","1512013314","283.44","mg/Dl"
"180","1202097496","698.53","mg/Dl"
"545","1107381264","766.94","mg/Dl"
"263","1371813913","551.75","kPa"
"351","1510147744","167.42","mg/Dl"
"709","1442351402","235.14","kPa"
"533","1218543296","747.62","mg/Dl"
"49","1456156716","40.03","kPa"
"381","1137727487","458.39","kPa"
"831","1366554212","249.05","kPa"
"372","1461623883","271.11","kPa"
"468","1134127204","883.65","mg/Dl"
"932","1125117330","495.20","mg/Dl"
"725","1245644076","713.23","kPa"
"86","1158029027","515.90","mg/Dl"
"571","1281995550","602.95","kPa"
"358","1127996793","739.42","kPa"
"426","1480599339","705.30","kPa"
"175","1358057512","342.34","mg/Dl"
"976","1477015045","231.53","mg/Dl"
"103","1447816299","427.88","kPa"
"756","1412184936","692.88","mg/Dl"
"301","1236112360","711.97","kPa"
"31","1385009611","404.19","kPa"
"169","1436937867","41.44","kPa"
"688","1462251200","473.01","kPa"
"886","1344274591","109.16","kPa"
"197","1421146386","435.41","kPa"
"157","1300826592","228.87","mg/Dl"
"289","1397708208","582.10","kPa"
"646","1160757323","94.27","mg/Dl"
"991","1271897599","980.57","kPa"
"602","1177808653","32.21","mg/Dl"
"863","1323063707","333.92","mg/Dl"
"875","1301110517","403.85","mg/Dl"
"835","1385482183","416.52","kPa"
"472","1426132905","874.49","mg/Dl"
"288","1245475007","639.96","kPa"
"500","1219099234","205.60","mg/Dl"
"840","1121600352","777.81","mg/Dl"
"235","1108250875","791.29","kPa"
"255","1133469112","420.02","kPa"
"244","1326754559","214.59","kPa"
"767","1107210260","941.96","kPa"
"210","1472472120","814.07","kPa"
"332","1453076903","720.30","kPa"
"299","1135205962","382.07","mg/Dl"
"762","1215127122","769.07","mg/Dl"
"334","1152975826","246.55","mg/Dl"
"809","1375837912","622.22","mg/Dl"
"680","1469452831","779.37","mg/Dl"
"827","1250636158","70.82","kPa"
"499","1306019152","814.40","kPa"
"261","1243660196","647.12","kPa"
"884","1111260619","116.68","mg/Dl"
"42","1443153689","608.47","kPa"
"32","1396736766","314.19","mg/Dl"
"514","1138998973","640.45","kPa"
"932","1167122434","60.21","mg/Dl"
"349","1326085546","801.24","kPa"
"428","1463132701","439.21","mg/Dl"
"635","1295636465","53.60","mg/Dl"
"490","1456694749","141.13","kPa"
"681","1468842798","464.12","kPa"
"529","1388242950","917.88","kPa"
"800","1368725463","132.17","kPa"
"455","1438468883","585.75","mg/Dl"
"566","1507372700","687.99","mg/Dl"
"787","1435703566","964.51","kPa"
"415","1465775131","766.90","mg/Dl"
"719","1491060054","838.86","mg/Dl"
"236","1384961618","925.20","mg/Dl"
"468","1337623152","313.00","mg/Dl"
"254","1419297919","666.40","mg/Dl"
"92","1300674260","900.66","mg/Dl"
"770","1429912357","450.19","kPa"
"503","1430360691","780.55","mg/Dl"
"914","1483562018","70.68","mg/Dl"
"842","1244745300","852.83","mg/Dl"
"920","1457180269","627.55","kPa"
"426","1420953170","391.56","kPa"
"870","1335878156","440.23","kPa"
"136","1449917042","110.05","mg/Dl"
"948","1399583796","838.50","kPa"
"425","1145053895","581.24","mg/Dl"
"505","1153490315","427.36","kPa"
"456","1281871707","1.14","kPa"
"299","1442971398","492.46","kPa"
"284","1471790324","893.75","kPa"
"590","1336496730","964.93","kPa"
"968","1310162423","257.16","mg/Dl"
"311","1339460699","281.47","kPa"
"884","1117860137","891.72","mg/Dl"
"626","1456278028","492.26","kPa"
"387","1381338875","863.96","mg/Dl"
"327","1117193263","722.97","mg/Dl"
"437","1201553740","701.75","mg/Dl"
"246","1424159480","178.56","kPa"
"644","1513415586","522.78","kPa"
"26","1343113254","80.56","mg/Dl"
"54","1339992416","734.91","kPa"
"131","1179340643","501.54","mg/Dl"
"49","1212373977","654.81","mg/Dl"
"775","1456168843","952.40","kPa"
"309","1382335329","641.72","kPa"
"997","1251270690","692.20","mg/Dl"
"644","1294752979","484.32","mg/Dl"
"886","1485430607","173.31","kPa"
"848","1458342584","487.84","mg/Dl"
"490","1149823925","365.99","kPa"
"640","1318867642","239.73","kPa"
"767","1434439128","189.59","mg/Dl"
"368","1379004218","469.68","kPa"
"566","1475048084","126.92","kPa"
"801","1234385338","923.29","mg/Dl"
"653","1384016959","734.20","mg/Dl"
"515","1296049896","228.52","kPa"
"181","1499937562","52.77","kPa"
"76","1332404484","417.39","mg/Dl"
"503","1471438839","455.32","mg/Dl"
"791","1335127716","967.03","kPa"
"491","1280734067","748.24","mg/Dl"
"435","1507335501","918.98","kPa"
"787","1171608294","132.80","mg/Dl"
"720","1452056916","124.10","kPa"
"742","1243089803","87.07","mg/Dl"
"614","1224823836","823.65","mg/Dl"
"407","1130240172","254.48","mg/Dl"
"678","1238806625","321.59","kPa"
"324","1332479568","855.45","mg/Dl"
"817","1275798464","217.06","kPa"
"340","1190353087","18.62","kPa"
"717","1130308144","661.19","kPa"
"983","1281993522","255.69","mg/Dl"
"107","1369458241","73.61","mg/Dl"
"359","1304678999","278.55","kPa"
"38","1289476066","219.82","kPa"
"504","1228760604","632.59","mg/Dl"
"16","1414048314","111.05","kPa"
"26","1426658887","552.34","mg/Dl"
"712","1375748372","768.97","kPa"
"331","1473287367","844.70","mg/Dl"
"673","1140406971","4.61","kPa"
"575","1498308538","982.91","kPa"
"427","1203392644","326.12","kPa"
"38","1166225458","418.16","mg/Dl"
"334","1429594910","325.13","kPa"
"730","1512710978","52.83","kPa"
"376","1258408303","136.06","kPa"
"82","1380139628","993.08","kPa"
"131","1263322361","133.42","kPa"
"231","1502852667","933.47","mg/Dl"
"968","1138478070","74.89","mg/Dl"
"199","1324965832","600.73","kPa"
"869","1128973667","636.46","kPa"
"615","1303356749","579.48","mg/Dl"
"35","1372049964","271.80","kPa"
"814","1266897065","994.36","mg/Dl"
"159","1259485738","690.85","kPa"
"374","1511405032","67.17","mg/Dl"
"518","1325918773","951.23","mg/Dl"
"246","1121097854","597.22","mg/Dl"
"539","1215763901","225.45","mg/Dl"
"323","1471078856","219.58","mg/Dl"
"725","1125704421","112.72","mg/Dl"
"555","1370914750","628.50","mg/Dl"
"630","1291548687","847.08","mg/Dl"
"604","1119149898","260.93","kPa"
"254","1406076575","685.92","mg/Dl"
"159","1393083866","621.23","mg/Dl"
"648","1326585203","992.03","mg/Dl"
"999","1316818145","99.92","mg/Dl"
"407","1435755719","225.11","mg/Dl"
"730","1478703372","855.73","kPa"
"832","1309602069","991.05","mg/Dl"
"312","1184480461","853.52","kPa"
"711","1380564391","40.69","mg/Dl"
"493","1479768896","198.04","mg/Dl"
"602","1430176223","326.40","kPa"
"84","1254888737","392.55","mg/Dl"
"825","1502525042","904.23","kPa"
"119","1421690389","454.67","mg/Dl"
"924","1189318788","177.15","mg/Dl"
"235","1509312205","14.87","mg/Dl"
"82","1259079631","109.22","kPa"
"999","1446479241","633.73","mg/Dl"
"89","1196772201","72.46","kPa"
"717","1472511593","833.88","kPa"
"228","1194885417","721.29","mg/Dl"
"875","1235414085","436.54","kPa"
"455","1234657038","102.42","mg/Dl"
"617","1467745744","107.49","kPa"
"58","1285550649","310.08","mg/Dl"
"148","1284126746","895.11","kPa"
"628","1419053798","672.20","kPa"
"680","1317398886","526.87","mg/Dl"
"375","1475620090","318.59","mg/Dl"
"440","1123676144","317.65","kPa"
"588","1181952952","227.69","kPa"
"505","1464092676","434.26","kPa"
"541","1262779942","496.96","mg/Dl"
"926","1280398896","607.70","mg/Dl"
"224","1188339296","729.33","kPa"
"213","1330656281","45.74","mg/Dl"
"172","1320493462","503.90","mg/Dl"
"761","1282766895","582.10","kPa"
"978","1337606102","905.81","kPa"
"888","1245364792","17.46","mg/Dl"
"980","1323033066","862.32","kPa"
"926","1478438039","128.68","kPa"
"675","1148720200","480.45","mg/Dl"
"730","1317125263","112.82","kPa"
"61","1492041586","944.78","kPa"
"735","1349360313","916.77","mg/Dl"
"767","1188526173","630.33","mg/Dl"
"295","1386010458","303.29","kPa"
"498","1256141463","560.01","mg/Dl"
"672","1143476452","901.93","kPa"
"575","1374247534","912.07","kPa"
"884","1163501473","366.93","kPa"
"121","1300685519","13.46","mg/Dl"
"689","1511522984","50.65","mg/Dl"
"215","1371297219","767.87","kPa"
"4","1490136941","936.53","mg/Dl"
"122","1188442075","222.75","mg/Dl"
"580","1110683915","552.11","mg/Dl"
"565","1389857606","511.66","mg/Dl"
"800","1344846863","992.96","kPa"
"905","1215612936","583.37","mg/Dl"
"407","1486186125","280.43","kPa"
"443","1275324777","387.48","kPa"
"617","1506527752","999.90","kPa"
"966","1333801276","800.25","mg/Dl"
"439","1390295400","424.87","mg/Dl"
"949","1167963030","891.09","mg/Dl"
"315","1464100284","232.12","kPa"
"278","1404259859","827.78","kPa"
"282","1374582737","14.54","mg/Dl"
"24","1354116951","50.26","kPa"
"51","1421709556","362.60","mg/Dl"
"783","1306848574","393.69","mg/Dl"
"520","1436020519","530.15","kPa"
"755","1153916811","770.80","kPa"
"42","1376034200","42.39","mg/Dl"
"134","1428214909","321.59","mg/Dl"
"835","1300580018","917.55","mg/Dl"
"763","1175128818","672.52","kPa"
"983","1290962973","32.54","mg/Dl"
"437","1139112061","12.43","kPa"
"254","1331369219","95.73","kPa"
"346","1148084329","62.80","mg/Dl"
"932","1436197315","428.69","mg/Dl"
"949","1149884069","996.86","mg/Dl"
"993","1165029280","487.05","kPa"
"242","1396405054","825.81","mg/Dl"
"863","1191058194","656.84","mg/Dl"
"590","1396869018","428.61","mg/Dl"
"697","1431069775","187.86","kPa"
"195","1366935620","40.96","mg/Dl"
"999","1257167521","212.38","kPa"
"822","1416301160","753.00","mg/Dl"
"62","1411833966","144.92","kPa"
"267","1389891630","87.01","mg/Dl"
"922","1467667390","565.18","mg/Dl"
"276","1283353840","555.57","mg/Dl"
"71","1429527573","106.29","kPa"
"29","1121504687","836.76","kPa"
"766","1347356255","259.48","kPa"
"123","1186003929","772.28","kPa"
"862","1267718110","175.16","mg/Dl"
"336","1254161429","301.84","kPa"
"807","1126645738","0.35","mg/Dl"
"739","1129883753","25.75","mg/Dl"
"328","1154673310","510.39","kPa"
"742","1371244215","748.88","mg/Dl"
"929","1497664932","437.29","kPa"
"174","1155267465","841.59","mg/Dl"
"318","1154907298","90.25","mg/Dl"
"246","1150301148","875.01","mg/Dl"
"419","1148836944","430.74","mg/Dl"
"877","1386564415","893.89","kPa"
"897","1331987303","483.65","kPa"
"683","1313060345","104.80","mg/Dl"
"73","1446269007","818.82","mg/Dl"
"756","1163709982","231.09","kPa"
"621","1463037347","257.99","mg/Dl"
"721","1293703682","450.38","kPa"
"42","1271516622","89.15","kPa"
"37","1122698236","641.34","mg/Dl"
"786","1298466732","993.52","kPa"
"752","1246610538","662.72","mg/Dl"
"455","1377184087","904.68","mg/Dl"
"219","1111363711","930.57","kPa"
"730","1452799354","871.06","mg/Dl"
"755","1311930729","594.31","kPa"
"875","1497772144","132.60","kPa"
"275","1300143733","907.24","mg/Dl"
"224","1197267029","453.56","mg/Dl"
"694","1120969306","792.22","mg/Dl"
"302","1237417586","881.84","kPa"
"438","1509360191","294.36","mg/Dl"
"721","1375455395","591.06","kPa"
"857","1479795240","345.52","mg/Dl"
"834","1380663673","67.44","mg/Dl"
"882","1258416364","622.31","kPa"
"734","1423214715","345.00","kPa"
"201","1380633913","921.69","mg/Dl"
"176","1202753082","188.85","kPa"
"728","1266806221","395.51","mg/Dl"
"438","1159868060","449.32","kPa"
"617","1267201036","744.79","mg/Dl"
"37","1371206429","334.59","mg/Dl"
"31","1252909714","471.12","mg/Dl"
"275","1234832488","104.71","kPa"
"122","1274333252","991.02","mg/Dl"
"88","1108601250","907.08","mg/Dl"
"752","1510593923","640.07","kPa"
"903","1235825512","836.32","kPa"
"862","1335847550","707.72","kPa"
"433","1146077909","199.14","kPa"
"571","1408712413","858.53","kPa"
"646","1360658181","736.64","mg/Dl"
"745","1261329312","897.77","mg/Dl"
"848","1364839184","747.49","kPa"
"745","1165862058","442.16","mg/Dl"
"958","1408638657","661.86","mg/Dl"
