"sensor_serial_number","timestamp","value","measurement_unit"
"137","1446809919","434.96","mg/Dl"
"121","1184527562","55.11","mg/Dl"
"540","1261961122","803.58","mg/Dl"
"577","1405119751","979.74","kPa"
"908","1359834605","749.10","mg/Dl"
"806","1407081369","56.41","mg/Dl"
"265","1383530425","732.27","kPa"
"756","1130468020","548.55","kPa"
"782","1433420042","366.99","kPa"
"675","1224858242","805.84","kPa"
"710","1394231501","939.40","kPa"
"769","1459599353","976.14","kPa"
"177","1232394861","924.83","kPa"
"10","1335738029","788.02","kPa"
"173","1389376600","545.16","kPa"
"95","1296333917","849.60","kPa"
"466","1506614864","364.94","kPa"
"735","1419948960","731.19","kPa"
"683","1509782473","580.69","mg/Dl"
"438","1162248206","357.77","mg/Dl"
"493","1164404201","162.27","mg/Dl"
"330","1249640872","710.23","kPa"
"625","1273499642","578.98","kPa"
"236","1334219752","503.48","kPa"
"985","1199385188","40.08","kPa"
"551","1263914094","809.20","kPa"
"721","1315393093","128.43","kPa"
"131","1476577826","659.48","kPa"
"69","1422066316","365.04","mg/Dl"
"970","1387979867","594.45","mg/Dl"
"242","1207799312","648.11","kPa"
"444","1300228295","198.07","mg/Dl"
"346","1276623569","26.46","kPa"
"351","1200526435","646.50","kPa"
"924","1397222623","836.45","kPa"
"678","1353598235","624.75","mg/Dl"
"160","1402570045","624.68","mg/Dl"
"40","1369784188","52.26","mg/Dl"
"975","1208308961","343.46","mg/Dl"
"668","1446469578","502.73","kPa"
"857","1433911170","220.49","mg/Dl"
"156","1373243686","68.65","kPa"
"119","1139850260","221.61","kPa"
"841","1116535541","467.76","mg/Dl"
"653","1510321159","730.48","kPa"
"293","1475445507","134.49","mg/Dl"
"630","1460987891","621.55","kPa"
"686","1116446067","801.63","mg/Dl"
"155","1206793601","292.40","kPa"
"53","1167787802","29.75","mg/Dl"
"203","1422374902","16.32","mg/Dl"
"965","1178414806","358.02","kPa"
"863","1219684062","570.20","mg/Dl"
"331","1340823900","259.29","kPa"
"565","1136012271","961.27","mg/Dl"
"452","1513332840","115.70","kPa"
"42","1181126770","20.17","kPa"
"113","1246879180","673.16","kPa"
"663","1327552787","26.69","kPa"
"76","1179198569","271.90","mg/Dl"
"244","1381433975","597.47","kPa"
"520","1219259140","926.02","mg/Dl"
"27","1425678405","76.67","kPa"
"658","1221388654","582.48","kPa"
"923","1171259236","246.89","kPa"
"742","1229057409","625.43","mg/Dl"
"860","1509984298","509.45","kPa"
"49","1390403942","605.80","mg/Dl"
"488","1367239272","791.77","mg/Dl"
"441","1234688470","922.24","mg/Dl"
"993","1288752341","423.92","mg/Dl"
"405","1130029203","613.64","mg/Dl"
"674","1195876609","512.25","kPa"
"983","1388475004","855.51","mg/Dl"
"720","1320721050","931.08","mg/Dl"
"374","1322786777","195.27","kPa"
"818","1376509575","786.59","mg/Dl"
"575","1273694197","980.65","kPa"
"856","1366078673","990.90","kPa"
"580","1412625985","999.47","kPa"
"134","1177870301","658.87","kPa"
"961","1228459390","681.21","kPa"
"798","1292862421","222.32","mg/Dl"
"670","1330437960","634.87","mg/Dl"
"663","1432812415","91.70","kPa"
"73","1105612047","93.12","kPa"
"381","1360432400","107.47","kPa"
"263","1222620380","480.08","mg/Dl"
"152","1384997668","964.42","kPa"
"519","1153662840","755.01","mg/Dl"
"936","1284417835","891.45","kPa"
"154","1430743761","43.02","kPa"
"949","1466427912","585.26","kPa"
"778","1300951658","938.70","kPa"
"307","1479243240","264.97","mg/Dl"
"426","1488786750","552.66","mg/Dl"
"894","1485325669","600.15","kPa"
"848","1512541899","111.18","kPa"
"118","1241021109","609.45","mg/Dl"
"911","1478600892","666.60","kPa"
"991","1308349620","701.50","kPa"
"124","1150932364","132.87","kPa"
"783","1213767514","183.01","kPa"
"191","1430184705","534.48","mg/Dl"
"58","1371159400","466.72","kPa"
"918","1282865680","606.24","mg/Dl"
"407","1265405526","130.50","mg/Dl"
"558","1454747376","969.71","kPa"
"376","1403545546","989.84","kPa"
"243","1197073429","254.83","mg/Dl"
"863","1335138773","611.94","mg/Dl"
"373","1262727835","151.11","mg/Dl"
"293","1433279132","708.04","kPa"
"675","1245773767","334.90","kPa"
"625","1353276990","661.04","mg/Dl"
"904","1478625718","101.18","kPa"
"285","1376883024","971.22","kPa"
"966","1351441513","859.97","mg/Dl"
"669","1430819608","609.28","mg/Dl"
"26","1467126331","169.26","kPa"
"34","1266969137","453.93","kPa"
"969","1472796606","853.38","mg/Dl"
"248","1304671491","40.60","kPa"
"647","1183794762","885.27","kPa"
"547","1496875700","467.27","kPa"
"126","1472226204","934.59","mg/Dl"
"926","1427425162","278.32","kPa"
"357","1114468236","844.06","kPa"
"124","1134048297","592.43","mg/Dl"
"683","1359564730","292.19","kPa"
"219","1423952180","347.77","mg/Dl"
"965","1343147071","730.23","mg/Dl"
"567","1225071633","828.37","kPa"
"901","1353896186","499.77","mg/Dl"
"546","1430842777","207.28","mg/Dl"
"558","1342177487","199.99","mg/Dl"
"602","1298513969","622.44","mg/Dl"
"853","1173636563","690.45","mg/Dl"
"701","1118295969","794.59","kPa"
"389","1480411705","99.13","kPa"
"489","1467525133","736.17","kPa"
"870","1258098149","321.62","kPa"
"719","1402349588","97.21","kPa"
"290","1358722748","415.25","mg/Dl"
"334","1231375418","887.53","mg/Dl"
"730","1280944736","133.69","mg/Dl"
"14","1436385437","22.52","mg/Dl"
"371","1167961331","437.57","mg/Dl"
"499","1350276580","506.36","kPa"
"425","1439526870","934.67","mg/Dl"
"494","1220833940","316.94","kPa"
"615","1272328269","828.95","kPa"
"873","1454916205","741.73","kPa"
"540","1199576524","527.25","kPa"
"577","1502886909","163.52","kPa"
"648","1319844923","702.73","kPa"
"555","1115637611","67.62","kPa"
"135","1153406793","435.74","kPa"
"566","1467604554","373.44","kPa"
"822","1507419824","340.65","kPa"
"467","1376706833","448.00","mg/Dl"
"92","1264818192","87.25","kPa"
"151","1382524836","279.17","mg/Dl"
"793","1319505278","888.39","mg/Dl"
"502","1241664298","42.40","kPa"
"922","1116360773","755.04","mg/Dl"
"711","1216130918","535.74","kPa"
"27","1481560884","221.94","kPa"
"954","1501033262","860.28","kPa"
"885","1237366468","881.17","kPa"
"883","1421111818","41.49","mg/Dl"
"83","1161289730","190.31","kPa"
"674","1375824211","605.30","mg/Dl"
"43","1130975770","361.76","kPa"
"848","1196586173","100.78","kPa"
"787","1237791089","609.36","mg/Dl"
"274","1207147528","189.73","mg/Dl"
"469","1405865498","0.08","kPa"
"674","1215586813","768.44","kPa"
"639","1114533032","706.64","kPa"
"122","1209025267","45.01","kPa"
"673","1242129078","610.96","kPa"
"882","1197037810","39.47","kPa"
"932","1133531161","198.39","kPa"
"631","1248967668","406.12","kPa"
"658","1447229953","194.63","mg/Dl"
"476","1239169724","177.50","mg/Dl"
"128","1504607905","817.87","kPa"
"82","1203190406","205.29","kPa"
"422","1375889411","189.06","kPa"
"607","1403611302","11.17","mg/Dl"
"122","1221661113","907.89","kPa"
"533","1107819042","75.06","mg/Dl"
"771","1303945936","56.64","kPa"
"759","1266774505","470.72","mg/Dl"
"571","1298064495","640.69","kPa"
"110","1123035515","231.08","mg/Dl"
"39","1307279866","364.68","kPa"
"94","1462642072","984.97","kPa"
"29","1336075664","534.69","mg/Dl"
"267","1510421006","681.81","kPa"
"827","1478826335","78.51","mg/Dl"
"909","1269316672","614.28","mg/Dl"
"904","1439307504","200.56","kPa"
"890","1219558663","295.32","mg/Dl"
"823","1423828264","2.03","mg/Dl"
"202","1155991952","955.95","kPa"
"164","1228875467","667.65","kPa"
"694","1121208552","742.60","mg/Dl"
"880","1434104644","172.38","kPa"
"40","1341187670","926.02","kPa"
"116","1309339829","217.29","mg/Dl"
"956","1245993839","232.35","mg/Dl"
"874","1217751345","543.91","kPa"
"476","1147247577","494.85","kPa"
"853","1408780066","380.90","mg/Dl"
"972","1186920893","254.02","mg/Dl"
"805","1138710712","481.14","mg/Dl"
"882","1262542050","334.22","kPa"
"413","1448027108","648.27","kPa"
"273","1300143126","253.63","mg/Dl"
"741","1247950654","421.18","mg/Dl"
"787","1378485047","119.18","kPa"
"589","1343004451","475.74","mg/Dl"
"956","1174162360","281.53","kPa"
"662","1123701773","563.21","mg/Dl"
"495","1310324044","920.80","kPa"
"550","1472963672","383.86","kPa"
"438","1165288911","171.55","kPa"
"783","1464056808","595.91","kPa"
"247","1420797612","724.36","mg/Dl"
"193","1144939825","290.65","mg/Dl"
"520","1307254751","737.61","kPa"
"246","1286891492","283.26","kPa"
"21","1353736797","612.33","mg/Dl"
"332","1357600539","739.48","mg/Dl"
"635","1413273448","807.26","mg/Dl"
"401","1242607765","195.13","mg/Dl"
"164","1240794747","562.92","mg/Dl"
"49","1194362652","349.07","mg/Dl"
"564","1429703245","650.50","mg/Dl"
"574","1458210317","990.79","kPa"
"471","1288201726","132.02","kPa"
"690","1399839729","638.93","mg/Dl"
"711","1119632243","507.97","mg/Dl"
"387","1396677229","442.28","mg/Dl"
"192","1398504208","510.18","kPa"
"56","1227003716","364.37","mg/Dl"
"897","1154115024","474.25","mg/Dl"
"428","1209323762","818.66","kPa"
"280","1210119456","576.16","mg/Dl"
"625","1233716682","633.44","kPa"
"932","1189665638","949.97","kPa"
"746","1513490461","343.33","kPa"
"58","1462042670","604.63","mg/Dl"
"312","1331236459","371.66","mg/Dl"
"131","1123678435","240.92","mg/Dl"
"34","1455005918","183.56","kPa"
"51","1364538955","228.03","kPa"
"711","1118354249","151.03","mg/Dl"
"555","1259236432","652.63","mg/Dl"
"14","1359021869","834.63","mg/Dl"
"439","1292964568","101.30","mg/Dl"
"994","1291864572","5.81","kPa"
"885","1422727892","605.58","kPa"
"610","1483136428","820.57","kPa"
"40","1164837661","472.83","mg/Dl"
"216","1118377217","620.65","mg/Dl"
"73","1289489337","879.64","kPa"
"211","1393596114","349.55","mg/Dl"
"761","1283489972","526.49","mg/Dl"
"214","1290311060","195.35","mg/Dl"
"191","1250060113","85.00","kPa"
"982","1475121613","933.59","kPa"
"875","1477755304","926.66","mg/Dl"
"32","1454346731","365.73","kPa"
"860","1503196566","852.92","kPa"
"368","1247487528","10.92","kPa"
"631","1408979798","471.93","kPa"
"936","1325947680","791.77","kPa"
"440","1294937255","40.87","kPa"
"688","1206116046","293.96","kPa"
"4","1124038896","143.06","kPa"
"4","1187877630","411.54","mg/Dl"
"210","1279255129","455.19","kPa"
"519","1226466787","906.23","kPa"
"904","1495711109","116.89","mg/Dl"
"858","1407623705","903.65","kPa"
"416","1286952499","208.10","mg/Dl"
"426","1321321821","369.16","mg/Dl"
"290","1219376877","510.22","mg/Dl"
"405","1291168740","601.02","kPa"
"296","1150416666","846.85","mg/Dl"
"575","1392788659","152.73","mg/Dl"
"796","1177727918","716.39","kPa"
"546","1295755339","955.24","kPa"
"88","1290109581","819.26","mg/Dl"
"307","1413730599","813.51","kPa"
"653","1216428427","202.21","mg/Dl"
"318","1166207502","663.50","kPa"
"860","1415185728","673.07","kPa"
"169","1136273199","709.47","kPa"
"362","1177473952","543.79","kPa"
"955","1512078896","739.00","mg/Dl"
"457","1158731921","625.74","mg/Dl"
"938","1458585587","903.20","mg/Dl"
"989","1401652299","297.57","kPa"
"125","1182257778","130.94","kPa"
"305","1298951336","786.76","kPa"
"728","1203691253","143.15","kPa"
"348","1290649630","26.11","mg/Dl"
"894","1139420736","981.65","kPa"
"523","1301370509","366.49","kPa"
"225","1227182094","747.37","kPa"
"104","1226557521","428.38","mg/Dl"
"512","1362492268","246.15","mg/Dl"
"81","1303200404","663.27","kPa"
"27","1236226599","804.98","kPa"
"291","1118819106","60.25","mg/Dl"
"809","1105103823","193.21","mg/Dl"
"9","1386485915","485.13","kPa"
"489","1432133134","357.46","mg/Dl"
"219","1201294136","573.28","mg/Dl"
"357","1117214051","257.53","mg/Dl"
"694","1319569339","932.60","mg/Dl"
"432","1464871275","125.55","kPa"
"746","1240405377","748.59","kPa"
"701","1217019818","818.59","mg/Dl"
"547","1110501138","146.17","mg/Dl"
"478","1286579213","906.78","mg/Dl"
"270","1140292723","857.55","kPa"
"160","1270954415","744.94","kPa"
"478","1383390568","704.83","kPa"
"322","1286511136","984.63","mg/Dl"
"413","1509468439","41.93","kPa"
"458","1309884945","961.28","kPa"
"275","1289694148","851.18","kPa"
"755","1219491244","762.41","kPa"
"298","1292188498","473.71","kPa"
"469","1371963892","871.06","kPa"
"993","1367294004","614.69","kPa"
"310","1298916171","363.12","mg/Dl"
"46","1356473482","28.44","kPa"
"404","1142179510","198.65","kPa"
"541","1189712115","205.61","mg/Dl"
"131","1472493699","121.36","kPa"
"873","1175344987","85.72","mg/Dl"
"958","1180249291","703.00","kPa"
"263","1374646405","760.90","kPa"
"194","1455597343","733.94","kPa"
"445","1157812501","856.59","kPa"
"160","1342169378","258.40","mg/Dl"
"550","1117202997","637.11","kPa"
"711","1145679738","333.06","kPa"
"787","1254839327","330.22","kPa"
"223","1175415290","998.47","kPa"
"906","1314498234","966.12","kPa"
"668","1350055525","899.17","mg/Dl"
"551","1303916185","530.45","mg/Dl"
"835","1320330761","575.64","mg/Dl"
"136","1507311557","116.12","kPa"
"619","1512616226","240.28","kPa"
"904","1168570638","278.08","mg/Dl"
"654","1281939043","101.23","mg/Dl"
"305","1504063861","33.37","kPa"
"669","1421536801","230.22","mg/Dl"
"768","1299841283","65.71","kPa"
"733","1222453034","0.28","kPa"
"813","1427119237","179.49","mg/Dl"
"135","1394604182","120.41","mg/Dl"
"414","1463748611","969.36","kPa"
"986","1347647246","840.19","mg/Dl"
"883","1221429265","924.55","kPa"
"404","1477592248","518.22","kPa"
"275","1368941528","744.62","kPa"
"931","1202455256","174.04","mg/Dl"
"560","1448056432","807.92","kPa"
"772","1201436727","59.17","kPa"
"124","1398475181","385.26","kPa"
"243","1264521807","576.78","mg/Dl"
"324","1158723530","36.98","kPa"
"282","1394638860","891.59","mg/Dl"
"908","1447057202","458.07","mg/Dl"
"684","1330507852","346.80","mg/Dl"
"110","1159294639","957.96","mg/Dl"
"393","1351935091","838.81","mg/Dl"
"178","1244182208","470.08","kPa"
"857","1109895425","795.16","kPa"
"307","1291941811","3.64","mg/Dl"
"166","1344816532","507.87","kPa"
"69","1276668781","373.32","mg/Dl"
"305","1104839464","651.75","kPa"
"683","1367666399","799.51","kPa"
"813","1168913682","672.80","kPa"
"890","1290719398","66.58","kPa"
"471","1416844067","879.68","kPa"
"542","1473480573","692.97","kPa"
"314","1489131275","976.74","kPa"
"572","1162538612","415.35","mg/Dl"
"670","1420959974","108.85","kPa"
"558","1139846785","959.32","mg/Dl"
"412","1121800251","369.00","kPa"
"918","1248436725","878.03","kPa"
"734","1485577589","974.21","mg/Dl"
"747","1323080459","333.94","kPa"
"399","1407045987","721.46","mg/Dl"
"692","1406555698","300.42","kPa"
"456","1145942868","876.15","kPa"
"318","1512143055","321.62","mg/Dl"
"393","1230470027","753.52","mg/Dl"
"587","1382811637","820.27","kPa"
"923","1503258434","67.86","kPa"
"22","1389832943","942.27","kPa"
"249","1192878730","735.46","mg/Dl"
"735","1431510690","109.85","kPa"
"273","1117059396","518.54","mg/Dl"
"362","1297064556","186.28","mg/Dl"
"786","1130517592","436.99","kPa"
"151","1112131542","376.84","kPa"
"509","1386804739","701.62","mg/Dl"
"55","1304809948","473.39","kPa"
"195","1248111377","441.48","kPa"
"213","1217270055","642.49","mg/Dl"
"494","1132120769","313.39","mg/Dl"
"22","1167380069","835.67","kPa"
"267","1258541770","255.59","mg/Dl"
"371","1215850944","820.85","kPa"
"45","1106867417","940.40","mg/Dl"
"323","1148737089","378.24","mg/Dl"
"197","1455608833","609.95","mg/Dl"
"387","1268182295","34.12","mg/Dl"
"54","1248603434","862.65","kPa"
"432","1125399147","810.65","kPa"
"221","1268627090","968.69","kPa"
"278","1251183592","416.43","kPa"
"937","1420518312","505.08","kPa"
"631","1177864954","487.27","mg/Dl"
"813","1253118745","543.83","kPa"
"314","1202278849","381.97","mg/Dl"
"674","1196881875","530.98","mg/Dl"
"307","1304211261","446.76","kPa"
"558","1276646775","45.15","mg/Dl"
"851","1263458865","963.44","mg/Dl"
"773","1318794481","209.06","mg/Dl"
"493","1187613231","398.90","kPa"
"541","1358042639","986.96","kPa"
"644","1466547678","362.76","kPa"
"355","1114592303","479.34","kPa"
"674","1125343060","471.14","mg/Dl"
"580","1121040041","620.37","mg/Dl"
"242","1426322599","298.41","kPa"
"357","1245683209","93.82","kPa"
"771","1109171577","797.73","mg/Dl"
"662","1179793280","462.78","kPa"
"445","1481138894","82.45","kPa"
"247","1405181940","313.68","kPa"
"57","1405291731","711.19","kPa"
"739","1251092664","956.06","mg/Dl"
"835","1507798639","615.15","kPa"
"40","1362495783","908.09","mg/Dl"
"371","1459326138","378.73","kPa"
"87","1259181601","0.66","kPa"
"128","1153569050","646.10","mg/Dl"
"216","1310052822","618.18","kPa"
"882","1333889286","215.60","kPa"
"11","1236972128","984.82","kPa"
"480","1158836085","718.40","mg/Dl"
"55","1356888481","825.09","mg/Dl"
"471","1161331780","302.84","kPa"
"931","1183273455","456.73","mg/Dl"
"460","1268351684","185.92","kPa"
"772","1298264989","892.63","mg/Dl"
"423","1284514600","338.55","kPa"
"837","1240425558","771.50","kPa"
"135","1381130844","573.46","mg/Dl"
"95","1462389766","542.38","mg/Dl"
"824","1451830461","359.98","kPa"
"426","1236777419","886.30","kPa"
"729","1248804195","336.03","mg/Dl"
"574","1256732537","663.45","kPa"
"181","1331063186","587.91","kPa"
"293","1129321322","973.40","mg/Dl"
"401","1394627874","765.53","kPa"
"427","1208223475","158.92","kPa"
"328","1168071386","265.17","kPa"
"35","1268734568","674.84","kPa"
"468","1262041120","392.05","kPa"
"140","1248421976","787.84","kPa"
"897","1336382237","288.24","kPa"
"759","1141216288","631.36","mg/Dl"
"311","1331484215","731.66","kPa"
"177","1289107150","473.79","mg/Dl"
"588","1231378558","763.50","kPa"
"577","1314376737","384.67","kPa"
"202","1167142591","643.82","mg/Dl"
"328","1304501386","220.71","mg/Dl"
"401","1304186334","359.25","kPa"
"754","1412619341","873.74","kPa"
"572","1265220776","878.84","mg/Dl"
"215","1196824222","601.12","mg/Dl"
"314","1497222714","469.89","kPa"
"198","1249293799","524.29","mg/Dl"
"291","1308184290","619.59","mg/Dl"
"216","1404796075","763.84","mg/Dl"
"929","1401849621","760.66","mg/Dl"
"155","1209153448","365.35","mg/Dl"
"786","1303369269","951.35","kPa"
