"sensor_serial_number","timestamp","value","measurement_unit"
"62","2008-04-01 13:23:24","201.62","mg/Dl"
"222","2012-11-06 15:40:17","961.43","mg/Dl"
"983","2015-02-28 03:19:09","315.66","kPa"
"948","2006-08-13 09:08:24","249.48","mg/Dl"
"631","2009-06-18 17:10:05","654.63","mg/Dl"
"178","2015-02-15 19:15:27","268.20","mg/Dl"
"576","2012-06-26 20:52:14","214.54","mg/Dl"
"685","2017-05-25 02:28:19","308.64","mg/Dl"
"426","2010-04-17 05:20:47","990.09","mg/Dl"
"357","2007-03-31 03:20:18","158.57","mg/Dl"
"870","2016-03-28 09:22:36","575.95","mg/Dl"
"840","2005-11-14 22:15:48","745.45","kPa"
"169","2008-06-01 18:35:02","667.85","kPa"
"199","2006-07-25 02:11:09","285.97","kPa"
"39","2014-04-03 19:47:47","983.53","kPa"
"566","2017-11-12 16:10:34","267.09","kPa"
"299","2008-02-27 04:45:33","506.83","mg/Dl"
"140","2005-02-06 12:52:16","130.42","mg/Dl"
"71","2005-01-11 11:05:45","813.58","mg/Dl"
"498","2012-04-11 13:42:10","919.50","kPa"
"549","2005-04-10 20:43:48","788.90","kPa"
"376","2015-02-17 18:25:48","357.10","kPa"
"300","2009-10-08 13:51:25","843.62","mg/Dl"
"57","2016-05-23 12:08:24","283.92","mg/Dl"
"573","2014-12-01 06:36:25","913.37","kPa"
"443","2016-05-10 10:55:48","247.12","kPa"
"382","2012-12-29 22:05:36","34.53","kPa"
"488","2008-10-28 14:13:22","368.70","kPa"
"680","2017-09-25 09:35:56","173.47","mg/Dl"
"901","2007-12-24 11:46:12","742.91","mg/Dl"
"381","2005-08-09 18:23:47","603.44","mg/Dl"
"684","2005-07-15 04:57:58","257.29","mg/Dl"
"509","2011-10-05 00:14:24","419.29","mg/Dl"
"625","2007-12-09 14:41:49","351.29","kPa"
"455","2013-06-29 12:23:54","524.91","mg/Dl"
"54","2007-02-12 10:30:38","226.21","kPa"
"126","2012-11-12 05:31:11","469.50","mg/Dl"
"101","2014-11-27 04:09:43","3.32","kPa"
"192","2007-08-06 06:38:13","24.83","kPa"
"932","2012-12-09 18:43:15","356.72","kPa"
"215","2010-07-24 15:13:15","139.70","kPa"
"694","2006-09-06 19:14:52","982.98","mg/Dl"
"588","2011-06-10 13:27:51","464.29","kPa"
"816","2011-11-27 11:49:14","629.57","kPa"
"140","2012-08-07 13:04:26","666.02","kPa"
"244","2014-01-08 21:57:50","205.60","kPa"
"302","2013-09-27 06:42:25","250.26","mg/Dl"
"468","2007-12-04 20:56:41","114.29","mg/Dl"
"839","2010-12-04 02:34:31","120.02","kPa"
"69","2015-02-21 07:18:31","452.12","mg/Dl"
"899","2014-01-18 23:13:37","54.93","mg/Dl"
"680","2015-10-18 21:39:12","142.84","mg/Dl"
"294","2007-01-31 17:34:27","134.73","mg/Dl"
"86","2016-10-09 18:57:11","646.71","kPa"
"631","2007-02-25 05:57:37","677.85","mg/Dl"
"282","2007-12-30 03:18:20","292.00","mg/Dl"
"565","2017-03-06 11:39:45","891.36","mg/Dl"
"267","2008-08-23 14:20:48","903.06","mg/Dl"
"198","2009-03-22 12:30:13","342.70","kPa"
"756","2015-05-28 08:13:23","589.68","mg/Dl"
"21","2005-02-24 05:32:57","852.47","mg/Dl"
"765","2017-10-12 18:06:49","858.54","mg/Dl"
"767","2015-05-16 14:28:41","84.69","mg/Dl"
"621","2017-08-24 14:42:52","607.39","kPa"
"572","2005-08-21 19:27:58","169.75","mg/Dl"
"93","2009-11-16 14:50:04","765.52","kPa"
"423","2007-03-31 22:34:50","155.57","kPa"
"295","2007-12-12 23:57:55","4.48","kPa"
"541","2006-04-10 13:34:32","43.04","mg/Dl"
"331","2009-06-06 23:47:21","915.82","kPa"
"936","2005-06-08 22:49:36","49.33","kPa"
"610","2006-09-03 23:20:52","649.34","mg/Dl"
"790","2006-08-04 03:07:06","562.52","mg/Dl"
"182","2006-07-15 13:11:24","236.69","kPa"
"43","2016-12-11 02:16:47","835.31","kPa"
"248","2012-11-16 19:13:59","658.41","mg/Dl"
"274","2011-01-30 13:52:36","726.46","mg/Dl"
"646","2007-12-09 15:09:52","315.98","mg/Dl"
"668","2011-11-24 04:09:49","974.20","kPa"
"890","2017-10-11 05:53:23","566.22","mg/Dl"
"899","2008-03-19 02:11:44","395.09","kPa"
"272","2008-11-17 22:02:22","688.90","kPa"
"564","2008-10-05 01:34:43","688.25","mg/Dl"
"110","2005-10-23 08:15:55","367.60","mg/Dl"
"103","2007-08-08 01:36:26","914.07","kPa"
"1","2008-04-19 13:21:21","950.77","mg/Dl"
"176","2009-05-12 04:17:30","258.65","mg/Dl"
"558","2011-03-30 18:22:44","358.28","kPa"
"92","2010-02-16 19:22:50","21.46","kPa"
"645","2013-04-04 04:39:13","147.40","kPa"
"841","2014-06-27 20:11:02","330.90","kPa"
"228","2013-11-09 23:58:29","540.33","kPa"
"761","2007-03-10 11:31:25","437.80","kPa"
"740","2013-10-24 01:00:24","938.91","mg/Dl"
"37","2011-12-11 04:21:43","423.60","kPa"
"401","2012-03-11 12:05:37","856.47","mg/Dl"
"173","2008-07-02 10:12:15","231.71","mg/Dl"
"286","2014-04-29 17:10:43","232.89","mg/Dl"
"637","2009-07-04 13:46:48","356.18","kPa"
"500","2014-09-08 04:43:40","670.35","kPa"
"297","2012-06-17 11:21:36","651.66","mg/Dl"
"555","2008-11-18 19:45:49","339.46","mg/Dl"
"429","2017-01-11 19:50:58","238.28","mg/Dl"
"856","2017-06-16 09:37:20","719.48","kPa"
"393","2010-06-15 14:19:58","619.73","kPa"
"69","2016-05-25 16:45:44","213.10","kPa"
"587","2014-07-12 02:26:27","996.02","mg/Dl"
"260","2008-10-03 01:47:36","233.36","kPa"
"72","2012-01-28 06:12:58","494.07","mg/Dl"
"873","2012-02-06 17:28:46","15.43","kPa"
"778","2010-11-06 14:06:16","150.16","kPa"
"311","2013-01-26 21:45:38","31.41","mg/Dl"
"932","2012-11-02 03:42:05","24.52","kPa"
"151","2015-07-17 03:44:23","58.20","kPa"
"484","2013-06-12 08:39:12","706.20","mg/Dl"
"381","2010-05-06 20:13:14","193.64","mg/Dl"
"54","2008-02-23 00:45:01","648.96","mg/Dl"
"275","2010-04-24 16:21:49","167.04","kPa"
"422","2008-08-20 17:40:29","568.62","mg/Dl"
"160","2011-05-26 13:03:12","331.60","kPa"
"87","2015-08-16 06:06:30","408.35","mg/Dl"
"302","2012-03-08 02:24:25","644.45","kPa"
"997","2012-09-06 18:15:51","849.11","kPa"
"504","2013-08-10 17:35:06","577.82","kPa"
"894","2017-10-22 00:22:52","794.22","mg/Dl"
"835","2014-02-22 10:12:26","304.35","mg/Dl"
"444","2007-12-15 16:08:34","803.24","mg/Dl"
"622","2009-12-01 09:09:23","159.19","mg/Dl"
"542","2013-12-17 20:21:39","784.93","kPa"
"688","2016-05-10 19:31:29","500.60","mg/Dl"
"674","2015-02-12 05:36:53","900.24","kPa"
"1","2017-08-14 05:22:59","823.03","kPa"
"802","2010-09-17 21:56:17","175.54","kPa"
"742","2013-11-16 10:16:23","678.63","mg/Dl"
"69","2016-02-27 15:55:33","707.47","kPa"
"999","2009-03-20 01:18:06","444.00","kPa"
"382","2015-08-06 08:13:03","61.09","mg/Dl"
"55","2017-08-20 07:10:21","741.62","kPa"
"214","2011-10-08 13:36:05","854.21","kPa"
"816","2009-10-28 17:45:01","856.13","kPa"
"157","2015-02-23 01:57:26","994.16","kPa"
"577","2015-09-06 11:18:26","442.07","kPa"
"280","2012-04-24 19:15:37","328.46","mg/Dl"
"484","2007-02-27 16:57:50","325.96","kPa"
"257","2017-01-07 16:54:24","905.07","kPa"
"842","2015-04-28 17:56:54","84.30","mg/Dl"
"472","2011-11-15 06:16:30","756.16","kPa"
"778","2012-01-28 04:08:05","111.38","kPa"
"20","2009-06-16 23:46:31","346.54","mg/Dl"
"393","2012-02-14 04:14:01","55.38","kPa"
"359","2005-07-18 10:26:33","113.88","mg/Dl"
"331","2005-08-17 17:22:50","235.21","kPa"
"558","2017-01-13 08:29:59","4.74","mg/Dl"
"565","2008-12-20 21:08:03","89.21","mg/Dl"
"119","2008-06-28 13:31:38","534.11","kPa"
"885","2007-07-03 12:48:17","943.37","kPa"
"520","2011-09-14 13:40:35","704.48","kPa"
"415","2011-06-28 06:42:11","712.76","kPa"
"574","2012-10-29 13:39:21","476.39","mg/Dl"
"1","2008-05-30 07:37:41","314.65","kPa"
"495","2010-02-23 11:13:50","329.12","kPa"
"539","2017-09-03 03:49:00","23.56","kPa"
"767","2007-07-05 19:39:53","558.28","mg/Dl"
"113","2014-05-19 17:40:08","142.29","mg/Dl"
"619","2009-08-17 17:17:36","173.84","mg/Dl"
"22","2015-07-15 12:16:23","803.80","kPa"
"685","2012-03-01 13:54:02","766.67","mg/Dl"
"109","2012-08-19 16:36:56","517.21","kPa"
"362","2009-10-17 19:21:22","256.39","kPa"
"768","2011-10-15 16:38:51","989.52","mg/Dl"
"756","2014-10-08 22:37:35","603.05","kPa"
"374","2006-06-01 20:34:10","508.63","mg/Dl"
"807","2010-11-08 09:07:58","20.11","kPa"
"648","2009-05-10 06:00:44","681.82","kPa"
"533","2006-10-17 20:38:26","955.75","mg/Dl"
"40","2014-08-10 10:36:06","959.70","mg/Dl"
"254","2015-01-08 22:42:59","681.64","mg/Dl"
"473","2017-10-27 02:52:24","212.55","mg/Dl"
"445","2015-10-09 17:52:12","137.32","mg/Dl"
"125","2009-09-16 06:16:02","694.28","mg/Dl"
"292","2012-06-05 09:26:04","199.27","kPa"
"425","2010-06-25 22:44:42","258.28","mg/Dl"
"15","2006-07-12 15:24:28","577.38","mg/Dl"
"909","2017-10-30 17:40:07","365.42","kPa"
"296","2009-01-20 08:30:15","467.82","mg/Dl"
"841","2006-12-10 09:16:12","634.12","kPa"
"189","2011-11-05 19:54:57","119.06","mg/Dl"
"230","2017-06-19 04:18:36","767.08","mg/Dl"
"412","2016-09-20 09:38:43","882.04","kPa"
"81","2013-09-01 07:16:35","192.60","kPa"
"850","2011-03-12 01:00:43","731.25","mg/Dl"
"629","2008-08-06 07:12:41","677.43","mg/Dl"
"482","2009-10-17 11:51:30","852.91","mg/Dl"
"850","2016-09-19 18:59:39","203.59","kPa"
"791","2014-09-27 04:26:51","719.93","mg/Dl"
"817","2016-11-26 08:14:21","205.84","mg/Dl"
"472","2017-06-04 03:35:31","209.87","kPa"
"991","2008-09-25 10:40:07","697.07","mg/Dl"
"815","2010-04-11 05:56:14","197.86","kPa"
"980","2015-07-16 16:15:16","174.58","kPa"
"456","2007-02-20 13:10:33","676.85","kPa"
"58","2014-06-29 02:32:22","513.62","kPa"
"351","2011-04-28 09:05:58","655.62","kPa"
"602","2005-11-21 23:43:55","282.88","mg/Dl"
"498","2016-05-16 02:28:33","771.08","kPa"
"195","2016-08-06 08:44:37","226.42","mg/Dl"
"170","2009-07-13 10:35:50","965.80","mg/Dl"
"877","2006-12-08 16:33:46","672.30","mg/Dl"
"467","2015-12-21 10:24:32","541.31","mg/Dl"
"602","2011-06-16 17:14:09","673.60","mg/Dl"
"124","2016-10-06 22:33:26","47.75","mg/Dl"
"576","2010-03-31 19:46:29","41.15","kPa"
"514","2015-04-14 15:31:33","535.14","mg/Dl"
"515","2015-04-24 11:08:18","571.35","kPa"
"96","2012-12-06 03:49:12","722.24","kPa"
"700","2008-11-28 13:24:04","640.26","mg/Dl"
"191","2005-03-14 07:11:27","265.73","kPa"
"928","2012-04-24 16:50:03","565.82","mg/Dl"
"255","2015-10-30 19:19:44","993.10","mg/Dl"
"89","2008-08-05 19:29:46","322.85","mg/Dl"
"426","2008-06-14 16:47:32","233.69","mg/Dl"
"276","2014-08-27 04:12:37","125.87","kPa"
"512","2015-05-22 18:13:03","107.37","mg/Dl"
"113","2012-03-30 23:54:25","318.82","kPa"
"295","2017-10-06 15:27:55","252.77","mg/Dl"
"480","2006-10-21 10:45:46","878.77","mg/Dl"
"644","2016-07-02 01:57:33","265.98","kPa"
"684","2014-05-03 23:08:23","556.70","mg/Dl"
"14","2006-12-10 11:41:17","426.34","kPa"
"663","2009-04-20 03:02:42","347.69","kPa"
"555","2009-03-29 13:33:48","783.61","mg/Dl"
"307","2013-06-15 22:27:51","166.33","kPa"
"872","2009-01-24 20:45:04","626.61","mg/Dl"
"911","2011-02-18 04:54:31","562.08","kPa"
"123","2014-06-19 17:25:45","829.51","mg/Dl"
"373","2011-12-25 12:11:30","260.89","mg/Dl"
"174","2012-04-15 00:03:11","739.72","mg/Dl"
"610","2007-02-02 03:28:22","681.40","mg/Dl"
"883","2009-04-04 14:43:01","620.35","mg/Dl"
"375","2009-11-06 23:00:59","219.40","kPa"
"649","2014-03-24 11:19:09","257.21","mg/Dl"
"600","2013-03-03 16:09:05","597.70","mg/Dl"
"509","2016-01-09 17:53:25","81.50","mg/Dl"
"937","2006-07-27 11:30:38","468.58","mg/Dl"
"515","2008-04-06 11:28:32","17.85","kPa"
"692","2012-01-19 19:00:34","463.81","kPa"
"169","2012-06-13 20:00:40","545.05","mg/Dl"
"858","2008-11-16 07:41:04","198.05","kPa"
"566","2010-07-08 14:17:11","33.97","mg/Dl"
"801","2009-12-01 03:50:01","231.94","kPa"
"107","2005-01-21 02:15:42","10.92","mg/Dl"
"34","2009-05-29 05:53:38","533.25","kPa"
"273","2008-05-18 21:08:53","372.33","kPa"
"745","2017-01-09 09:27:07","581.16","kPa"
"404","2015-10-02 20:42:22","861.40","mg/Dl"
"735","2010-07-31 02:01:37","437.86","mg/Dl"
"999","2017-11-01 07:10:14","1.99","mg/Dl"
"332","2010-03-19 03:55:22","62.61","kPa"
"122","2017-11-11 00:59:02","690.48","kPa"
"177","2005-01-29 14:50:03","20.63","mg/Dl"
"785","2007-12-17 02:39:26","370.49","mg/Dl"
"929","2013-01-06 09:49:00","897.53","mg/Dl"
"557","2011-09-24 20:38:39","85.37","mg/Dl"
"230","2013-07-29 07:03:45","981.07","kPa"
"95","2006-09-01 23:08:21","224.16","mg/Dl"
"452","2015-11-30 22:02:00","626.15","mg/Dl"
"484","2015-12-29 20:29:34","781.36","kPa"
"442","2013-04-02 20:06:42","644.51","kPa"
"396","2011-01-19 03:14:00","849.83","kPa"
"983","2012-07-30 06:16:32","724.16","mg/Dl"
"307","2015-10-12 14:22:15","599.92","kPa"
"197","2008-05-18 19:00:54","408.77","kPa"
"324","2006-05-14 08:36:08","482.49","mg/Dl"
"841","2013-05-10 15:17:20","378.97","mg/Dl"
"109","2010-04-28 16:23:28","975.61","mg/Dl"
"727","2013-05-29 15:14:01","453.30","mg/Dl"
"180","2005-10-15 20:22:16","96.99","kPa"
"179","2013-07-06 10:55:55","849.07","kPa"
"872","2011-10-05 11:41:38","679.21","mg/Dl"
"128","2007-01-04 03:55:59","246.10","mg/Dl"
"615","2016-10-02 21:31:06","181.88","kPa"
"86","2006-04-28 11:50:50","217.80","mg/Dl"
"37","2012-09-06 12:44:21","552.28","mg/Dl"
"581","2010-01-07 14:16:53","724.40","kPa"
"739","2010-08-27 09:45:21","379.62","mg/Dl"
"968","2016-04-21 10:20:50","896.65","kPa"
"937","2011-10-06 02:16:13","682.94","kPa"
"680","2013-04-19 22:57:17","22.56","mg/Dl"
"349","2007-01-20 20:43:04","69.60","kPa"
"998","2006-08-25 11:35:20","933.35","kPa"
"690","2015-07-03 18:45:44","472.77","kPa"
"841","2016-05-29 04:11:43","273.42","mg/Dl"
"152","2014-05-08 14:01:27","69.33","mg/Dl"
"739","2017-10-03 19:25:14","36.61","kPa"
"169","2012-09-07 11:00:01","471.80","kPa"
"854","2016-01-31 13:17:03","319.44","kPa"
"899","2007-01-08 02:12:48","633.79","kPa"
"62","2008-03-25 22:56:04","241.93","mg/Dl"
"142","2005-02-04 01:59:11","691.47","mg/Dl"
"412","2009-09-05 21:26:27","135.35","kPa"
"782","2008-09-10 00:11:30","844.10","kPa"
"644","2013-03-12 22:38:08","311.90","mg/Dl"
"129","2014-03-02 02:00:46","344.64","mg/Dl"
"440","2010-08-10 14:28:07","386.41","mg/Dl"
"197","2005-02-08 16:05:20","294.30","kPa"
"160","2014-08-09 10:28:38","289.59","mg/Dl"
"848","2017-02-17 22:07:33","607.25","kPa"
"622","2008-06-09 20:03:55","824.57","mg/Dl"
"134","2005-03-13 22:40:57","708.28","kPa"
"806","2017-10-14 01:46:38","105.14","mg/Dl"
"257","2005-03-16 18:45:03","48.21","mg/Dl"
"872","2006-07-08 14:37:59","159.28","mg/Dl"
"689","2016-02-08 14:10:19","749.06","mg/Dl"
"761","2016-06-02 03:47:50","773.22","kPa"
"207","2012-01-28 10:07:48","831.64","kPa"
"791","2011-12-22 15:51:20","630.86","mg/Dl"
"201","2012-07-06 10:52:47","818.68","kPa"
"874","2012-06-01 18:17:15","513.09","kPa"
"980","2008-02-07 02:19:48","660.33","kPa"
"555","2014-03-25 16:28:49","760.96","mg/Dl"
"519","2009-07-10 07:14:29","89.31","mg/Dl"
"286","2017-11-07 05:21:17","73.21","mg/Dl"
"663","2013-07-10 16:52:46","699.57","mg/Dl"
"39","2008-06-26 11:12:42","658.37","mg/Dl"
"712","2006-04-16 16:01:55","354.82","kPa"
"495","2009-01-25 08:00:02","648.59","mg/Dl"
"922","2014-06-12 23:25:28","397.10","kPa"
"387","2009-08-21 08:36:51","817.73","kPa"
"262","2009-11-25 13:50:03","547.02","kPa"
"768","2010-06-21 03:12:47","42.14","kPa"
"761","2007-08-08 09:49:22","198.36","kPa"
"88","2017-05-02 21:09:46","564.63","kPa"
"675","2011-12-03 10:23:51","921.76","mg/Dl"
"958","2011-03-19 12:46:15","139.67","mg/Dl"
"223","2016-01-16 10:53:31","645.04","kPa"
"32","2008-01-10 19:19:35","172.71","kPa"
"94","2013-06-21 03:42:37","987.68","mg/Dl"
"550","2012-01-20 21:11:21","344.12","mg/Dl"
"230","2008-02-13 12:15:52","240.73","mg/Dl"
"94","2013-01-22 03:23:55","206.54","mg/Dl"
"890","2015-02-10 11:09:50","223.72","mg/Dl"
"157","2012-04-24 13:30:53","345.22","mg/Dl"
"797","2012-07-13 11:35:46","769.02","mg/Dl"
"328","2015-11-21 03:01:03","828.70","mg/Dl"
"131","2012-07-15 04:25:11","511.81","mg/Dl"
"690","2005-07-08 13:45:38","489.24","kPa"
"943","2014-03-01 13:19:49","457.70","mg/Dl"
"313","2017-08-20 12:26:59","650.50","kPa"
"978","2010-12-20 02:30:02","996.79","mg/Dl"
"137","2011-03-31 07:36:15","56.84","kPa"
"905","2005-08-03 14:53:00","496.53","kPa"
"179","2015-07-19 21:59:12","202.32","mg/Dl"
"872","2009-06-26 23:21:02","778.48","mg/Dl"
"641","2011-04-12 15:32:08","957.64","mg/Dl"
"835","2008-07-17 12:32:36","937.06","kPa"
"929","2016-08-24 12:05:46","253.63","kPa"
"784","2014-06-09 14:21:11","439.05","kPa"
"330","2010-04-06 16:09:00","706.32","kPa"
"312","2015-02-19 17:36:04","929.29","mg/Dl"
"373","2017-06-04 05:28:53","21.53","mg/Dl"
"124","2013-05-27 09:51:17","914.06","mg/Dl"
"432","2014-11-07 15:22:46","57.84","mg/Dl"
"265","2015-08-26 23:42:24","583.29","kPa"
"820","2013-10-01 02:57:54","773.10","mg/Dl"
"414","2011-12-29 15:44:31","626.32","kPa"
"282","2016-10-20 21:17:32","348.39","kPa"
"40","2013-08-20 13:30:19","482.92","mg/Dl"
"550","2012-02-05 08:08:36","448.57","mg/Dl"
"806","2005-10-17 13:26:47","119.52","mg/Dl"
"920","2016-01-14 15:24:17","413.74","kPa"
"388","2011-12-02 16:41:01","24.59","mg/Dl"
"960","2014-09-29 10:33:56","710.68","mg/Dl"
"825","2010-09-26 19:42:31","651.81","kPa"
"61","2017-04-15 18:51:51","938.17","kPa"
"311","2006-11-27 16:23:38","305.34","mg/Dl"
"837","2016-09-03 22:33:10","260.34","mg/Dl"
"841","2005-02-14 23:08:37","339.61","kPa"
"198","2011-03-10 01:15:00","224.90","kPa"
"124","2005-10-06 01:22:25","242.96","kPa"
"641","2013-02-16 21:22:00","349.40","mg/Dl"
"827","2008-04-04 14:01:06","478.09","mg/Dl"
"348","2011-05-02 01:14:55","672.85","kPa"
"840","2015-09-07 05:14:38","974.86","kPa"
"54","2014-06-08 14:21:52","168.21","mg/Dl"
"635","2016-04-30 07:35:27","607.05","kPa"
"401","2016-08-14 19:25:28","694.61","mg/Dl"
"541","2006-09-07 06:16:23","352.94","kPa"
"566","2014-12-19 22:32:58","189.56","kPa"
"684","2014-09-08 23:00:08","739.48","kPa"
"752","2010-08-01 07:51:17","417.29","mg/Dl"
"572","2009-08-28 19:19:19","528.60","mg/Dl"
"80","2005-10-06 08:08:37","609.33","kPa"
"425","2008-12-13 14:43:12","925.25","mg/Dl"
"192","2012-10-31 06:45:07","270.24","kPa"
"222","2012-10-08 19:53:26","204.90","mg/Dl"
"231","2013-01-20 05:18:52","740.90","mg/Dl"
"619","2009-08-27 10:18:48","983.22","mg/Dl"
"297","2010-11-02 14:21:21","482.82","kPa"
"549","2013-09-17 07:49:12","122.13","kPa"
"199","2009-01-12 15:44:55","591.52","mg/Dl"
"798","2014-01-05 05:18:42","802.55","mg/Dl"
"222","2005-09-24 16:21:52","590.49","kPa"
"128","2012-05-05 10:42:45","738.71","kPa"
"31","2015-08-10 23:05:57","878.12","kPa"
"495","2005-10-10 19:19:23","87.74","mg/Dl"
"341","2008-05-30 13:06:13","279.00","mg/Dl"
"652","2007-07-30 19:18:37","870.97","kPa"
"412","2017-04-08 12:10:02","423.66","kPa"
"782","2015-08-28 20:40:34","801.53","kPa"
"300","2007-07-17 22:03:40","284.00","kPa"
"334","2012-08-06 07:24:42","263.34","kPa"
"500","2009-10-13 02:19:22","216.72","kPa"
"70","2008-05-19 12:42:32","846.27","mg/Dl"
"514","2013-05-19 08:33:28","607.69","mg/Dl"
"231","2013-03-11 02:25:13","674.89","mg/Dl"
"168","2006-02-25 13:53:00","413.68","mg/Dl"
"244","2017-08-21 04:49:02","716.50","kPa"
"376","2011-04-14 08:00:28","13.82","mg/Dl"
"103","2008-06-20 19:45:03","88.49","mg/Dl"
"442","2011-09-21 20:24:20","216.15","mg/Dl"
"198","2005-08-20 01:43:03","954.08","mg/Dl"
"884","2009-03-29 06:44:21","619.18","kPa"
"567","2007-09-30 09:04:13","75.73","mg/Dl"
"290","2014-04-30 00:11:22","866.22","kPa"
"169","2009-10-02 08:16:04","242.52","kPa"
"895","2010-12-16 09:57:46","412.41","kPa"
"103","2016-12-27 21:48:58","183.76","kPa"
"355","2012-02-21 04:14:54","967.42","kPa"
"43","2007-01-30 05:46:49","887.56","mg/Dl"
"324","2013-02-27 13:39:49","699.59","mg/Dl"
"271","2010-02-15 06:21:32","449.40","mg/Dl"
"951","2009-02-10 04:36:43","961.89","kPa"
"443","2014-05-04 08:21:59","249.22","kPa"
"149","2015-07-05 19:49:17","801.57","mg/Dl"
"142","2008-04-19 09:10:10","791.31","mg/Dl"
"970","2016-12-08 16:29:39","872.06","mg/Dl"
"490","2014-08-15 13:10:36","413.57","mg/Dl"
"455","2010-09-25 20:36:49","809.42","kPa"
"755","2010-07-31 03:30:25","83.08","mg/Dl"
"770","2014-01-18 15:57:27","350.21","mg/Dl"
"976","2005-02-08 05:53:59","22.69","kPa"
"529","2010-08-13 15:40:08","841.83","kPa"
"482","2005-06-23 14:21:03","167.68","mg/Dl"
"989","2008-04-16 11:07:58","669.59","mg/Dl"
"314","2012-11-17 18:45:53","717.27","mg/Dl"
"119","2016-09-07 22:30:00","42.57","mg/Dl"
"413","2016-03-27 11:03:52","938.24","mg/Dl"
"754","2012-09-11 19:21:14","538.34","kPa"
"911","2013-03-10 11:43:43","88.75","mg/Dl"
"477","2015-12-17 05:21:01","505.99","mg/Dl"
"148","2017-01-14 04:09:18","880.66","kPa"
"673","2005-09-04 10:15:29","520.41","kPa"
"22","2005-07-30 13:27:04","386.57","mg/Dl"
"274","2013-05-22 12:34:40","425.35","kPa"
"244","2009-04-28 17:51:00","150.17","mg/Dl"
"456","2013-06-24 03:34:46","407.43","mg/Dl"
"510","2009-04-02 00:44:13","480.80","kPa"
"381","2014-04-08 06:16:14","21.07","mg/Dl"
"771","2016-11-22 14:12:44","336.91","kPa"
"856","2014-11-21 14:45:26","101.24","kPa"
"615","2007-07-15 18:40:48","741.78","mg/Dl"
"216","2005-10-02 04:13:07","225.19","mg/Dl"
"619","2007-08-20 18:51:52","565.15","kPa"
"958","2005-01-08 19:04:06","438.89","kPa"
"53","2007-11-12 05:43:45","565.69","mg/Dl"
"388","2013-12-07 03:15:08","673.53","kPa"
"576","2008-07-28 02:03:23","466.07","kPa"
"756","2012-03-27 17:39:44","920.14","kPa"
"567","2008-03-17 16:07:05","248.48","mg/Dl"
"649","2015-12-22 08:01:33","288.33","kPa"
"911","2010-01-03 16:48:26","865.61","mg/Dl"
"433","2011-02-19 10:54:26","482.35","kPa"
"815","2014-01-13 13:05:52","790.73","kPa"
