"sensor_serial_number","timestamp","value","measurement_unit"
"311","1262047286","740.30","mg/Dl"
"267","1120522085","379.28","kPa"
"12","1116353493","475.54","kPa"
"663","1268107250","887.65","mg/Dl"
"118","1160993715","984.54","mg/Dl"
"309","1218339337","537.16","mg/Dl"
"301","1494033129","430.01","mg/Dl"
"207","1120816805","999.40","mg/Dl"
"457","1261221094","964.87","mg/Dl"
"975","1258229802","666.23","kPa"
"334","1313721387","950.57","mg/Dl"
"602","1238195085","336.86","mg/Dl"
"669","1409916418","288.72","mg/Dl"
"219","1193228131","933.43","kPa"
"300","1386159286","89.27","kPa"
"73","1415584224","891.31","kPa"
"820","1196155475","534.29","mg/Dl"
"101","1349001748","254.85","kPa"
"808","1439185513","61.18","mg/Dl"
"730","1352772753","442.06","kPa"
"936","1323936181","488.41","kPa"
"491","1183712222","297.57","mg/Dl"
"203","1215219406","501.64","kPa"
"542","1381381964","188.43","mg/Dl"
"813","1365567217","769.75","kPa"
"70","1166251871","94.16","mg/Dl"
"800","1401367638","585.56","mg/Dl"
"71","1183248186","562.12","mg/Dl"
"694","1127126381","243.09","mg/Dl"
"734","1251992955","31.54","mg/Dl"
"923","1155067534","745.16","kPa"
"709","1406189767","941.06","kPa"
"873","1137408051","955.80","mg/Dl"
"932","1268645257","621.29","kPa"
"749","1241536947","0.96","mg/Dl"
"382","1262454669","709.60","kPa"
"745","1305517689","809.19","kPa"
"62","1214354763","510.30","kPa"
"883","1306696728","855.42","mg/Dl"
"124","1304258175","739.44","kPa"
"16","1213868216","814.90","kPa"
"905","1495109950","648.77","kPa"
"466","1309752007","289.42","kPa"
"684","1214267710","902.22","kPa"
"565","1246762049","580.48","mg/Dl"
"622","1460774745","396.53","kPa"
"274","1292843998","648.77","kPa"
"880","1386092424","666.89","mg/Dl"
"523","1315068970","618.66","mg/Dl"
"637","1191161868","619.46","mg/Dl"
"267","1132239543","111.50","kPa"
"920","1186274551","183.48","kPa"
"172","1273388887","181.09","kPa"
"174","1178306121","504.52","mg/Dl"
"426","1434393611","985.84","kPa"
"827","1397827972","510.12","mg/Dl"
"815","1321469775","580.04","kPa"
"617","1453456903","904.59","mg/Dl"
"793","1352770216","305.09","kPa"
"975","1371943000","800.89","mg/Dl"
"203","1236630507","380.63","mg/Dl"
"490","1411924005","514.02","kPa"
"444","1413304691","57.29","mg/Dl"
"251","1327884824","339.88","kPa"
"755","1224009382","421.19","kPa"
"406","1127108112","70.99","kPa"
"441","1111577431","916.12","mg/Dl"
"32","1309599544","279.99","kPa"
"388","1196718262","350.87","kPa"
"742","1429264878","84.68","mg/Dl"
"980","1381738863","523.91","mg/Dl"
"835","1437728844","825.41","kPa"
"575","1227573299","261.39","mg/Dl"
"268","1446868815","293.11","mg/Dl"
"853","1425319750","218.54","kPa"
"877","1485791773","382.43","mg/Dl"
"311","1194562194","33.57","mg/Dl"
"960","1126532031","172.05","mg/Dl"
"854","1246637594","593.05","mg/Dl"
"969","1184568709","895.81","kPa"
"575","1241582693","219.69","kPa"
"242","1188524163","335.59","kPa"
"581","1394077685","430.18","kPa"
"124","1194388516","186.53","mg/Dl"
"786","1428518543","639.04","mg/Dl"
"173","1504522962","595.84","kPa"
"541","1318600723","363.38","kPa"
"484","1506687185","611.70","mg/Dl"
"266","1281955478","376.73","mg/Dl"
"652","1128226040","782.39","mg/Dl"
"591","1355213386","81.98","kPa"
"550","1345440736","778.34","mg/Dl"
"850","1381051970","544.85","kPa"
"680","1434788836","161.14","mg/Dl"
"230","1136877731","20.11","kPa"
"80","1209551593","360.40","kPa"
"847","1390850636","990.23","kPa"
"662","1510039758","437.90","kPa"
"800","1238711848","247.18","mg/Dl"
"776","1138358382","291.77","kPa"
"814","1450237945","114.33","kPa"
"494","1356460199","883.58","mg/Dl"
"4","1510295212","712.59","mg/Dl"
"311","1387695692","738.02","kPa"
"938","1276870567","108.85","mg/Dl"
"808","1302072221","76.20","kPa"
"860","1279677227","87.84","mg/Dl"
"791","1505245298","285.87","kPa"
"647","1424212576","204.25","mg/Dl"
"894","1266083259","118.94","mg/Dl"
"373","1382235654","196.47","kPa"
"311","1191224107","731.51","kPa"
"40","1480412753","978.69","kPa"
"297","1191176945","963.91","mg/Dl"
"733","1269768405","425.58","kPa"
"83","1213734862","697.66","mg/Dl"
"156","1430857132","381.43","kPa"
"818","1397611712","648.34","kPa"
"675","1426883919","572.20","mg/Dl"
"683","1199456736","64.29","mg/Dl"
"131","1185791747","887.25","mg/Dl"
"681","1256524973","832.67","kPa"
"164","1179672347","293.51","kPa"
"423","1222897119","858.69","mg/Dl"
"123","1181150256","117.58","kPa"
"456","1444789250","19.39","kPa"
"341","1184271319","702.23","kPa"
"309","1283685847","818.39","mg/Dl"
"850","1197689482","339.11","mg/Dl"
"818","1490469903","226.87","kPa"
"73","1325284989","676.53","kPa"
"407","1377318586","313.68","mg/Dl"
"425","1213287628","482.04","mg/Dl"
"412","1397323003","694.42","mg/Dl"
"416","1254736575","138.63","kPa"
"842","1179980642","696.63","mg/Dl"
"58","1204965350","708.09","kPa"
"235","1191238117","402.48","mg/Dl"
"723","1249640434","896.90","kPa"
"474","1269715117","429.53","mg/Dl"
"853","1390564539","101.93","mg/Dl"
"89","1293675108","806.42","kPa"
"633","1106976404","643.41","kPa"
"93","1215807483","538.01","mg/Dl"
"500","1170785204","760.28","kPa"
"69","1400676986","202.75","mg/Dl"
"519","1425659834","352.23","kPa"
"313","1435073068","32.93","kPa"
"41","1332217328","409.18","kPa"
"22","1412931750","573.40","mg/Dl"
"427","1256365930","633.35","mg/Dl"
"885","1222403717","949.64","kPa"
"762","1376940035","692.49","mg/Dl"
"489","1322992438","586.56","kPa"
"648","1127427187","562.77","kPa"
"699","1400250051","564.88","kPa"
"95","1414025086","444.07","mg/Dl"
"888","1143367289","672.17","mg/Dl"
"607","1123882040","131.60","mg/Dl"
"382","1261642085","168.39","mg/Dl"
"298","1164710235","580.70","kPa"
"257","1467059502","735.21","kPa"
"512","1507644775","735.19","kPa"
"610","1507014706","490.39","mg/Dl"
"840","1499949614","734.74","kPa"
"201","1303523196","122.12","kPa"
"19","1479404447","57.88","kPa"
"35","1303973076","515.74","kPa"
"324","1200843153","383.02","mg/Dl"
"615","1442540279","913.38","mg/Dl"
"413","1339756834","299.81","mg/Dl"
"297","1369966009","951.71","kPa"
"999","1164153215","22.21","mg/Dl"
"897","1427185813","479.79","mg/Dl"
"765","1505763397","939.41","kPa"
"668","1502086910","58.90","mg/Dl"
"825","1233608758","891.67","kPa"
"51","1513764620","510.15","mg/Dl"
"472","1270328088","128.23","mg/Dl"
"419","1369220592","903.17","kPa"
"311","1368663194","850.44","mg/Dl"
"814","1490785764","395.25","kPa"
"249","1252010452","374.63","mg/Dl"
"156","1367693586","341.58","mg/Dl"
"26","1200029090","278.54","kPa"
"294","1155432417","935.71","mg/Dl"
"572","1290318697","388.57","kPa"
"815","1175257848","216.24","mg/Dl"
"478","1303902782","291.02","kPa"
"123","1307740214","830.68","kPa"
"460","1124685788","831.65","kPa"
"278","1193427924","297.71","mg/Dl"
"276","1312533882","128.84","kPa"
"771","1143449385","299.73","kPa"
"567","1444101565","245.21","mg/Dl"
"733","1170962758","492.73","mg/Dl"
"278","1247165827","321.91","kPa"
"353","1421998874","492.32","mg/Dl"
"546","1117628738","613.51","kPa"
"299","1367866970","711.39","mg/Dl"
"207","1221060213","107.34","kPa"
"393","1357357824","46.94","mg/Dl"
"645","1111214041","860.08","mg/Dl"
"989","1344367240","574.72","mg/Dl"
"957","1299381125","629.90","kPa"
"317","1333681643","276.32","mg/Dl"
"614","1341146666","72.32","mg/Dl"
"673","1108903466","836.21","kPa"
"721","1237660832","651.89","mg/Dl"
"947","1460800536","975.96","mg/Dl"
"257","1120316546","402.63","mg/Dl"
"211","1193451035","989.24","mg/Dl"
"742","1395919435","856.15","mg/Dl"
"249","1408769311","779.33","kPa"
"468","1142289218","404.25","kPa"
"15","1418686145","37.47","kPa"
"463","1224216378","338.46","kPa"
"484","1137162277","316.91","mg/Dl"
"378","1123848614","25.34","mg/Dl"
"213","1122793395","816.23","mg/Dl"
"182","1444332048","554.57","kPa"
"978","1132734718","174.68","kPa"
"116","1383476712","607.40","kPa"
"960","1429084844","570.39","kPa"
"775","1337309390","812.57","mg/Dl"
"957","1287455815","793.81","kPa"
"882","1409712966","11.98","kPa"
"643","1133776060","717.86","kPa"
"918","1201066019","382.28","mg/Dl"
"297","1117248890","4.83","mg/Dl"
"135","1203163347","434.64","mg/Dl"
"128","1264727014","857.62","mg/Dl"
"998","1285335226","431.38","kPa"
"349","1356187495","847.33","mg/Dl"
"793","1408989338","555.53","kPa"
"457","1497871812","117.56","kPa"
"782","1397000824","291.96","mg/Dl"
"565","1500726676","691.01","kPa"
"908","1421686265","423.38","kPa"
"297","1250375025","879.42","kPa"
"662","1394558025","11.05","kPa"
"179","1432255034","443.88","kPa"
"61","1220427193","872.82","kPa"
"873","1443746228","767.14","kPa"
"746","1118689386","745.48","mg/Dl"
"954","1111970557","810.60","kPa"
"218","1241628177","334.40","mg/Dl"
"854","1145453180","539.66","kPa"
"991","1264067203","323.99","kPa"
"38","1398800012","146.64","mg/Dl"
"467","1429390660","613.00","kPa"
"558","1412346424","190.08","kPa"
"488","1489339800","218.31","kPa"
"266","1338217932","443.34","mg/Dl"
"805","1115331592","581.62","mg/Dl"
"125","1391066735","121.08","mg/Dl"
"630","1181298804","240.42","mg/Dl"
"61","1355319012","374.51","mg/Dl"
"800","1217555673","766.70","mg/Dl"
"899","1206041638","739.44","mg/Dl"
"709","1204305560","514.34","kPa"
"762","1196153657","136.84","mg/Dl"
"425","1345220454","484.97","mg/Dl"
"460","1247021692","192.93","kPa"
"93","1475684818","658.78","mg/Dl"
"840","1202430203","24.48","kPa"
"39","1498617505","533.12","kPa"
"107","1447662999","258.64","mg/Dl"
"905","1345715692","660.61","mg/Dl"
"72","1297085936","292.40","kPa"
"541","1194882916","428.41","mg/Dl"
"101","1116548849","584.37","mg/Dl"
"968","1499648753","619.63","mg/Dl"
"1","1293355431","883.55","kPa"
"257","1219647281","851.87","kPa"
"870","1396405662","583.30","mg/Dl"
"419","1397746067","401.38","mg/Dl"
"191","1314758055","21.84","mg/Dl"
"218","1446113787","254.95","kPa"
"652","1375602563","286.90","mg/Dl"
"735","1146334046","247.38","mg/Dl"
"37","1293755000","505.65","kPa"
"899","1474491457","556.80","kPa"
"177","1319237740","372.53","mg/Dl"
"298","1162733952","561.29","mg/Dl"
"477","1156547601","776.08","kPa"
"733","1156954192","480.93","mg/Dl"
"837","1342628568","399.05","kPa"
"877","1492921404","414.61","kPa"
"652","1342042727","479.57","kPa"
"405","1324193455","358.70","mg/Dl"
"697","1179339319","7.92","mg/Dl"
"845","1398448914","796.89","kPa"
"124","1319271577","296.29","kPa"
"831","1257990781","161.43","kPa"
"494","1242746203","476.71","kPa"
"742","1223613628","273.31","mg/Dl"
"381","1502074245","263.60","mg/Dl"
"445","1420926319","113.90","kPa"
"888","1509482449","548.44","mg/Dl"
"999","1456277426","506.24","kPa"
"328","1400522538","688.45","kPa"
"67","1470606817","488.89","mg/Dl"
"733","1273025131","902.24","mg/Dl"
"352","1478625793","47.70","kPa"
"694","1149612150","12.62","kPa"
"41","1501172210","85.96","mg/Dl"
"786","1333275195","979.67","kPa"
"710","1486011188","916.08","kPa"
"831","1514353496","671.99","mg/Dl"
"295","1279288800","457.03","mg/Dl"
"21","1476183980","135.82","mg/Dl"
"57","1353816104","733.10","mg/Dl"
"663","1220415577","73.51","kPa"
"225","1150290335","157.30","mg/Dl"
"43","1313921977","245.49","mg/Dl"
"249","1207006213","616.03","kPa"
"89","1414031263","303.33","mg/Dl"
"155","1231356898","171.99","mg/Dl"
"268","1275711902","962.10","kPa"
"398","1226726878","595.37","mg/Dl"
"405","1140764060","74.55","kPa"
"739","1460249601","197.85","mg/Dl"
"799","1243737360","800.61","kPa"
"109","1174705754","59.47","mg/Dl"
"122","1114543647","725.20","kPa"
"288","1183741009","642.78","mg/Dl"
"915","1328024262","95.67","mg/Dl"
"231","1496048244","615.59","mg/Dl"
"937","1281487503","784.78","mg/Dl"
"457","1135938623","47.86","mg/Dl"
"675","1381760857","672.24","kPa"
"505","1329709532","800.50","mg/Dl"
"126","1418411833","742.32","kPa"
"268","1491269899","133.14","mg/Dl"
"498","1209828574","758.45","kPa"
"442","1482071673","274.21","kPa"
"412","1125438648","168.82","mg/Dl"
"477","1498763403","821.76","kPa"
"615","1358050229","269.02","kPa"
"45","1508171931","486.60","kPa"
"818","1475193236","274.45","mg/Dl"
"901","1130557762","406.70","mg/Dl"
"909","1275686020","92.35","kPa"
"193","1105314667","319.60","mg/Dl"
"341","1196452741","313.21","kPa"
"574","1452361323","490.14","kPa"
"955","1359768926","425.76","mg/Dl"
"589","1220604095","876.53","kPa"
"327","1422272744","987.42","mg/Dl"
"731","1513188224","447.55","kPa"
"648","1263552713","520.51","kPa"
"645","1424695667","415.18","kPa"
"341","1507453178","149.87","mg/Dl"
"428","1223902943","946.94","kPa"
"152","1352141345","421.99","kPa"
"782","1140467555","402.94","kPa"
"121","1278888716","652.96","kPa"
"754","1156529788","488.27","kPa"
"644","1405293802","420.33","kPa"
"153","1251511372","809.84","kPa"
"791","1368908376","152.55","mg/Dl"
"332","1431583576","18.82","mg/Dl"
"359","1115061941","962.78","kPa"
"425","1432455466","49.23","mg/Dl"
"286","1363608652","38.18","mg/Dl"
"884","1246305161","427.43","mg/Dl"
"796","1298376013","721.63","kPa"
"310","1195003496","426.20","kPa"
"653","1448894628","432.01","mg/Dl"
"104","1286687615","123.79","kPa"
"626","1430033558","360.06","kPa"
"755","1481852174","560.23","kPa"
"160","1363591770","375.45","kPa"
"474","1172685618","968.57","kPa"
"197","1190018000","293.19","kPa"
"53","1177686646","11.10","mg/Dl"
"415","1208858322","905.71","kPa"
"692","1122902154","536.02","mg/Dl"
"121","1134957321","402.73","kPa"
"782","1315199763","256.26","kPa"
"561","1227934295","713.35","kPa"
"442","1502365386","62.67","kPa"
"96","1494959730","231.01","mg/Dl"
"686","1427492923","242.98","kPa"
"355","1448994463","467.85","mg/Dl"
"796","1428759877","464.06","mg/Dl"
"170","1436827356","653.83","kPa"
"427","1285435474","969.94","mg/Dl"
"990","1161872810","699.67","kPa"
"416","1461589977","486.27","mg/Dl"
"174","1187476047","411.43","mg/Dl"
"24","1172307158","940.70","kPa"
"49","1167144248","335.44","kPa"
"408","1422359689","399.30","mg/Dl"
"299","1465249250","163.00","kPa"
"940","1229423275","875.53","kPa"
"210","1223043443","597.08","mg/Dl"
"874","1326283966","637.11","kPa"
"328","1508526284","922.56","kPa"
"549","1293753739","768.12","mg/Dl"
"12","1437192631","996.27","kPa"
"856","1487117919","441.80","mg/Dl"
"673","1188863167","832.67","mg/Dl"
"295","1425326535","230.10","kPa"
"429","1336821478","582.31","mg/Dl"
"498","1374620713","879.41","kPa"
"84","1143012539","237.24","mg/Dl"
"20","1473680783","79.30","mg/Dl"
"550","1224301204","434.53","kPa"
"104","1133053696","560.52","mg/Dl"
"776","1356631856","926.05","kPa"
"452","1256702159","296.18","kPa"
"97","1507487784","629.64","mg/Dl"
"847","1267050413","20.78","mg/Dl"
"332","1158852420","240.69","kPa"
"15","1440054911","798.52","mg/Dl"
"499","1436831323","559.85","kPa"
"254","1145934513","995.00","mg/Dl"
"490","1508285350","455.40","mg/Dl"
"864","1329971319","965.42","kPa"
"82","1106813411","529.47","kPa"
"340","1113640587","752.89","kPa"
"65","1121368778","476.37","kPa"
"293","1190901801","479.90","mg/Dl"
"701","1243507380","15.57","mg/Dl"
"198","1142203838","255.41","mg/Dl"
"159","1362045768","438.70","kPa"
"88","1123142275","852.76","kPa"
"261","1258475737","842.70","mg/Dl"
"719","1348119706","137.75","mg/Dl"
"577","1154861572","223.14","kPa"
"398","1466870837","941.04","kPa"
"728","1479208859","791.97","mg/Dl"
"802","1298310391","428.17","kPa"
"495","1389474990","263.08","mg/Dl"
"137","1458248833","880.63","kPa"
"181","1445492040","841.77","mg/Dl"
"327","1161143880","471.82","mg/Dl"
"495","1504847961","267.02","mg/Dl"
"767","1281535465","115.18","kPa"
"880","1398940765","320.27","kPa"
"45","1188328393","744.00","kPa"
"273","1307668767","643.33","mg/Dl"
"644","1396761745","622.77","kPa"
"699","1180390090","739.12","kPa"
"832","1447276355","109.87","kPa"
"628","1224871160","480.95","mg/Dl"
"954","1479515357","16.51","mg/Dl"
"672","1505641039","973.28","mg/Dl"
"782","1387425829","615.58","mg/Dl"
"284","1286420950","913.70","mg/Dl"
"31","1415451985","927.15","kPa"
"172","1368584376","753.82","kPa"
"740","1175407164","80.62","mg/Dl"
"886","1218725302","575.69","kPa"
"937","1234847100","963.10","kPa"
"172","1253829478","148.22","kPa"
"862","1447453688","601.75","kPa"
"469","1210095212","641.23","kPa"
"510","1511366670","587.49","kPa"
"700","1166011847","817.24","kPa"
"796","1492551458","576.26","kPa"
"123","1451913055","635.29","kPa"
"125","1307236001","451.93","mg/Dl"
"836","1180205536","357.84","kPa"
"654","1423331220","5.31","mg/Dl"
"911","1314477386","799.07","kPa"
"985","1395734949","83.04","mg/Dl"
"413","1378830736","968.37","kPa"
"369","1162861712","647.86","kPa"
"41","1181649736","300.18","mg/Dl"
"221","1397499587","330.75","mg/Dl"
"980","1186152148","5.27","kPa"
"572","1399667495","61.51","mg/Dl"
"669","1264743840","987.86","kPa"
"97","1302364452","656.00","mg/Dl"
"29","1462490402","739.78","mg/Dl"
"631","1418628605","688.58","mg/Dl"
"353","1288214647","711.48","mg/Dl"
"54","1165285389","160.99","mg/Dl"
"998","1129745200","768.69","mg/Dl"
"809","1436934052","924.11","kPa"
"415","1487830786","443.61","mg/Dl"
"567","1159515882","246.21","mg/Dl"
"639","1431101921","84.87","kPa"
"558","1412848376","536.96","kPa"
"646","1509229550","579.49","mg/Dl"
"11","1383365107","916.57","mg/Dl"
"507","1211986905","771.38","kPa"
"351","1130479659","906.25","kPa"
"126","1485588070","820.24","mg/Dl"
"860","1397795846","52.59","mg/Dl"
"260","1267269664","647.19","mg/Dl"
"312","1150301606","282.06","mg/Dl"
"550","1233039476","989.92","mg/Dl"
"179","1488426677","412.91","mg/Dl"
"433","1349760094","963.02","mg/Dl"
"929","1170796769","683.00","mg/Dl"
"956","1177665021","985.20","kPa"
"798","1267887894","740.91","mg/Dl"
"387","1144038689","422.68","mg/Dl"
"332","1240087623","102.63","kPa"
"646","1248481100","810.89","mg/Dl"
"327","1510630165","110.77","mg/Dl"
"274","1192279670","388.07","mg/Dl"
"472","1363187791","412.61","mg/Dl"
"270","1317008047","316.29","mg/Dl"
"67","1326892633","567.36","mg/Dl"
"25","1315471786","115.58","mg/Dl"
"555","1343397083","722.36","mg/Dl"
"480","1175548201","814.16","kPa"
"709","1195428040","189.49","mg/Dl"
"323","1236275263","266.85","kPa"
"289","1434982328","983.70","mg/Dl"
"442","1114172385","238.11","kPa"
"574","1461805279","937.52","kPa"
"518","1501866592","738.73","mg/Dl"
"51","1413326950","313.08","kPa"
"295","1445984830","873.87","mg/Dl"
"168","1207927583","34.03","kPa"
"978","1194535640","65.32","kPa"
"972","1451270285","845.12","kPa"
"438","1282521139","986.29","mg/Dl"
"600","1165218935","170.18","kPa"
"81","1122579616","259.17","kPa"
"746","1170195350","928.16","kPa"
"348","1382447373","855.90","mg/Dl"
"288","1379384198","530.50","kPa"
"251","1290537111","979.18","kPa"
"266","1259435230","125.79","kPa"
"590","1433723549","837.92","mg/Dl"
"266","1173868965","485.62","mg/Dl"
"870","1480291993","339.70","kPa"
"134","1448830144","797.99","kPa"
"986","1275090850","61.29","kPa"
"997","1109059042","814.56","mg/Dl"
"62","1126912588","508.07","kPa"
"405","1139457674","1.33","kPa"
"62","1185687433","296.30","mg/Dl"
"1","1138634213","487.85","kPa"
"191","1288618915","477.26","kPa"
"298","1463716208","69.58","mg/Dl"
"458","1389047770","337.06","kPa"
"433","1291394470","367.34","mg/Dl"
"901","1307533053","45.80","kPa"
"652","1146547770","514.69","mg/Dl"
"255","1412566785","968.47","mg/Dl"
"27","1330236949","660.32","kPa"
"232","1476068742","88.83","kPa"
"588","1487986298","822.39","mg/Dl"
"960","1391448034","217.40","kPa"
"516","1478634239","603.34","mg/Dl"
"50","1113042850","662.20","mg/Dl"
"251","1360863213","307.66","kPa"
"193","1432464473","123.63","kPa"
"491","1427814057","644.65","mg/Dl"
"235","1218382278","345.76","mg/Dl"
"690","1277548572","442.34","mg/Dl"
"960","1256547015","708.94","kPa"
"847","1498525112","344.92","mg/Dl"
"442","1215331210","502.52","mg/Dl"
"381","1452485529","970.40","kPa"
"835","1133649502","170.86","kPa"
"519","1332322878","321.91","mg/Dl"
"248","1376581989","807.14","mg/Dl"
"519","1282836759","686.11","mg/Dl"
"628","1280383806","582.98","kPa"
"590","1459230267","827.73","kPa"
"932","1188266812","480.07","kPa"
"123","1202793820","966.00","mg/Dl"
"654","1154335228","544.35","kPa"
"247","1475463436","966.02","kPa"
"358","1182670814","153.19","kPa"
"637","1317568509","17.70","kPa"
"500","1396939924","288.31","mg/Dl"
"576","1435401918","131.92","kPa"
"516","1165167908","187.96","kPa"
"11","1323988666","337.02","kPa"
"292","1139933465","734.46","kPa"
"218","1297832766","988.72","kPa"
"53","1504157708","569.25","kPa"
"742","1163467896","49.23","kPa"
"31","1438804180","847.53","mg/Dl"
"425","1135164721","183.29","mg/Dl"
"463","1508717080","205.60","kPa"
"602","1139569519","651.18","mg/Dl"
"265","1406078130","452.84","mg/Dl"
"976","1151868909","45.69","mg/Dl"
"378","1453118450","581.30","kPa"
"388","1181482879","168.24","kPa"
"802","1121288964","350.60","mg/Dl"
"42","1479475672","719.27","kPa"
"39","1473004282","225.90","kPa"
"12","1346506561","893.09","kPa"
"45","1114992457","169.97","kPa"
"662","1236096358","523.37","mg/Dl"
"236","1142849564","393.73","kPa"
"191","1317977609","683.15","kPa"
"710","1415945589","908.41","mg/Dl"
"683","1280996692","863.94","kPa"
"837","1420965007","678.83","mg/Dl"
"494","1135234686","259.14","mg/Dl"
"591","1195615403","513.33","mg/Dl"
"571","1142993764","675.95","mg/Dl"
"300","1301765922","30.14","mg/Dl"
"922","1371577475","69.34","mg/Dl"
"313","1497725580","180.11","mg/Dl"
"905","1205019230","206.91","mg/Dl"
"841","1347426777","777.14","mg/Dl"
"419","1222059267","62.61","mg/Dl"
"399","1243526844","264.51","mg/Dl"
"428","1420676603","932.17","kPa"
"547","1158606980","827.97","kPa"
"414","1130215144","147.51","kPa"
"961","1225129189","837.09","mg/Dl"
"405","1324707893","530.35","kPa"
"22","1116019939","160.10","kPa"
"854","1155420394","205.90","kPa"
"278","1111174476","943.54","kPa"
"978","1441165709","141.28","kPa"
"951","1281882151","87.73","mg/Dl"
"957","1412242840","276.53","mg/Dl"
"87","1502286446","577.21","mg/Dl"
"19","1480910431","578.87","mg/Dl"
"972","1376063079","560.89","mg/Dl"
"389","1511079175","927.02","kPa"
"668","1232020995","218.72","mg/Dl"
"765","1272507243","777.93","kPa"
"346","1371644872","927.58","kPa"
"415","1356840071","892.88","kPa"
"266","1115858817","552.36","kPa"
"37","1458724596","516.66","kPa"
"966","1472497661","173.64","kPa"
"26","1510538903","777.36","kPa"
"858","1309598566","630.27","kPa"
"157","1365413916","375.26","kPa"
"814","1485471340","644.16","mg/Dl"
"957","1286640510","978.50","kPa"
"514","1275210603","322.65","mg/Dl"
"106","1457078111","966.56","mg/Dl"
"20","1282985713","645.67","kPa"
"392","1486127959","37.74","mg/Dl"
"924","1212200563","365.93","mg/Dl"
"305","1317273616","705.96","kPa"
"348","1257405876","130.29","mg/Dl"
"473","1510214729","289.26","kPa"
"94","1335358572","700.66","mg/Dl"
"533","1416623250","775.43","kPa"
"520","1120750255","870.84","kPa"
"247","1388602270","29.80","kPa"
"280","1441097994","77.09","kPa"
"778","1485685592","480.69","mg/Dl"
"710","1435436238","150.38","kPa"
"54","1118446607","426.03","mg/Dl"
"278","1337617568","98.81","kPa"
"352","1165853702","900.46","mg/Dl"
"551","1404565531","9.82","mg/Dl"
"915","1186531406","29.69","kPa"
"251","1119257441","973.32","kPa"
"180","1420011137","583.40","kPa"
"193","1203165139","524.46","kPa"
"273","1193363787","80.31","kPa"
"430","1381978047","243.35","kPa"
"176","1406188732","60.93","kPa"
"119","1252247596","412.91","kPa"
"784","1374753101","741.23","mg/Dl"
