"sensor_serial_number","timestamp","value","measurement_unit"
"672","2011-03-24 03:09:37","359.92","mg/Dl"
"164","2010-04-10 01:38:40","502.12","kPa"
"880","2011-12-27 06:22:11","732.68","kPa"
"355","2011-12-10 05:38:57","778.92","mg/Dl"
"211","2007-11-26 23:29:47","13.92","mg/Dl"
"589","2015-04-07 19:02:25","54.74","mg/Dl"
"494","2007-07-25 22:24:14","458.65","kPa"
"600","2015-07-21 20:44:28","799.32","mg/Dl"
"425","2009-12-31 21:36:37","224.32","kPa"
"140","2013-04-25 02:34:53","656.08","mg/Dl"
"292","2011-11-19 09:38:59","379.67","kPa"
"783","2013-01-23 12:03:40","899.85","kPa"
"192","2012-07-31 04:12:31","878.07","kPa"
"710","2012-11-17 18:37:41","742.48","mg/Dl"
"647","2007-07-21 08:49:50","783.88","mg/Dl"
"686","2017-09-07 00:24:10","390.70","kPa"
"512","2017-08-04 23:27:06","952.18","kPa"
"232","2010-08-01 03:43:26","874.62","kPa"
"119","2014-11-11 06:29:43","235.15","mg/Dl"
"260","2013-09-07 02:16:02","793.12","kPa"
"218","2016-04-05 12:27:22","808.20","kPa"
"565","2017-01-18 00:12:51","642.14","mg/Dl"
"271","2012-12-26 10:02:13","762.08","mg/Dl"
"40","2014-10-09 06:08:11","513.57","mg/Dl"
"739","2017-03-24 19:57:39","35.96","mg/Dl"
"692","2016-11-27 23:20:40","960.21","mg/Dl"
"415","2008-05-27 21:56:14","613.22","kPa"
"181","2006-05-25 15:11:02","332.12","kPa"
"822","2009-02-13 06:43:14","664.83","kPa"
"199","2017-01-17 10:35:28","92.40","mg/Dl"
"673","2009-11-20 02:58:20","704.03","mg/Dl"
"899","2008-03-15 11:26:45","538.28","kPa"
"549","2007-08-29 10:34:23","464.45","kPa"
"21","2006-02-11 00:31:11","82.95","kPa"
"152","2007-05-06 07:26:29","987.72","kPa"
"730","2013-07-05 14:12:00","223.76","kPa"
"181","2013-07-29 07:06:05","616.35","mg/Dl"
"733","2014-04-04 01:32:02","536.22","kPa"
"241","2016-10-04 14:56:07","244.82","kPa"
"452","2014-09-09 18:16:04","324.89","kPa"
"980","2007-01-16 20:19:48","253.67","mg/Dl"
"330","2011-04-10 21:24:58","842.53","mg/Dl"
"149","2011-12-24 04:39:54","205.10","mg/Dl"
"763","2007-06-12 00:43:11","496.70","mg/Dl"
"571","2011-09-11 19:33:43","238.21","kPa"
"276","2017-04-29 01:14:47","16.55","mg/Dl"
"533","2013-02-06 16:32:36","490.79","kPa"
"276","2017-09-03 01:53:50","796.00","mg/Dl"
"520","2007-01-07 07:32:36","72.49","mg/Dl"
"398","2006-12-19 20:54:39","288.56","mg/Dl"
"404","2013-06-13 05:35:19","601.53","kPa"
"725","2008-12-23 14:39:03","452.76","kPa"
"515","2012-04-01 20:30:31","29.02","kPa"
"174","2006-09-20 10:50:23","468.28","mg/Dl"
"340","2017-07-26 05:18:15","49.06","mg/Dl"
"978","2005-12-02 19:32:23","716.93","mg/Dl"
"897","2011-11-02 18:55:50","419.68","kPa"
"334","2017-10-04 05:33:38","887.47","mg/Dl"
"352","2005-03-17 22:55:10","793.59","mg/Dl"
"700","2006-06-01 17:42:33","882.27","mg/Dl"
"729","2015-05-21 13:39:57","425.43","kPa"
"185","2012-02-07 23:54:57","419.69","kPa"
"727","2008-10-31 02:46:58","334.27","mg/Dl"
"318","2016-06-29 05:31:51","109.03","mg/Dl"
"12","2014-07-09 06:36:58","59.60","kPa"
"957","2006-01-13 13:40:02","674.28","mg/Dl"
"14","2016-10-22 10:29:09","162.12","mg/Dl"
"230","2010-03-16 05:08:47","594.30","kPa"
"531","2005-07-15 11:40:25","647.88","kPa"
"225","2017-08-07 03:34:55","966.61","mg/Dl"
"903","2005-11-16 07:16:00","797.01","mg/Dl"
"109","2010-03-25 17:51:39","971.85","mg/Dl"
"247","2013-02-22 00:18:19","673.58","mg/Dl"
"351","2008-07-23 11:11:45","77.54","kPa"
"103","2009-08-05 02:21:26","298.83","mg/Dl"
"564","2010-01-05 23:17:31","562.27","kPa"
"860","2013-10-01 12:40:54","959.30","kPa"
"451","2012-05-22 01:46:13","132.70","mg/Dl"
"393","2009-10-17 12:30:14","968.42","mg/Dl"
"451","2017-01-09 16:25:07","240.06","mg/Dl"
"482","2011-05-18 01:22:38","933.90","kPa"
"58","2013-12-21 17:25:26","155.67","mg/Dl"
"327","2008-06-07 04:17:03","935.11","mg/Dl"
"626","2006-06-02 06:54:35","235.99","mg/Dl"
"700","2007-03-22 07:32:36","168.72","mg/Dl"
"951","2006-03-22 13:39:59","978.97","mg/Dl"
"301","2016-10-28 07:11:22","465.60","mg/Dl"
"472","2015-04-21 14:25:43","150.74","mg/Dl"
"219","2008-03-05 10:00:51","457.51","mg/Dl"
"617","2011-06-30 21:06:25","233.10","kPa"
"312","2008-06-21 08:48:04","122.63","kPa"
"257","2012-06-20 05:24:27","820.77","mg/Dl"
"850","2008-05-29 13:51:37","461.80","kPa"
"290","2013-07-06 14:33:16","76.02","kPa"
"631","2008-07-04 12:07:08","352.30","mg/Dl"
"904","2016-09-14 07:14:45","446.99","mg/Dl"
"500","2009-08-13 23:12:48","346.49","mg/Dl"
"437","2015-09-03 21:31:29","174.33","mg/Dl"
"518","2007-06-11 02:37:43","685.23","mg/Dl"
"408","2012-02-17 22:07:14","574.44","kPa"
"652","2007-03-13 22:17:38","890.45","kPa"
"576","2010-05-12 01:18:19","202.07","kPa"
"346","2012-01-12 22:01:16","499.40","mg/Dl"
"15","2011-02-19 07:42:12","93.51","mg/Dl"
"839","2008-09-02 23:04:08","272.21","kPa"
"140","2016-11-14 10:28:23","784.31","kPa"
"639","2006-11-01 05:51:52","211.65","kPa"
"813","2005-08-25 02:21:54","422.94","mg/Dl"
"352","2013-05-29 19:18:01","103.38","mg/Dl"
"721","2010-09-15 15:11:25","380.20","mg/Dl"
"328","2014-12-17 04:30:29","839.74","mg/Dl"
"778","2013-08-26 14:06:39","430.03","kPa"
"76","2008-12-15 07:43:35","310.36","kPa"
"617","2007-07-08 03:02:51","73.38","kPa"
"219","2017-04-10 19:59:24","108.61","mg/Dl"
"15","2005-10-21 08:57:45","445.51","kPa"
"516","2009-07-29 21:53:41","149.79","kPa"
"258","2014-11-28 14:02:59","618.09","kPa"
"160","2014-09-10 20:45:19","661.86","mg/Dl"
"877","2008-10-31 16:58:08","938.31","kPa"
"761","2011-09-25 12:29:24","983.76","kPa"
"509","2016-07-15 01:43:05","375.02","kPa"
"210","2017-11-05 00:18:51","483.80","kPa"
"398","2008-06-24 14:35:27","29.95","kPa"
"223","2009-07-05 00:24:00","438.09","kPa"
"399","2006-04-30 20:39:13","963.41","kPa"
"806","2011-10-16 12:48:38","337.13","mg/Dl"
"824","2010-02-22 15:24:47","48.48","kPa"
"701","2017-12-07 08:17:18","220.05","mg/Dl"
"823","2006-07-15 19:17:57","554.80","kPa"
"863","2014-05-31 14:44:54","878.30","kPa"
"549","2016-04-18 14:50:29","749.01","kPa"
"815","2009-06-17 23:19:18","181.78","mg/Dl"
"668","2016-09-16 18:05:30","738.29","mg/Dl"
"223","2015-12-23 03:42:20","124.80","mg/Dl"
"25","2013-05-31 00:38:31","660.56","kPa"
"199","2007-01-09 05:06:15","181.22","kPa"
"179","2007-01-04 18:54:29","798.68","kPa"
"202","2009-10-05 22:31:41","117.94","mg/Dl"
"327","2005-02-21 04:10:44","258.47","mg/Dl"
"152","2007-04-24 20:20:04","914.47","kPa"
"897","2008-11-26 23:39:10","66.05","mg/Dl"
"39","2009-07-07 11:44:40","949.60","mg/Dl"
"997","2017-06-18 11:13:25","306.90","mg/Dl"
"21","2012-03-13 19:41:04","172.12","mg/Dl"
"640","2017-11-03 09:08:26","718.98","kPa"
"590","2015-12-05 22:31:39","803.16","kPa"
"575","2011-09-03 08:54:05","767.90","mg/Dl"
"880","2012-11-25 03:07:19","906.08","mg/Dl"
"499","2007-01-23 03:17:50","53.54","mg/Dl"
"255","2015-08-07 23:23:58","296.22","mg/Dl"
"831","2008-10-07 13:26:08","131.37","kPa"
"357","2007-01-11 10:27:57","84.91","mg/Dl"
"948","2008-01-13 15:44:54","766.37","mg/Dl"
"908","2005-09-12 15:19:06","206.88","mg/Dl"
"960","2013-07-13 22:53:49","884.67","kPa"
"22","2006-01-17 15:04:43","562.25","mg/Dl"
"888","2005-09-27 20:57:37","242.32","mg/Dl"
"976","2007-01-12 01:10:58","615.46","kPa"
"663","2008-12-29 03:47:53","110.94","mg/Dl"
"588","2013-02-06 18:48:54","86.43","kPa"
"243","2017-10-10 11:39:41","186.11","mg/Dl"
"575","2008-04-07 15:16:06","599.96","kPa"
"461","2010-03-21 03:45:45","882.14","kPa"
"924","2006-09-09 20:01:33","139.01","mg/Dl"
"648","2012-08-02 11:16:52","191.98","kPa"
"607","2014-12-02 17:25:26","886.36","mg/Dl"
"214","2016-09-02 23:17:44","195.66","mg/Dl"
"725","2007-02-27 02:33:59","505.63","mg/Dl"
"20","2014-02-02 17:45:24","6.76","mg/Dl"
"428","2017-03-13 03:46:11","273.66","mg/Dl"
"54","2007-05-23 05:07:37","692.77","mg/Dl"
"589","2005-04-14 02:09:52","354.75","mg/Dl"
"834","2015-05-28 07:56:03","308.90","mg/Dl"
"931","2007-10-08 16:01:59","228.92","mg/Dl"
"895","2008-02-08 13:46:48","292.59","kPa"
"875","2011-05-15 20:56:48","128.10","mg/Dl"
"512","2014-06-29 11:42:47","799.79","mg/Dl"
"435","2015-05-28 19:53:55","778.80","kPa"
"430","2009-06-02 10:42:12","176.92","kPa"
"482","2015-01-20 00:53:05","731.42","kPa"
"839","2005-07-11 00:04:38","283.67","mg/Dl"
"685","2008-08-26 03:43:02","712.04","kPa"
"312","2013-05-12 13:49:39","269.65","mg/Dl"
"762","2010-05-07 03:18:52","354.52","kPa"
"918","2010-07-30 21:49:47","198.20","kPa"
"293","2017-08-26 10:21:28","151.04","mg/Dl"
"221","2017-08-05 10:05:26","468.12","kPa"
"683","2010-02-14 10:38:34","747.17","kPa"
"813","2005-03-03 18:16:31","750.58","mg/Dl"
"378","2008-01-02 22:07:07","751.03","kPa"
"882","2007-11-06 00:25:41","405.02","kPa"
"499","2013-03-01 16:43:48","930.38","mg/Dl"
"610","2016-09-26 04:37:07","412.55","mg/Dl"
"125","2011-06-22 17:38:29","141.78","mg/Dl"
"246","2016-01-08 09:17:16","445.57","mg/Dl"
"938","2009-08-07 01:58:59","132.30","kPa"
"857","2014-01-11 10:08:22","32.27","mg/Dl"
"802","2007-08-22 11:53:19","739.34","kPa"
"955","2005-06-26 12:19:41","958.00","mg/Dl"
"153","2013-02-18 08:28:15","203.76","mg/Dl"
"493","2013-10-13 22:41:52","232.70","kPa"
"741","2012-09-02 23:25:29","724.38","kPa"
"607","2017-07-24 18:43:59","634.76","kPa"
"806","2008-12-10 07:55:31","890.61","mg/Dl"
"136","2008-11-26 02:10:29","83.01","kPa"
"551","2009-01-26 10:52:00","809.02","kPa"
"699","2011-02-12 07:27:30","786.98","mg/Dl"
"630","2009-10-01 05:13:46","118.23","mg/Dl"
"918","2017-12-22 06:25:15","253.41","kPa"
"975","2006-07-08 01:48:31","394.99","kPa"
"547","2005-04-01 13:36:57","86.85","kPa"
"725","2005-07-04 22:31:36","878.22","kPa"
"815","2005-09-21 13:31:12","993.75","kPa"
"103","2016-08-25 03:21:22","864.44","kPa"
"137","2016-07-28 01:20:15","190.43","mg/Dl"
"364","2015-12-18 06:02:37","398.08","kPa"
"756","2011-06-13 23:03:02","312.15","kPa"
"630","2014-05-16 15:40:03","37.75","mg/Dl"
"801","2012-11-26 03:03:41","37.63","mg/Dl"
"146","2017-02-07 17:06:38","21.83","kPa"
"182","2009-05-15 03:02:02","672.37","mg/Dl"
"460","2015-01-07 19:15:57","283.79","kPa"
"550","2006-01-01 17:09:09","396.63","kPa"
"894","2014-04-04 14:02:00","632.66","mg/Dl"
"242","2017-10-09 16:17:55","377.52","kPa"
"243","2007-06-26 22:51:51","373.75","mg/Dl"
"947","2012-09-23 23:10:04","396.93","kPa"
"851","2015-06-12 14:05:49","508.49","kPa"
"263","2013-09-28 12:10:22","562.17","mg/Dl"
"295","2016-11-02 13:06:13","932.89","mg/Dl"
"572","2013-02-01 23:22:02","377.87","mg/Dl"
"986","2017-06-06 20:11:16","217.03","mg/Dl"
"472","2009-02-12 03:40:46","376.34","kPa"
"322","2006-07-11 21:32:29","263.29","kPa"
"169","2009-08-15 20:44:44","369.16","kPa"
"135","2013-10-28 13:29:23","528.88","mg/Dl"
"140","2008-05-20 09:21:17","512.20","kPa"
"61","2013-09-30 06:29:31","385.82","kPa"
"113","2009-05-21 05:54:34","915.03","mg/Dl"
"374","2013-07-15 23:38:45","355.91","kPa"
"886","2005-05-14 22:33:34","697.83","kPa"
"54","2005-05-04 14:19:32","381.11","kPa"
"352","2009-09-22 14:30:58","755.77","mg/Dl"
"674","2014-07-01 00:48:26","406.16","kPa"
"15","2010-11-03 08:09:16","162.41","kPa"
"299","2011-06-13 05:26:25","497.02","kPa"
"498","2012-02-27 17:02:47","88.16","mg/Dl"
"875","2006-01-06 08:40:31","587.95","mg/Dl"
"445","2017-06-16 22:24:25","363.18","kPa"
"500","2007-10-05 02:33:48","33.89","kPa"
"654","2007-01-03 20:26:29","740.52","kPa"
"951","2013-07-27 02:12:26","192.42","kPa"
"393","2007-08-26 17:34:50","457.14","kPa"
"118","2016-03-27 02:10:33","719.21","kPa"
"29","2016-04-14 03:15:21","619.03","mg/Dl"
"633","2009-12-09 21:01:33","537.36","mg/Dl"
"800","2012-05-19 18:59:39","98.71","mg/Dl"
"440","2008-02-16 16:17:46","139.75","mg/Dl"
"213","2010-02-12 02:27:21","208.12","mg/Dl"
"331","2016-06-27 10:46:14","64.74","kPa"
"864","2014-11-05 06:54:59","150.02","kPa"
"441","2012-07-03 15:41:58","811.77","mg/Dl"
"426","2013-02-25 08:18:56","741.24","kPa"
"841","2017-12-01 21:07:22","849.90","mg/Dl"
"429","2007-04-06 07:56:46","800.91","kPa"
"956","2005-07-04 06:49:51","639.17","mg/Dl"
"12","2015-09-19 07:08:38","897.32","kPa"
"474","2010-04-02 17:42:10","102.90","mg/Dl"
"137","2008-05-13 08:23:47","413.79","kPa"
"853","2013-06-29 21:24:28","834.14","mg/Dl"
"494","2011-06-21 08:04:05","523.81","kPa"
"178","2014-02-07 01:00:53","520.30","mg/Dl"
"762","2017-12-20 03:02:25","131.71","kPa"
"629","2016-12-05 07:26:22","856.96","mg/Dl"
"123","2013-06-08 22:59:15","938.95","mg/Dl"
"146","2013-10-16 10:56:40","280.77","mg/Dl"
"371","2011-11-06 10:55:39","918.06","kPa"
"920","2005-09-09 15:04:20","568.67","mg/Dl"
"387","2005-03-21 13:56:28","823.95","mg/Dl"
"787","2013-06-01 21:57:00","68.18","mg/Dl"
"769","2012-08-24 13:56:27","232.25","kPa"
"136","2012-07-02 02:26:52","584.68","kPa"
"811","2016-11-13 18:04:34","579.89","mg/Dl"
"210","2016-02-11 21:13:55","753.46","mg/Dl"
"763","2013-07-31 18:20:56","988.55","kPa"
"622","2014-03-17 17:00:49","767.52","mg/Dl"
"216","2011-08-08 22:50:31","294.87","kPa"
"439","2007-04-11 16:35:14","269.36","mg/Dl"
"178","2015-02-26 13:07:01","793.28","kPa"
"968","2012-09-04 17:27:39","903.12","kPa"
"961","2013-12-12 23:13:38","143.58","mg/Dl"
"727","2009-01-28 09:28:36","772.12","kPa"
"551","2012-10-10 01:25:06","710.93","kPa"
"853","2015-07-09 13:13:34","868.16","mg/Dl"
"516","2013-07-29 02:13:04","124.30","kPa"
"455","2005-05-05 18:37:14","399.75","kPa"
"518","2017-03-13 08:22:24","970.74","kPa"
"645","2015-06-24 12:47:14","14.44","kPa"
"53","2013-04-22 18:01:39","528.05","kPa"
"224","2010-04-18 02:28:28","808.65","mg/Dl"
"249","2005-06-24 10:51:32","92.54","kPa"
"288","2008-09-19 05:49:46","71.94","mg/Dl"
"848","2011-07-05 14:57:57","429.60","mg/Dl"
"670","2009-03-10 03:17:48","198.80","mg/Dl"
"897","2013-09-08 12:52:12","884.54","mg/Dl"
"728","2015-01-28 21:55:49","603.29","kPa"
"318","2011-08-13 06:11:56","792.11","kPa"
"836","2007-07-20 07:04:56","722.10","mg/Dl"
"15","2005-08-08 03:07:17","645.36","mg/Dl"
"923","2010-03-29 16:04:00","930.25","kPa"
"762","2013-01-07 21:23:39","485.24","kPa"
"773","2006-10-26 09:57:58","9.42","mg/Dl"
"640","2010-08-03 05:26:09","688.98","kPa"
"174","2005-06-03 00:12:25","496.72","mg/Dl"
"529","2016-10-05 10:31:15","630.46","mg/Dl"
"832","2011-08-14 18:05:39","48.95","kPa"
"268","2010-12-08 15:15:55","3.47","kPa"
"88","2010-03-24 08:11:57","832.95","kPa"
"982","2014-07-27 06:50:59","208.32","kPa"
"407","2012-09-26 03:59:47","801.62","mg/Dl"
"151","2008-08-03 08:38:25","453.08","kPa"
"241","2015-07-14 00:09:08","642.16","mg/Dl"
"970","2010-10-18 22:31:06","788.64","mg/Dl"
"341","2012-09-11 08:05:16","749.30","kPa"
"673","2017-12-23 14:44:56","438.24","mg/Dl"
"189","2011-07-12 00:00:21","43.35","kPa"
"697","2006-08-01 16:36:58","578.07","mg/Dl"
"197","2015-02-07 06:11:40","36.75","mg/Dl"
"310","2015-12-10 21:53:57","338.96","kPa"
"669","2007-04-30 02:37:08","673.14","mg/Dl"
"847","2015-04-30 19:32:29","718.45","kPa"
"473","2007-05-25 23:03:30","990.95","kPa"
"784","2005-06-06 21:37:55","384.62","mg/Dl"
"164","2013-07-22 10:37:25","174.56","kPa"
