"sensor_serial_number","timestamp","value","measurement_unit"
"741","2007-11-19 17:04:25","290.55","kPa"
"116","2011-06-15 10:34:23","710.98","mg/Dl"
"721","2015-07-26 18:14:30","337.61","kPa"
"782","2006-07-25 10:55:54","594.41","kPa"
"982","2014-11-29 00:09:05","928.77","kPa"
"280","2010-02-13 21:36:39","204.76","kPa"
"307","2011-06-07 14:01:45","65.23","kPa"
"684","2015-08-25 00:03:50","305.35","mg/Dl"
"305","2016-08-23 17:39:15","145.36","mg/Dl"
"772","2005-03-21 00:42:16","222.51","kPa"
"580","2008-07-23 07:44:54","393.62","kPa"
"6","2016-11-19 13:41:15","945.80","mg/Dl"
"827","2005-10-14 11:09:23","874.28","kPa"
"841","2017-12-06 18:30:53","429.27","mg/Dl"
"294","2016-02-03 19:44:22","940.77","mg/Dl"
"254","2016-09-06 18:33:36","226.97","kPa"
"633","2006-12-31 19:06:37","270.74","kPa"
"456","2008-09-14 05:58:40","592.83","kPa"
"836","2012-07-27 08:44:19","879.92","mg/Dl"
"577","2008-08-03 20:42:25","339.39","mg/Dl"
"266","2014-08-31 08:24:03","598.60","mg/Dl"
"210","2005-09-03 00:23:24","430.36","mg/Dl"
"759","2009-01-21 06:12:11","539.32","kPa"
"730","2017-03-14 20:07:14","154.83","kPa"
"814","2015-02-02 00:09:00","642.17","mg/Dl"
"42","2009-06-08 17:05:00","51.52","mg/Dl"
"375","2010-05-23 09:40:55","718.68","mg/Dl"
"678","2010-03-30 18:12:00","602.86","mg/Dl"
"588","2016-07-23 19:47:02","741.26","kPa"
"455","2016-05-01 14:40:34","261.14","kPa"
"405","2014-07-19 23:31:30","862.73","mg/Dl"
"966","2015-04-13 02:16:55","93.18","kPa"
"617","2011-02-09 12:07:15","670.30","kPa"
"762","2013-02-28 00:32:23","302.03","kPa"
"202","2011-07-20 20:05:52","57.30","kPa"
"358","2005-06-16 06:32:55","0.11","mg/Dl"
"191","2007-07-13 00:09:15","360.62","mg/Dl"
"35","2006-12-07 14:34:26","841.99","mg/Dl"
"845","2012-12-13 06:10:02","794.85","mg/Dl"
"166","2015-12-22 22:18:33","777.66","kPa"
"740","2009-05-16 03:39:16","899.87","mg/Dl"
"899","2016-04-20 07:07:38","138.98","mg/Dl"
"135","2005-09-15 02:23:25","594.12","kPa"
"349","2012-04-19 01:25:11","231.34","kPa"
"555","2005-10-13 04:29:06","332.86","mg/Dl"
"86","2012-03-09 02:19:31","354.57","kPa"
"50","2014-07-12 17:10:46","852.43","kPa"
"621","2007-01-07 19:16:56","837.24","kPa"
"22","2013-07-22 07:47:00","535.64","kPa"
"228","2005-11-08 09:07:53","928.23","mg/Dl"
"928","2006-04-18 05:18:56","759.39","mg/Dl"
"694","2005-05-09 10:28:59","769.52","kPa"
"331","2016-06-17 09:55:27","837.76","mg/Dl"
"260","2013-02-21 14:46:29","773.62","kPa"
"858","2017-06-02 21:20:37","707.31","kPa"
"315","2012-09-30 19:51:06","474.00","kPa"
"997","2016-06-30 21:50:55","127.18","kPa"
"236","2017-12-03 10:46:31","812.72","kPa"
"904","2014-12-08 10:42:51","396.07","mg/Dl"
"24","2017-01-09 10:36:00","208.75","mg/Dl"
"567","2008-06-25 18:21:33","888.21","mg/Dl"
"224","2015-06-12 05:15:20","25.22","mg/Dl"
"990","2017-07-29 03:04:41","749.48","mg/Dl"
"629","2015-05-26 10:49:24","961.63","kPa"
"201","2011-03-04 12:40:54","994.88","mg/Dl"
"857","2009-09-27 10:08:07","757.51","mg/Dl"
"870","2014-11-09 19:13:14","835.01","mg/Dl"
"689","2012-03-27 10:50:42","550.51","kPa"
"398","2013-03-06 13:56:50","110.52","kPa"
"472","2011-03-16 21:42:31","509.51","kPa"
"9","2013-04-07 20:14:29","210.49","mg/Dl"
"832","2005-03-07 23:34:15","513.32","mg/Dl"
"126","2009-09-21 01:58:46","228.83","mg/Dl"
"741","2007-06-24 18:11:47","797.37","kPa"
"547","2008-11-15 19:36:43","508.95","kPa"
"520","2006-06-09 04:00:48","603.45","kPa"
"182","2012-10-09 23:41:59","232.54","kPa"
"314","2017-12-07 19:07:43","976.28","kPa"
"913","2005-12-09 01:40:45","616.71","kPa"
"684","2010-03-06 19:30:22","319.92","kPa"
"307","2012-12-23 06:39:50","342.93","mg/Dl"
"885","2013-04-30 12:25:39","99.91","mg/Dl"
"848","2007-11-09 12:11:47","500.01","mg/Dl"
"81","2016-05-08 18:01:43","922.59","mg/Dl"
"408","2013-09-08 07:30:11","986.66","mg/Dl"
"520","2007-04-23 13:26:48","991.68","kPa"
"20","2009-05-03 10:27:43","592.09","mg/Dl"
"20","2017-06-10 17:45:40","809.10","mg/Dl"
"198","2012-02-09 19:03:05","916.06","mg/Dl"
"729","2012-08-08 14:59:10","707.95","kPa"
"685","2011-04-07 09:53:32","665.03","kPa"
"835","2015-10-09 21:53:58","963.61","mg/Dl"
"771","2017-12-14 03:17:21","384.70","kPa"
"936","2005-09-11 09:38:56","484.37","mg/Dl"
"676","2007-07-24 07:03:17","279.84","mg/Dl"
"825","2010-03-11 00:06:28","426.26","mg/Dl"
"358","2005-02-08 06:14:57","802.39","mg/Dl"
"10","2014-07-18 12:21:41","74.00","kPa"
"438","2007-04-25 23:08:38","233.45","kPa"
"427","2008-04-02 22:37:12","378.14","mg/Dl"
"392","2006-12-18 21:59:31","571.68","mg/Dl"
"572","2011-03-20 10:44:20","109.32","kPa"
"994","2014-03-31 08:37:44","902.57","kPa"
"857","2012-10-09 16:56:08","488.08","kPa"
"885","2009-07-01 10:17:03","742.94","mg/Dl"
"692","2010-05-06 08:38:48","750.45","kPa"
"442","2007-12-12 02:25:09","22.19","mg/Dl"
"154","2017-04-16 16:03:59","625.70","kPa"
"169","2014-03-05 07:32:53","715.58","kPa"
"83","2010-09-28 13:53:59","417.58","kPa"
"439","2010-08-22 18:48:50","230.51","kPa"
"797","2012-09-26 12:58:30","909.37","mg/Dl"
"566","2005-12-20 10:40:38","460.26","mg/Dl"
"958","2007-11-28 16:35:35","848.52","mg/Dl"
"502","2005-09-10 10:13:19","662.02","kPa"
"87","2007-02-18 15:58:17","328.19","kPa"
"965","2007-10-01 06:36:46","640.06","mg/Dl"
"315","2006-07-30 22:03:03","70.32","kPa"
"670","2014-09-06 19:16:15","977.24","kPa"
"20","2012-08-03 01:28:43","854.05","kPa"
"349","2010-08-29 13:47:37","568.43","mg/Dl"
"678","2017-09-15 13:30:56","129.43","kPa"
"173","2005-01-09 17:04:14","480.03","kPa"
"437","2013-06-10 17:05:56","42.56","mg/Dl"
"656","2008-01-15 11:16:54","157.19","kPa"
"423","2016-05-21 02:36:23","585.40","mg/Dl"
"189","2011-03-22 07:47:45","392.51","mg/Dl"
"873","2013-10-19 10:53:38","611.10","mg/Dl"
"199","2015-06-02 07:49:45","880.32","mg/Dl"
"56","2010-08-05 00:19:40","840.97","mg/Dl"
"375","2012-12-01 15:35:18","932.72","kPa"
"104","2006-12-21 04:00:36","377.69","kPa"
"270","2007-02-06 07:33:19","307.25","kPa"
"694","2015-11-16 07:10:14","354.75","kPa"
"401","2007-05-31 16:34:14","571.69","kPa"
"243","2013-07-11 08:37:26","246.14","kPa"
"756","2014-11-13 14:02:30","944.17","mg/Dl"
"637","2017-08-23 23:18:23","662.72","kPa"
"291","2013-08-12 03:22:02","734.17","mg/Dl"
"491","2012-02-12 05:23:47","630.92","kPa"
"290","2012-11-08 02:10:52","962.59","mg/Dl"
"850","2006-08-02 04:10:32","920.82","mg/Dl"
"765","2016-03-12 08:24:31","251.35","kPa"
"242","2010-11-14 09:59:26","829.51","mg/Dl"
"951","2011-01-29 21:27:05","891.46","kPa"
"835","2016-12-23 08:40:26","373.34","kPa"
"692","2006-12-06 15:17:45","73.91","mg/Dl"
"177","2013-03-23 10:03:09","370.37","kPa"
"49","2010-11-28 06:42:17","502.56","mg/Dl"
"292","2014-08-16 17:59:49","750.45","mg/Dl"
"801","2017-06-17 04:19:39","110.49","mg/Dl"
"731","2017-07-16 15:17:59","291.65","kPa"
"376","2012-07-02 03:31:54","928.21","mg/Dl"
"640","2011-08-04 05:15:08","103.06","kPa"
"899","2016-12-08 09:45:49","568.93","mg/Dl"
"514","2016-07-02 10:39:29","638.52","mg/Dl"
"408","2009-11-10 08:14:13","516.62","kPa"
"740","2005-10-19 06:11:55","994.36","kPa"
"549","2005-01-07 02:30:41","847.05","kPa"
"796","2017-09-05 14:48:13","206.44","mg/Dl"
"168","2007-10-14 17:59:47","51.65","mg/Dl"
"352","2006-06-18 08:25:14","284.76","kPa"
"351","2012-01-11 21:24:19","844.52","kPa"
"672","2011-03-12 05:42:50","703.08","mg/Dl"
"168","2006-12-12 10:45:48","742.65","kPa"
"473","2017-06-18 01:18:09","970.60","mg/Dl"
"241","2012-01-05 12:40:17","549.11","kPa"
"95","2006-04-30 07:15:14","53.45","mg/Dl"
"800","2017-01-25 13:20:04","824.33","kPa"
"954","2007-01-15 15:16:29","666.84","kPa"
"566","2011-02-03 23:08:25","888.21","kPa"
"414","2013-01-15 12:03:21","530.74","kPa"
"564","2007-02-03 04:20:57","697.35","kPa"
"768","2013-07-21 11:52:14","360.19","kPa"
"371","2015-12-18 05:29:22","130.32","kPa"
"580","2005-11-18 06:22:10","759.69","mg/Dl"
"49","2012-02-22 15:24:08","287.72","mg/Dl"
"348","2014-07-13 01:07:45","1.25","kPa"
"96","2010-06-24 00:59:40","571.66","kPa"
"837","2011-08-10 07:38:05","409.70","mg/Dl"
"96","2014-05-19 02:22:14","705.99","kPa"
"82","2006-03-27 01:14:26","353.32","kPa"
"875","2006-03-04 13:40:10","849.24","mg/Dl"
"549","2006-11-17 22:24:49","571.85","kPa"
"473","2017-06-07 00:09:27","347.26","kPa"
"322","2015-02-17 16:43:41","269.86","kPa"
"207","2016-09-28 19:20:24","984.71","mg/Dl"
"142","2015-08-31 19:22:30","396.74","mg/Dl"
"956","2012-05-10 03:08:34","288.35","mg/Dl"
"759","2010-07-16 10:06:50","234.25","kPa"
"21","2017-06-06 11:43:57","181.88","mg/Dl"
"493","2008-08-15 12:23:29","559.63","mg/Dl"
"178","2016-12-13 19:35:30","211.00","mg/Dl"
"845","2008-04-30 15:05:32","562.51","kPa"
"180","2017-02-06 12:43:29","476.42","mg/Dl"
"302","2011-11-12 14:54:32","514.54","mg/Dl"
"786","2009-08-15 01:40:46","107.97","kPa"
"189","2010-01-08 23:46:52","143.36","mg/Dl"
"153","2017-08-29 23:16:03","567.25","mg/Dl"
"14","2005-02-15 14:20:49","301.04","kPa"
"793","2009-11-18 06:06:05","713.70","kPa"
"323","2010-06-04 11:31:15","970.07","mg/Dl"
"768","2014-11-19 10:31:56","547.38","kPa"
"827","2010-01-23 17:40:47","875.17","kPa"
"159","2008-11-05 03:07:11","941.74","mg/Dl"
"427","2006-06-26 14:42:06","4.44","kPa"
"864","2014-05-16 06:28:53","795.17","kPa"
"504","2016-05-06 07:57:22","550.45","mg/Dl"
"721","2009-10-12 22:52:06","608.64","kPa"
"645","2010-10-23 19:52:14","105.66","kPa"
"723","2007-08-29 03:35:34","988.00","mg/Dl"
"396","2015-08-22 07:45:43","155.34","kPa"
"847","2014-01-17 21:22:44","376.83","mg/Dl"
"244","2005-08-28 23:47:19","855.72","mg/Dl"
"27","2014-10-11 14:22:17","56.07","kPa"
"109","2008-06-07 01:22:49","940.09","kPa"
"899","2015-08-10 01:12:00","158.99","mg/Dl"
"288","2015-05-09 05:17:05","117.43","kPa"
"899","2011-03-19 04:54:54","907.21","kPa"
"516","2014-11-17 18:35:14","99.39","mg/Dl"
"22","2009-03-10 15:18:53","192.01","mg/Dl"
"991","2014-05-27 09:48:48","72.74","mg/Dl"
"362","2014-03-27 08:56:05","922.28","mg/Dl"
"406","2008-02-19 10:30:19","15.88","kPa"
"14","2007-06-12 15:37:01","610.78","kPa"
"314","2009-04-08 02:23:11","306.12","mg/Dl"
"507","2007-03-17 01:13:27","546.13","kPa"
"27","2017-04-08 16:21:57","975.68","kPa"
"314","2009-01-25 08:14:30","630.38","kPa"
"746","2011-09-08 22:32:31","221.41","mg/Dl"
"937","2012-09-20 07:00:48","780.23","mg/Dl"
"635","2017-01-23 21:15:45","158.37","kPa"
"452","2007-05-02 00:13:53","379.70","mg/Dl"
"922","2006-01-20 01:15:24","710.71","mg/Dl"
"646","2014-02-07 19:09:26","21.25","mg/Dl"
"442","2013-03-31 20:57:31","162.20","kPa"
"192","2005-04-11 01:45:30","20.60","kPa"
"847","2009-05-19 05:25:23","529.55","mg/Dl"
"675","2008-05-19 15:04:50","483.23","kPa"
"193","2017-01-22 02:25:26","189.42","kPa"
"16","2014-10-24 07:36:21","33.46","mg/Dl"
"913","2015-02-15 06:15:02","275.43","kPa"
"957","2011-05-31 18:59:39","391.69","kPa"
"27","2010-11-28 08:50:03","287.10","kPa"
"285","2009-11-22 02:35:29","453.52","kPa"
"970","2013-10-14 23:13:26","215.17","kPa"
"122","2016-04-19 05:11:00","244.26","mg/Dl"
"923","2011-11-02 23:46:19","715.64","kPa"
"45","2015-03-30 19:41:02","401.97","mg/Dl"
"294","2005-11-19 14:25:00","461.40","kPa"
"793","2016-11-14 23:39:42","694.93","mg/Dl"
"640","2015-07-06 06:39:35","600.14","mg/Dl"
"246","2010-12-14 12:31:46","471.36","kPa"
"885","2017-06-06 02:28:52","159.83","kPa"
"961","2009-02-14 02:25:41","38.41","kPa"
"214","2006-07-16 21:54:18","509.15","kPa"
"512","2009-07-10 10:11:50","397.32","mg/Dl"
"276","2013-09-15 04:30:45","416.18","mg/Dl"
"168","2011-07-27 14:12:38","845.75","mg/Dl"
"518","2015-07-19 12:47:17","500.55","mg/Dl"
"515","2014-10-16 01:42:47","976.48","mg/Dl"
"65","2005-06-11 07:43:43","665.23","kPa"
"72","2010-06-11 16:43:14","34.34","mg/Dl"
"885","2010-10-15 16:39:36","476.58","kPa"
"968","2015-12-27 15:15:25","375.52","mg/Dl"
"125","2006-06-09 00:01:56","64.57","mg/Dl"
"20","2010-04-20 19:32:58","542.68","mg/Dl"
"118","2014-12-14 10:33:07","397.32","mg/Dl"
"331","2007-02-05 22:28:09","816.63","kPa"
"640","2009-08-23 15:49:33","281.47","mg/Dl"
"404","2007-07-24 19:42:05","824.46","mg/Dl"
"847","2008-05-16 21:39:51","17.05","kPa"
"515","2009-12-28 19:42:24","122.11","mg/Dl"
"896","2013-09-18 08:16:36","733.87","mg/Dl"
"504","2011-09-30 23:47:17","576.74","kPa"
"262","2008-10-30 21:08:00","327.55","kPa"
"591","2007-09-09 11:02:49","753.90","mg/Dl"
"918","2005-08-29 21:21:14","945.13","mg/Dl"
"924","2006-06-26 02:28:52","473.25","kPa"
"276","2007-08-24 08:20:17","819.88","mg/Dl"
"782","2017-10-11 02:19:51","793.62","mg/Dl"
"689","2017-12-22 05:21:23","176.86","kPa"
"577","2008-10-27 12:41:35","186.77","kPa"
"445","2013-04-22 18:52:55","8.73","kPa"
"786","2008-11-15 09:50:16","774.25","mg/Dl"
"689","2008-11-09 13:43:10","915.55","kPa"
"73","2011-05-12 14:54:16","653.30","mg/Dl"
"746","2013-08-04 08:30:21","402.87","mg/Dl"
"307","2013-05-07 22:41:37","396.96","kPa"
"818","2006-02-20 06:47:54","105.92","kPa"
"457","2015-07-23 01:41:27","356.03","kPa"
"515","2017-10-19 23:39:51","250.72","kPa"
"894","2007-07-25 19:41:39","944.69","mg/Dl"
"476","2006-01-26 06:42:04","247.54","kPa"
"202","2017-02-19 03:20:33","388.57","mg/Dl"
"351","2008-05-10 07:02:00","941.87","mg/Dl"
"493","2006-07-13 00:59:10","638.70","mg/Dl"
"388","2014-08-12 07:59:16","601.39","mg/Dl"
"468","2014-05-17 18:05:06","194.53","kPa"
"180","2014-12-15 05:54:32","903.14","kPa"
"58","2009-07-24 19:25:21","275.25","mg/Dl"
"268","2009-04-21 22:17:13","788.76","mg/Dl"
"121","2015-07-05 23:06:20","174.48","mg/Dl"
"741","2007-09-17 03:57:29","192.48","mg/Dl"
"443","2010-06-29 15:18:57","226.40","mg/Dl"
"472","2007-07-17 15:44:02","7.62","mg/Dl"
"307","2006-03-25 14:16:47","801.69","kPa"
"4","2010-11-09 00:31:24","764.02","kPa"
"376","2016-06-19 16:25:34","292.59","mg/Dl"
"886","2015-09-18 04:57:35","940.15","mg/Dl"
"285","2015-12-31 01:50:38","494.20","kPa"
"149","2010-03-13 20:24:36","554.65","mg/Dl"
"180","2007-02-15 19:41:48","953.82","kPa"
"870","2016-01-26 19:36:00","179.81","kPa"
"808","2010-09-07 09:05:20","253.76","kPa"
"257","2015-07-07 18:13:16","125.51","mg/Dl"
"38","2016-05-09 18:01:10","282.41","kPa"
"177","2009-07-30 05:41:29","667.68","mg/Dl"
"314","2009-01-29 07:58:10","0.87","kPa"
"73","2015-02-21 14:47:55","580.84","kPa"
"39","2012-07-06 08:25:31","152.24","kPa"
"890","2015-11-21 22:22:16","195.15","mg/Dl"
"746","2016-07-25 14:02:35","610.62","kPa"
"484","2015-04-25 10:46:16","882.34","mg/Dl"
"261","2013-01-07 05:22:23","407.64","kPa"
"842","2017-02-28 08:54:31","503.55","kPa"
"173","2008-10-13 08:30:30","885.13","mg/Dl"
"24","2010-07-15 00:24:32","478.80","mg/Dl"
"188","2006-07-22 05:15:45","339.84","kPa"
"869","2013-09-02 03:04:54","891.30","kPa"
"27","2010-12-02 15:02:56","86.46","kPa"
"746","2014-06-19 21:47:50","378.92","mg/Dl"
"166","2010-07-19 01:19:53","159.50","kPa"
"276","2010-08-29 08:35:49","525.31","kPa"
"401","2014-07-08 20:42:27","197.54","mg/Dl"
"633","2015-04-20 22:02:45","409.39","mg/Dl"
"498","2015-06-02 00:09:40","151.13","mg/Dl"
"559","2009-04-25 10:09:08","845.65","kPa"
"791","2013-10-07 16:51:36","778.87","mg/Dl"
"146","2011-12-01 16:47:26","420.75","kPa"
"51","2014-11-28 23:26:19","848.33","kPa"
"767","2008-12-10 18:43:44","551.14","kPa"
"901","2015-03-24 18:13:37","145.48","kPa"
"140","2011-04-25 20:15:59","630.56","mg/Dl"
"956","2010-01-19 07:39:03","878.51","kPa"
"274","2013-12-15 01:50:34","658.62","kPa"
"231","2008-07-13 16:29:34","600.86","kPa"
"733","2016-10-21 18:39:58","126.05","mg/Dl"
"275","2011-12-02 14:46:00","91.40","mg/Dl"
"149","2009-07-03 00:59:12","39.43","mg/Dl"
"313","2016-08-14 06:40:24","633.96","kPa"
"680","2005-11-10 16:01:11","788.04","mg/Dl"
"625","2008-02-02 13:48:44","208.00","kPa"
"674","2011-04-03 17:15:48","654.24","mg/Dl"
"850","2007-12-16 05:53:34","310.34","kPa"
"156","2015-09-19 02:25:30","543.23","mg/Dl"
"805","2007-11-07 02:02:34","504.57","mg/Dl"
"297","2005-12-25 22:03:01","431.13","kPa"
"435","2013-01-25 22:20:33","569.91","mg/Dl"
"129","2017-01-30 12:56:44","903.61","mg/Dl"
"993","2010-07-05 21:46:09","981.17","kPa"
"389","2016-01-16 09:30:59","361.25","kPa"
"373","2012-04-22 20:11:55","781.67","kPa"
