"sensor_serial_number","timestamp","value","measurement_unit"
"723","1189243127","168.92","mg/Dl"
"546","1138704305","964.32","mg/Dl"
"242","1298752440","952.45","kPa"
"93","1205263333","831.94","mg/Dl"
"382","1455048898","390.50","kPa"
"197","1127075359","18.46","mg/Dl"
"488","1351968521","343.12","mg/Dl"
"4","1419635009","417.65","mg/Dl"
"189","1448763691","304.61","mg/Dl"
"309","1265257080","823.22","mg/Dl"
"455","1199224855","686.33","kPa"
"980","1202753355","767.89","mg/Dl"
"579","1215975848","254.46","kPa"
"407","1354021716","203.69","mg/Dl"
"759","1152195936","228.18","kPa"
"883","1380572806","148.76","mg/Dl"
"857","1239847433","601.86","kPa"
"189","1169272072","433.35","kPa"
"307","1352588328","661.88","mg/Dl"
"488","1117501406","905.76","kPa"
"518","1345312813","63.12","mg/Dl"
"396","1409213501","366.73","mg/Dl"
"512","1288252941","802.45","mg/Dl"
"151","1451432301","622.73","mg/Dl"
"863","1207783444","770.56","kPa"
"782","1476612657","250.80","mg/Dl"
"469","1105299526","526.86","mg/Dl"
"813","1223048593","391.18","kPa"
"932","1234321038","474.24","kPa"
"676","1244951015","399.79","mg/Dl"
"692","1161413274","615.29","mg/Dl"
"231","1137109269","849.60","kPa"
"906","1307995259","655.24","kPa"
"439","1241691570","844.64","mg/Dl"
"244","1282649096","939.18","mg/Dl"
"848","1122177511","157.10","kPa"
"975","1397984090","834.11","mg/Dl"
"54","1186792321","401.30","mg/Dl"
"998","1430958494","907.20","mg/Dl"
"268","1285848176","477.13","mg/Dl"
"389","1261497539","27.43","kPa"
"763","1287793008","341.39","kPa"
"461","1444694463","202.54","kPa"
"32","1352400030","864.10","mg/Dl"
"949","1444554919","130.42","mg/Dl"
"155","1463444348","994.22","kPa"
"357","1163350159","623.29","mg/Dl"
"15","1410873083","669.69","mg/Dl"
"776","1121011893","985.09","kPa"
"309","1509366778","160.92","kPa"
"806","1343216606","271.98","kPa"
"775","1331271016","715.08","kPa"
"840","1373513585","30.86","kPa"
"149","1115338716","179.61","mg/Dl"
"903","1263487849","431.48","kPa"
"322","1403346893","512.01","kPa"
"890","1490133979","729.00","kPa"
"560","1157957897","844.33","mg/Dl"
"965","1381333946","211.40","mg/Dl"
"35","1323791383","757.46","mg/Dl"
"46","1237208039","401.94","mg/Dl"
"884","1148551504","151.62","mg/Dl"
"119","1413363431","452.32","mg/Dl"
"251","1227992587","175.75","mg/Dl"
"870","1387976776","735.28","mg/Dl"
"353","1213551108","24.80","mg/Dl"
"721","1144450286","435.08","kPa"
"176","1376514112","536.39","mg/Dl"
"807","1203075281","952.79","kPa"
"95","1326586410","749.37","kPa"
"619","1149509081","657.71","mg/Dl"
"107","1300247115","337.55","kPa"
"121","1512968784","593.89","kPa"
"110","1255555359","842.07","mg/Dl"
"796","1121184116","315.24","kPa"
"265","1511871578","212.03","mg/Dl"
"244","1258010746","898.10","kPa"
"880","1408103903","471.69","kPa"
"181","1449382638","145.32","kPa"
"73","1356596001","586.47","kPa"
"874","1182084445","32.36","kPa"
"267","1243604979","351.38","kPa"
"374","1202345064","987.66","kPa"
"341","1330393630","504.33","mg/Dl"
"375","1319296861","785.11","kPa"
"858","1441587445","230.46","kPa"
"949","1415177756","745.87","mg/Dl"
"273","1328840879","809.37","kPa"
"958","1234709130","894.52","mg/Dl"
"463","1120094431","727.63","mg/Dl"
"352","1421477830","437.34","kPa"
"125","1385565382","78.57","kPa"
"292","1215255463","878.93","kPa"
"1","1303044958","268.32","mg/Dl"
"807","1471907232","670.27","mg/Dl"
"106","1417547692","792.41","kPa"
"827","1445480686","93.59","kPa"
"754","1475862196","315.53","kPa"
"312","1230717421","196.35","kPa"
"104","1196443818","234.84","mg/Dl"
"818","1135126799","750.80","kPa"
"768","1281241918","916.45","kPa"
"62","1111807911","153.60","mg/Dl"
"640","1394420772","526.92","mg/Dl"
"999","1370520158","809.27","mg/Dl"
"567","1143665236","826.57","mg/Dl"
"577","1236082767","235.77","kPa"
"136","1238009280","14.93","mg/Dl"
"488","1199028640","963.86","mg/Dl"
"848","1244389687","118.39","kPa"
"809","1500824507","303.11","kPa"
"49","1276225419","957.99","mg/Dl"
"573","1227386017","448.28","kPa"
"520","1385109492","233.57","mg/Dl"
"809","1424023350","883.92","kPa"
"617","1427109132","89.64","kPa"
"334","1353064004","0.90","mg/Dl"
"851","1322275787","895.52","kPa"
"445","1327819312","607.05","mg/Dl"
"837","1302044669","164.02","mg/Dl"
"425","1256491312","137.98","mg/Dl"
"886","1295458204","163.52","kPa"
"71","1163892137","852.62","kPa"
"847","1376034808","40.13","mg/Dl"
"856","1393702387","828.64","kPa"
"35","1243586778","180.01","mg/Dl"
"460","1115743429","811.54","kPa"
"653","1496742141","205.50","mg/Dl"
"374","1504319476","772.44","kPa"
"670","1293444139","839.61","kPa"
"246","1333225391","703.92","mg/Dl"
"71","1424894676","896.28","kPa"
"568","1389231846","743.09","kPa"
"332","1226927512","691.09","mg/Dl"
"148","1116956879","122.49","mg/Dl"
"393","1305826481","131.34","mg/Dl"
"221","1150842623","880.73","kPa"
"26","1293865102","873.18","mg/Dl"
"201","1185865520","338.92","kPa"
"452","1303046791","45.53","mg/Dl"
"88","1238708054","390.53","kPa"
"110","1244286495","780.33","mg/Dl"
"848","1462368377","939.49","kPa"
"273","1390324339","881.04","mg/Dl"
"641","1461555212","836.67","kPa"
"294","1107162599","456.32","mg/Dl"
"717","1233255643","341.01","kPa"
"639","1352373014","875.39","mg/Dl"
"797","1366467863","108.54","mg/Dl"
"754","1477688595","421.81","mg/Dl"
"314","1324713314","578.80","kPa"
"529","1490396859","70.91","kPa"
"834","1298566375","179.87","kPa"
"845","1161100463","755.96","kPa"
"221","1437994623","255.41","kPa"
"998","1447873491","762.97","mg/Dl"
"653","1385257319","981.81","mg/Dl"
"466","1434152495","772.86","mg/Dl"
"836","1284028875","692.47","mg/Dl"
"991","1391646927","902.67","mg/Dl"
"12","1336337701","67.33","kPa"
"688","1286052635","560.27","kPa"
"728","1124074988","137.08","kPa"
"336","1193633382","274.78","kPa"
"433","1419879273","257.03","mg/Dl"
"663","1347037367","981.20","kPa"
"148","1349029726","340.58","kPa"
"662","1189966789","682.74","mg/Dl"
"653","1130305409","125.35","mg/Dl"
"169","1271321456","478.01","mg/Dl"
"267","1274027210","949.05","mg/Dl"
"767","1239381633","690.00","mg/Dl"
"414","1123092662","11.57","kPa"
"274","1500546042","164.33","mg/Dl"
"104","1192611335","923.64","kPa"
"484","1108361810","690.43","mg/Dl"
"529","1155274844","221.07","kPa"
"176","1230667615","241.80","kPa"
"95","1482114184","643.15","kPa"
"769","1223434855","210.70","kPa"
"986","1505244790","220.39","kPa"
"106","1464731627","736.75","mg/Dl"
"607","1493359293","432.19","mg/Dl"
"104","1303688710","383.38","mg/Dl"
"723","1109557895","923.35","kPa"
"156","1178189768","915.90","mg/Dl"
"808","1116751354","5.29","kPa"
"193","1479549223","472.08","mg/Dl"
"414","1305507847","615.73","kPa"
"960","1274040783","511.09","mg/Dl"
"850","1297029628","720.68","kPa"
"199","1272905752","178.48","mg/Dl"
"860","1443646416","672.49","kPa"
"393","1110394257","59.44","mg/Dl"
"480","1404561712","597.09","mg/Dl"
"529","1138161625","216.10","mg/Dl"
"784","1211346476","984.17","mg/Dl"
"980","1389304801","248.60","kPa"
"692","1304802644","762.51","kPa"
"614","1489123747","296.57","kPa"
"235","1319171703","928.14","mg/Dl"
"323","1288220239","145.78","kPa"
"292","1246707973","376.21","kPa"
"893","1361666801","241.87","kPa"
"549","1467639573","795.42","mg/Dl"
"877","1300225093","585.05","mg/Dl"
"983","1335033122","93.47","mg/Dl"
"739","1145652621","409.24","mg/Dl"
"89","1381246209","815.26","mg/Dl"
"507","1379664734","788.82","mg/Dl"
"215","1134374573","827.08","kPa"
"991","1294885260","995.86","kPa"
"683","1294792379","307.63","kPa"
"109","1461640268","507.70","kPa"
"796","1220312997","900.44","kPa"
"969","1161334607","75.90","kPa"
"763","1475187685","37.28","kPa"
"685","1504581053","577.06","kPa"
"989","1304537026","684.34","kPa"
"415","1156434358","415.51","kPa"
"496","1436263926","543.53","mg/Dl"
"408","1309667508","809.10","mg/Dl"
"412","1415966324","462.49","kPa"
"254","1364461970","209.57","kPa"
"961","1363020180","76.37","kPa"
"899","1270033635","566.13","mg/Dl"
"327","1471654345","580.84","kPa"
"787","1433864720","889.16","kPa"
"836","1283292774","782.00","mg/Dl"
"323","1273920023","193.58","kPa"
"176","1167955221","901.28","mg/Dl"
"509","1437007177","59.50","kPa"
"815","1119738034","950.04","mg/Dl"
"975","1215650456","730.66","kPa"
"823","1433595640","202.32","mg/Dl"
"432","1495821082","445.96","mg/Dl"
"433","1158979877","459.69","mg/Dl"
"626","1454351686","962.12","mg/Dl"
"630","1425212883","448.03","mg/Dl"
"741","1383773474","448.99","mg/Dl"
"154","1346105224","43.77","mg/Dl"
"97","1512445488","926.14","kPa"
"6","1433470150","780.72","mg/Dl"
"14","1154606385","538.77","kPa"
"93","1263031996","627.02","mg/Dl"
"425","1397519015","451.54","mg/Dl"
"600","1363522239","683.79","kPa"
"675","1172276166","256.75","mg/Dl"
"857","1136188379","789.17","mg/Dl"
"827","1421865197","161.75","kPa"
"839","1140780299","8.32","kPa"
"53","1320552871","33.37","mg/Dl"
"911","1187679517","353.38","kPa"
"201","1292915368","653.50","mg/Dl"
"11","1303916239","460.25","kPa"
"505","1438916416","379.89","kPa"
"495","1297588451","207.20","kPa"
"223","1143234223","234.71","kPa"
"998","1140363083","704.47","mg/Dl"
"766","1141922860","267.45","mg/Dl"
"519","1355782903","725.74","kPa"
"193","1199310521","689.49","kPa"
"159","1137716413","458.10","kPa"
"439","1430892349","667.07","kPa"
"512","1378071222","585.90","kPa"
"762","1200800983","27.08","kPa"
"965","1389047919","817.25","kPa"
"195","1300428984","292.40","mg/Dl"
"559","1199210013","335.45","kPa"
"451","1176158038","67.17","kPa"
"796","1380167507","589.87","kPa"
"176","1130040092","559.85","mg/Dl"
"729","1306901940","812.37","kPa"
"50","1334324749","15.82","mg/Dl"
"388","1497586862","591.84","mg/Dl"
"943","1185146091","661.36","kPa"
"466","1459270774","397.64","mg/Dl"
"166","1386186529","894.23","kPa"
"387","1241618831","704.38","kPa"
"466","1177440970","430.69","kPa"
"558","1291480986","128.24","kPa"
"791","1180277162","796.74","mg/Dl"
"895","1170627636","987.76","mg/Dl"
"545","1274152860","376.73","kPa"
"399","1365476069","897.81","mg/Dl"
"588","1446550612","475.20","kPa"
"928","1358937641","299.79","mg/Dl"
"639","1299634690","855.87","mg/Dl"
"442","1303893643","328.43","kPa"
"749","1274229712","673.23","mg/Dl"
"969","1166295603","676.99","kPa"
"298","1482897535","860.48","mg/Dl"
"818","1409863491","410.03","kPa"
"807","1256365133","967.30","kPa"
"922","1352201283","202.28","mg/Dl"
"641","1512602052","311.46","mg/Dl"
"160","1291782715","672.55","kPa"
"646","1288932345","610.57","mg/Dl"
"282","1253394285","204.99","kPa"
"352","1385508649","60.47","kPa"
"351","1513805145","481.49","mg/Dl"
"918","1117410401","20.90","mg/Dl"
"289","1428397578","417.41","kPa"
"806","1271701177","30.81","mg/Dl"
"784","1221937870","28.61","mg/Dl"
"278","1497255767","106.51","kPa"
"576","1381608185","146.63","mg/Dl"
"906","1198651005","56.09","kPa"
"107","1330140016","727.67","kPa"
"985","1215286255","580.40","mg/Dl"
"840","1106738643","611.16","kPa"
"274","1376095437","11.71","mg/Dl"
"775","1110966956","18.41","mg/Dl"
"128","1498563396","779.01","kPa"
"194","1374352383","339.12","kPa"
"560","1358469067","776.61","kPa"
"274","1258468664","32.92","kPa"
"644","1456099517","271.46","mg/Dl"
"43","1481874081","927.75","kPa"
"670","1117580648","411.63","mg/Dl"
"947","1268467909","184.30","mg/Dl"
"266","1504466472","721.78","mg/Dl"
"591","1283241643","523.95","mg/Dl"
"653","1175077879","695.26","mg/Dl"
"801","1395268058","500.75","mg/Dl"
"954","1234463143","50.20","mg/Dl"
"747","1410739827","101.12","mg/Dl"
"387","1487951544","819.13","mg/Dl"
"914","1283535120","446.75","mg/Dl"
"832","1179045101","928.55","kPa"
"312","1214014269","979.75","kPa"
"32","1359235487","612.62","kPa"
"297","1304766708","48.54","mg/Dl"
"185","1332727670","40.16","kPa"
"641","1117153596","67.35","mg/Dl"
"742","1294306416","139.91","mg/Dl"
"430","1333987507","372.28","mg/Dl"
"381","1502393154","336.80","mg/Dl"
"978","1129443939","978.37","mg/Dl"
"648","1478657707","892.38","kPa"
"50","1214560768","791.11","mg/Dl"
"747","1271858125","732.90","kPa"
"51","1150527765","534.77","mg/Dl"
"430","1186507243","85.68","mg/Dl"
"340","1149844661","21.29","kPa"
"969","1307267082","291.64","mg/Dl"
"869","1175745875","145.92","mg/Dl"
"886","1315222303","762.89","mg/Dl"
"943","1216758912","607.67","mg/Dl"
"966","1247137082","978.00","kPa"
"607","1176618841","218.98","kPa"
"88","1371673318","504.17","mg/Dl"
"955","1275963706","395.31","mg/Dl"
"617","1290560496","480.76","kPa"
"711","1418852369","61.02","kPa"
"131","1151165189","547.71","mg/Dl"
"621","1342008772","536.75","kPa"
"989","1260361773","438.11","mg/Dl"
"58","1394061409","699.80","mg/Dl"
"29","1441587476","38.53","kPa"
"445","1264005904","753.22","kPa"
"688","1302394490","641.18","mg/Dl"
"818","1288141228","672.12","mg/Dl"
"767","1508833919","938.40","kPa"
"747","1347380951","893.60","mg/Dl"
"500","1107033990","435.03","mg/Dl"
"12","1474214565","107.06","mg/Dl"
"897","1349867495","854.41","mg/Dl"
"474","1495226558","315.96","kPa"
"614","1155210805","588.50","mg/Dl"
"808","1315823515","366.06","mg/Dl"
"173","1170806999","673.00","mg/Dl"
"761","1365005985","254.59","mg/Dl"
"309","1235164144","362.40","kPa"
"439","1367409955","92.38","mg/Dl"
"57","1252921590","423.04","kPa"
"372","1427906838","129.22","mg/Dl"
"997","1258888013","369.56","mg/Dl"
"198","1150012980","769.86","kPa"
"106","1281426341","233.27","kPa"
"771","1140089770","703.12","kPa"
"381","1331084103","91.03","kPa"
"468","1281688419","793.94","kPa"
"765","1513627478","598.55","mg/Dl"
"998","1105014859","103.74","kPa"
"728","1510786376","589.25","kPa"
"471","1132649035","617.69","kPa"
"93","1334233346","424.10","kPa"
"769","1109707822","981.60","mg/Dl"
"972","1287190235","42.31","kPa"
"628","1173888286","751.24","mg/Dl"
"473","1224403033","477.79","kPa"
"908","1490110430","502.66","kPa"
"160","1351567301","212.17","kPa"
"551","1194981540","265.19","kPa"
"372","1397906373","948.40","kPa"
"9","1392962585","444.12","kPa"
"488","1290777316","855.87","kPa"
"652","1392212199","976.91","mg/Dl"
"460","1502002920","781.00","mg/Dl"
"766","1291552210","395.50","kPa"
"14","1218162711","390.00","kPa"
"54","1247800407","683.05","mg/Dl"
"662","1448278188","340.60","mg/Dl"
"684","1485660423","954.10","mg/Dl"
"50","1405456846","826.92","mg/Dl"
"300","1486961760","642.63","kPa"
"292","1366929599","741.56","kPa"
"775","1310190142","848.24","mg/Dl"
"858","1153586321","115.45","kPa"
"564","1349629911","11.94","mg/Dl"
"9","1179784896","872.20","kPa"
"920","1365386652","121.69","mg/Dl"
"284","1425828648","539.32","kPa"
"841","1498901372","86.04","mg/Dl"
"820","1395334950","743.14","kPa"
"218","1168185150","869.14","mg/Dl"
"230","1484244697","753.29","kPa"
"441","1121102395","10.83","mg/Dl"
"728","1468122020","292.54","mg/Dl"
"137","1481265685","525.39","kPa"
"273","1274459183","369.96","mg/Dl"
"291","1456150344","95.99","kPa"
"628","1129325346","192.45","kPa"
"591","1342293657","379.73","mg/Dl"
"523","1486069261","749.57","mg/Dl"
"65","1197293797","980.70","mg/Dl"
"484","1284861461","518.19","mg/Dl"
"414","1320215833","812.30","kPa"
"301","1151046485","790.41","kPa"
"131","1353465450","682.73","kPa"
"998","1396688719","365.98","mg/Dl"
"374","1419135518","730.55","kPa"
"972","1353685175","69.59","mg/Dl"
"263","1329334612","995.68","mg/Dl"
"515","1211868780","634.09","kPa"
"994","1465008874","821.72","mg/Dl"
"625","1404877607","641.43","kPa"
"604","1243820125","790.46","mg/Dl"
"576","1113887953","218.95","mg/Dl"
"808","1258827860","531.15","mg/Dl"
"244","1142045881","165.48","mg/Dl"
"406","1110677132","523.65","mg/Dl"
"915","1227928709","819.84","kPa"
"219","1378643754","126.43","mg/Dl"
"637","1310454244","806.32","mg/Dl"
"29","1221613534","659.08","mg/Dl"
"688","1390955778","394.73","mg/Dl"
"358","1334997110","813.88","kPa"
"248","1412550141","524.20","mg/Dl"
"555","1239130270","768.39","kPa"
"628","1504393213","64.36","kPa"
"53","1141056796","636.42","mg/Dl"
"669","1139868909","958.73","kPa"
"673","1223339852","792.13","kPa"
"39","1380303933","923.10","kPa"
"223","1290661964","801.09","kPa"
"26","1386260701","96.65","kPa"
"477","1383422431","315.14","mg/Dl"
"38","1132707997","782.26","mg/Dl"
"466","1254684200","159.35","mg/Dl"
"477","1145344596","310.80","kPa"
"121","1189216289","738.10","kPa"
"309","1442711769","345.47","mg/Dl"
"467","1489972181","795.06","kPa"
"629","1269784183","158.72","mg/Dl"
"568","1288157649","911.88","mg/Dl"
"631","1389358347","695.12","mg/Dl"
"918","1190148642","62.44","mg/Dl"
"785","1119743320","537.40","mg/Dl"
"673","1236948137","142.06","kPa"
"262","1126353482","255.61","mg/Dl"
"850","1428372628","960.45","kPa"
"519","1471543383","405.19","kPa"
"728","1216076110","468.05","mg/Dl"
"451","1151314710","591.03","mg/Dl"
"577","1337906541","430.27","mg/Dl"
"587","1371427225","302.16","mg/Dl"
"219","1498452090","774.58","mg/Dl"
"806","1132289427","493.81","mg/Dl"
"80","1165001200","18.62","mg/Dl"
"561","1375701817","326.95","kPa"
"38","1127021782","602.97","mg/Dl"
"203","1423476425","825.64","kPa"
"790","1458635238","363.03","mg/Dl"
"81","1157509043","61.30","mg/Dl"
"754","1215658712","495.14","mg/Dl"
"862","1132806374","483.11","mg/Dl"
"406","1357412158","123.37","kPa"
"787","1433850082","172.66","kPa"
"488","1390300562","325.92","kPa"
"749","1286094149","678.00","kPa"
"73","1332250719","309.72","mg/Dl"
"784","1360617866","70.71","kPa"
"998","1381708557","356.84","kPa"
"574","1187016740","445.60","kPa"
"309","1207667377","437.77","kPa"
"83","1128001674","45.42","mg/Dl"
"22","1406983737","679.86","mg/Dl"
"645","1212773584","924.51","mg/Dl"
"438","1474466572","580.86","kPa"
"263","1441624350","772.39","mg/Dl"
"59","1390368994","309.67","mg/Dl"
"929","1417986945","487.31","kPa"
"560","1242359054","181.43","mg/Dl"
"577","1503992699","935.28","mg/Dl"
"276","1296576560","430.90","kPa"
"218","1118298753","244.17","mg/Dl"
"484","1254179434","435.25","kPa"
"1","1139800023","985.79","kPa"
"610","1194081932","209.20","kPa"
"938","1428646332","789.70","kPa"
"493","1177779705","167.82","kPa"
"906","1241970752","738.41","kPa"
"772","1214131615","135.50","kPa"
"439","1229743346","318.55","kPa"
"22","1419482379","385.29","kPa"
"296","1228823158","579.99","mg/Dl"
"905","1157596310","87.78","kPa"
"104","1362139045","396.32","mg/Dl"
"822","1459106456","101.22","mg/Dl"
"118","1410413667","563.71","mg/Dl"
"87","1264969033","167.45","kPa"
"630","1374018487","739.59","kPa"
"637","1274976466","615.39","kPa"
"516","1326976217","552.35","kPa"
"589","1444956764","895.29","kPa"
"824","1408894688","332.70","mg/Dl"
"463","1195086137","152.76","kPa"
"793","1284129949","877.52","kPa"
"721","1278102153","536.67","kPa"
"62","1444060376","88.69","mg/Dl"
"785","1330097381","658.00","mg/Dl"
"415","1362173194","689.61","kPa"
"515","1248139237","166.54","kPa"
"12","1507898033","47.89","mg/Dl"
"35","1340818355","585.09","kPa"
"579","1180030797","287.43","mg/Dl"
"135","1467199039","581.83","kPa"
"292","1387382893","800.24","mg/Dl"
"982","1472684200","721.85","mg/Dl"
"349","1403243972","237.00","mg/Dl"
"602","1496811516","322.10","mg/Dl"
"476","1209603876","415.79","kPa"
"550","1486728392","445.27","kPa"
"393","1496327831","15.74","kPa"
"986","1182703930","868.86","kPa"
"579","1154234466","672.90","kPa"
"834","1228549204","316.83","kPa"
"835","1371996502","251.30","mg/Dl"
"140","1308285324","559.97","kPa"
"180","1321366327","784.74","mg/Dl"
"990","1177452004","595.28","mg/Dl"
"897","1363206414","363.53","kPa"
"926","1272598087","877.35","kPa"
"160","1249581617","142.00","kPa"
"290","1405969624","70.10","mg/Dl"
"728","1185313925","563.61","mg/Dl"
"540","1222725649","544.77","mg/Dl"
"676","1431674675","813.51","mg/Dl"
"617","1354811437","599.90","kPa"
"929","1297183881","716.05","mg/Dl"
"735","1209386150","306.91","mg/Dl"
"836","1491904343","676.17","kPa"
"201","1124538590","878.00","kPa"
"510","1359165912","527.50","kPa"
"520","1302200884","351.74","kPa"
"896","1457488677","81.94","kPa"
"923","1127016487","241.22","mg/Dl"
"242","1500507915","890.15","mg/Dl"
"786","1138607955","85.45","kPa"
"558","1185493226","911.67","mg/Dl"
"550","1133148138","788.15","mg/Dl"
"249","1259952717","978.49","kPa"
"742","1112569209","372.32","mg/Dl"
"430","1495560900","714.70","mg/Dl"
"472","1221983993","679.58","kPa"
"328","1246786318","874.64","kPa"
"415","1427680699","411.49","mg/Dl"
"408","1305036485","387.52","kPa"
"769","1444384764","256.52","kPa"
"427","1483601323","80.48","kPa"
"652","1243135371","138.68","mg/Dl"
"705","1148378274","506.24","kPa"
"322","1444124020","530.22","mg/Dl"
"948","1415058759","264.34","mg/Dl"
"956","1514347534","412.51","mg/Dl"
"837","1283658453","994.91","mg/Dl"
"841","1426869020","673.64","kPa"
"310","1352344825","985.05","mg/Dl"
"857","1508366676","273.92","mg/Dl"
"142","1334897543","285.34","kPa"
"493","1200751309","375.40","kPa"
"468","1181489557","938.51","mg/Dl"
"911","1420992460","251.31","kPa"
"156","1105862618","503.98","kPa"
"827","1293594271","304.92","kPa"
"195","1293435643","479.27","mg/Dl"
"149","1401708208","25.11","kPa"
"282","1254094859","507.52","kPa"
"856","1373203014","481.36","kPa"
"906","1468783000","784.55","mg/Dl"
"415","1157446342","762.49","kPa"
"700","1494984072","781.35","kPa"
"778","1349598087","39.19","kPa"
"684","1126550402","47.99","kPa"
"331","1506701416","86.19","mg/Dl"
"444","1430962948","313.51","mg/Dl"
"957","1308451372","739.69","kPa"
"566","1407118998","517.73","kPa"
"922","1138905849","951.08","kPa"
"896","1267891293","561.71","mg/Dl"
"241","1187331473","590.29","mg/Dl"
"442","1370108149","26.13","mg/Dl"
"305","1130834062","667.84","kPa"
"796","1486959320","542.22","mg/Dl"
"455","1319287138","102.72","mg/Dl"
"274","1331696797","897.62","mg/Dl"
"331","1347884930","935.28","kPa"
"160","1184065386","886.64","mg/Dl"
"863","1280731063","46.08","kPa"
"106","1341187523","767.04","mg/Dl"
"37","1124006250","21.09","mg/Dl"
"29","1192022494","436.32","mg/Dl"
"837","1352981520","32.33","kPa"
"369","1421160010","892.19","kPa"
"24","1208162199","165.37","kPa"
"266","1316215593","574.07","mg/Dl"
"182","1479370855","909.50","mg/Dl"
"809","1339863180","2.52","kPa"
"312","1502220090","872.10","mg/Dl"
"243","1225599063","28.83","kPa"
"896","1428169091","731.83","kPa"
"668","1510964604","590.23","mg/Dl"
"775","1348178771","0.92","mg/Dl"
"82","1208462305","331.55","kPa"
"197","1512303741","26.14","kPa"
"371","1387700297","820.27","mg/Dl"
"275","1308439251","474.71","kPa"
"966","1382661452","448.93","mg/Dl"
"635","1391237198","180.39","kPa"
"194","1498991046","912.85","kPa"
"631","1415997181","978.13","kPa"
"731","1428665931","376.72","kPa"
"419","1120558969","42.86","mg/Dl"
"382","1512886758","934.71","mg/Dl"
"445","1372225462","238.15","kPa"
"341","1408711623","635.36","kPa"
"51","1256587293","239.49","mg/Dl"
"678","1163462175","424.99","kPa"
"248","1173568703","349.54","mg/Dl"
"131","1261018911","678.13","mg/Dl"
"56","1118033071","292.02","kPa"
"293","1388291757","176.81","mg/Dl"
"649","1400172653","136.74","kPa"
"899","1107883402","195.55","mg/Dl"
"181","1317976195","351.06","mg/Dl"
"731","1229011708","797.55","kPa"
"842","1193931620","728.03","mg/Dl"
"290","1276751867","179.82","kPa"
"978","1322607486","245.89","kPa"
"181","1164412820","378.76","mg/Dl"
"929","1445113882","358.68","mg/Dl"
"310","1498063485","398.92","kPa"
"602","1220310016","596.75","kPa"
"514","1444796995","721.01","mg/Dl"
"572","1105819800","917.10","kPa"
"50","1217071041","622.86","kPa"
"353","1506122780","935.62","kPa"
"823","1436049731","79.26","kPa"
"674","1370015944","900.88","kPa"
"439","1172594533","542.51","kPa"
"163","1254627455","137.81","mg/Dl"
"600","1370128070","321.36","kPa"
"630","1324741658","259.62","kPa"
"742","1423791388","827.16","kPa"
"152","1229095402","979.51","kPa"
"913","1412029308","725.18","kPa"
"680","1481914361","67.04","kPa"
"185","1228856355","177.27","mg/Dl"
"727","1378675300","305.29","mg/Dl"
"824","1161258248","378.99","kPa"
"249","1483708670","86.90","mg/Dl"
"416","1151796894","546.85","mg/Dl"
"134","1415156279","114.90","mg/Dl"
"61","1198149649","295.49","mg/Dl"
"653","1275033138","75.81","kPa"
"192","1195501066","933.32","kPa"
"334","1201087462","859.86","kPa"
"994","1297100097","901.45","kPa"
"559","1237970679","100.23","kPa"
"284","1301862409","262.44","mg/Dl"
"768","1486897778","378.41","kPa"
"54","1388362654","523.02","kPa"
